,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,매수,매도,거래금액,전용면적(평),평당가격,계약년도,계약월,주소,계약년월일
3650,제주특별자치도 제주시 연동,1494,1494,0,신제주 연동 트리플시티,84.7633,202201,11,"72,496",5,-,-,2021,연북로 106,-,중개거래,제주 제주시,,,724960000,25.64089825,28273580.470216174,2022,01,제주특별자치도 제주시 연동 연북로 106,2022-01-11
3651,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.14,202201,11,"4,900",2,-,-,2004,연북로 45,-,중개거래,제주 제주시,,,49000000,6.09235,8042873.439641518,2022,01,제주특별자치도 제주시 노형동 연북로 45,2022-01-11
3652,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.14,202201,11,"4,900",2,-,-,2004,연북로 45,-,중개거래,제주 제주시,,,49000000,6.09235,8042873.439641518,2022,01,제주특별자치도 제주시 노형동 연북로 45,2022-01-11
3653,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.14,202201,11,"4,700",3,-,-,2004,연북로 45,-,직거래,-,,,47000000,6.09235,7714592.891084721,2022,01,제주특별자치도 제주시 노형동 연북로 45,2022-01-11
3654,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.14,202201,11,"5,300",6,-,-,2004,연북로 41,-,직거래,-,,,53000000,6.09235,8699434.536755111,2022,01,제주특별자치도 제주시 노형동 연북로 41,2022-01-11
3655,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.14,202201,11,"4,900",2,-,-,2004,연북로 45,-,직거래,-,,,49000000,6.09235,8042873.439641518,2022,01,제주특별자치도 제주시 노형동 연북로 45,2022-01-11
3656,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.14,202201,10,"5,500",8,-,-,2004,연북로 45,-,중개거래,제주 제주시,,,55000000,6.09235,9027715.085311908,2022,01,제주특별자치도 제주시 노형동 연북로 45,2022-01-10
3657,제주특별자치도 제주시 외도일동,445-2,445,2,남건휴먼스4차,43.44,202201,10,"10,200",6,-,-,2015, ,20220120,중개거래,제주 제주시,,,102000000,13.1406,7762202.6391488975,2022,01,제주특별자치도 제주시 외도일동  ,2022-01-10
3658,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.66,202201,9,"3,550",4,-,-,2004,연북로 41,-,직거래,-,,,35500000,5.6446499999999995,6289141.045060367,2022,01,제주특별자치도 제주시 노형동 연북로 41,2022-01-09
3659,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.66,202201,9,"3,550",4,-,-,2004,연북로 41,-,중개거래,제주 제주시,,,35500000,5.6446499999999995,6289141.045060367,2022,01,제주특별자치도 제주시 노형동 연북로 41,2022-01-09
3660,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.66,202201,7,"4,000",1,-,-,2004,연북로 41,-,중개거래,제주 제주시,,,40000000,5.6446499999999995,7086356.107110273,2022,01,제주특별자치도 제주시 노형동 연북로 41,2022-01-07
3661,제주특별자치도 제주시 이도일동,1539-7,1539,7,제이시티팰리스,77.122,202201,6,"29,000",2,-,-,2021,고전길 38,-,직거래,-,,,290000000,23.329404999999998,12430664.219683273,2022,01,제주특별자치도 제주시 이도일동 고전길 38,2022-01-06
3662,제주특별자치도 서귀포시 표선면 표선리,954-3,954,3,하르빌표선,81.62,202201,6,"21,500",3,-,-,2017, ,-,직거래,-,,,215000000,24.69005,8707961.304250093,2022,01,제주특별자치도 서귀포시 표선면 표선리  ,2022-01-06
3663,제주특별자치도 서귀포시 표선면 표선리,954-3,954,3,하르빌표선,81.62,202201,6,"21,500",2,-,-,2017, ,-,직거래,-,,,215000000,24.69005,8707961.304250093,2022,01,제주특별자치도 서귀포시 표선면 표선리  ,2022-01-06
3664,제주특별자치도 제주시 구좌읍 세화리,1429-1,1429,1,블루엘 세화 빌라,61.5968,202201,6,"16,800",3,-,-,2019,세화2길 19,-,직거래,-,,,168000000,18.633032,9016245.987233855,2022,01,제주특별자치도 제주시 구좌읍 세화리 세화2길 19,2022-01-06
3665,제주특별자치도 서귀포시 표선면 표선리,666,666,0,라온제나오피스텔,70.22,202201,6,"28,000",3,-,-,2019, ,-,직거래,-,,,280000000,21.24155,13181712.257344685,2022,01,제주특별자치도 서귀포시 표선면 표선리  ,2022-01-06
3666,제주특별자치도 서귀포시 표선면 표선리,954-3,954,3,하르빌표선,81.62,202201,6,"21,500",2,-,-,2017, ,-,중개거래,제주 서귀포시,,,215000000,24.69005,8707961.304250093,2022,01,제주특별자치도 서귀포시 표선면 표선리  ,2022-01-06
3667,제주특별자치도 서귀포시 표선면 표선리,954-3,954,3,하르빌표선,81.62,202201,6,"21,500",3,-,-,2017, ,-,중개거래,제주 서귀포시,,,215000000,24.69005,8707961.304250093,2022,01,제주특별자치도 서귀포시 표선면 표선리  ,2022-01-06
3668,제주특별자치도 제주시 외도일동,537-2,537,2,남건휴먼스 5차,43.44,202201,6,"10,500",6,-,-,2015,우령서로 67,20220203,중개거래,제주 제주시,,,105000000,13.1406,7990502.716770925,2022,01,제주특별자치도 제주시 외도일동 우령서로 67,2022-01-06
3669,제주특별자치도 제주시 연동,2331-10,2331,10,연동해든빌,76.658,202201,3,"44,300",15,-,-,2019,도령로13길 2,-,직거래,-,,,443000000,23.189045,19103848.39047921,2022,01,제주특별자치도 제주시 연동 도령로13길 2,2022-01-03
3670,제주특별자치도 제주시 연동,2331-10,2331,10,연동해든빌,76.658,202201,3,"40,000",3,-,-,2019,도령로13길 2,-,직거래,-,,,400000000,23.189045,17249524.506076038,2022,01,제주특별자치도 제주시 연동 도령로13길 2,2022-01-03
3671,제주특별자치도 서귀포시 서홍동,364,364,0,파크하임3차,84.8467,202201,2,"26,500",4,-,-,2017,홍중로27번길 4,-,중개거래,제주 서귀포시,,,265000000,25.66612675,10324892.516164325,2022,01,제주특별자치도 서귀포시 서홍동 홍중로27번길 4,2022-01-02
3672,제주특별자치도 제주시 노형동,711-2,711,2,이레하이텔,35.2,202312,30,"9,540",9,,,2003,연북로 12,-,중개거래,제주 제주시,-,-,95400000,10.648,8959429.000751315,2023,12,제주특별자치도 제주시 노형동 연북로 12,2023-12-30
3673,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.855,202312,29,"6,000",9,,,1991,도령로 40,-,직거래,-,-,-,60000000,11.1486375,5381823.563641746,2023,12,제주특별자치도 제주시 노형동 도령로 40,2023-12-29
3674,제주특별자치도 제주시 연동,274-64,274,64,디오션시티2차,24.05,202312,28,"9,000",12,,,2018,연동10길 16,-,중개거래,제주 제주시,-,-,90000000,7.275125,12370921.461830553,2023,12,제주특별자치도 제주시 연동 연동10길 16,2023-12-28
3675,제주특별자치도 제주시 노형동,721-2,721,2,노형 이타스Ⅲ,82.59,202312,28,"29,700",4,,,2016,과원북4길 17,-,직거래,-,-,-,297000000,24.983475,11887857.87405475,2023,12,제주특별자치도 제주시 노형동 과원북4길 17,2023-12-28
3676,제주특별자치도 서귀포시 대포동,810,810,0,더바른오피스텔,61.959,202312,27,"22,000",3,,,2017, ,-,직거래,-,-,-,220000000,18.7425975,11737967.482895581,2023,12,제주특별자치도 서귀포시 대포동  ,2023-12-27
3677,제주특별자치도 서귀포시 대포동,810,810,0,더바른오피스텔,61.959,202312,27,"22,000",2,,,2017, ,-,직거래,-,-,-,220000000,18.7425975,11737967.482895581,2023,12,제주특별자치도 서귀포시 대포동  ,2023-12-27
3678,제주특별자치도 서귀포시 대포동,810,810,0,더바른오피스텔,61.959,202312,27,"22,000",2,,,2017, ,-,직거래,-,-,-,220000000,18.7425975,11737967.482895581,2023,12,제주특별자치도 서귀포시 대포동  ,2023-12-27
3679,제주특별자치도 서귀포시 대포동,810-2,810,2,더바른오피스텔,61.959,202312,27,"22,000",4,,,2017,대포복개로 95,-,직거래,-,-,-,220000000,18.7425975,11737967.482895581,2023,12,제주특별자치도 서귀포시 대포동 대포복개로 95,2023-12-27
3680,제주특별자치도 서귀포시 대포동,810-2,810,2,더바른오피스텔,61.959,202312,27,"22,000",3,,,2017,대포복개로 95,-,직거래,-,-,-,220000000,18.7425975,11737967.482895581,2023,12,제주특별자치도 서귀포시 대포동 대포복개로 95,2023-12-27
3681,제주특별자치도 서귀포시 대포동,810-2,810,2,더바른오피스텔,61.959,202312,27,"22,000",2,,,2017,대포복개로 95,-,직거래,-,-,-,220000000,18.7425975,11737967.482895581,2023,12,제주특별자치도 서귀포시 대포동 대포복개로 95,2023-12-27
3682,제주특별자치도 제주시 외도일동,637-6,637,6,(637-6),84.9515,202312,27,"28,000",3,,,2019,우령2길 44,-,중개거래,제주 제주시,-,-,280000000,25.69782875,10895862.165008785,2023,12,제주특별자치도 제주시 외도일동 우령2길 44,2023-12-27
3683,제주특별자치도 제주시 연동,271-36,271,36,메종프라임연동,26.32,202312,26,"13,050",5,,,2018,삼무로 41,-,직거래,-,-,-,130500000,7.9618,16390765.907206913,2023,12,제주특별자치도 제주시 연동 삼무로 41,2023-12-26
3684,제주특별자치도 제주시 연동,271-36,271,36,메종프라임연동,26.32,202312,26,"12,880",3,,,2018,삼무로 41,-,직거래,-,-,-,128800000,7.9618,16177246.351327589,2023,12,제주특별자치도 제주시 연동 삼무로 41,2023-12-26
3685,제주특별자치도 제주시 연동,2331-10,2331,10,연동해든빌,80.0725,202312,25,"34,000",4,,,2019,도령로13길 2,-,직거래,-,-,-,340000000,24.22193125,14036865.867167383,2023,12,제주특별자치도 제주시 연동 도령로13길 2,2023-12-25
3686,제주특별자치도 제주시 연동,271-5,271,5,연동 이타스,84.76,202312,20,"22,000",2,,,2013,신광로 19,-,직거래,-,-,-,220000000,25.6399,8580376.678536188,2023,12,제주특별자치도 제주시 연동 신광로 19,2023-12-20
3687,제주특별자치도 제주시 노형동,725-4,725,4,녹색도시,82.54,202312,19,"22,000",6,,,2015, ,-,직거래,-,-,-,220000000,24.96835,8811154.922131417,2023,12,제주특별자치도 제주시 노형동  ,2023-12-19
3688,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0,202312,19,"5,900",7,,,1991,도령로 54,-,직거래,-,-,-,59000000,9.075,6501377.41046832,2023,12,제주특별자치도 제주시 노형동 도령로 54,2023-12-19
3689,제주특별자치도 제주시 연동,290-63,290,63,해피프라임,41.85,202312,19,"24,803",5,,,2022,삼무로9길 8,-,직거래,-,-,-,248030000,12.659625,19592207.510096073,2023,12,제주특별자치도 제주시 연동 삼무로9길 8,2023-12-19
3690,제주특별자치도 제주시 한림읍 수원리,763,763,0,갤럭시 한수풀랜드,84.6,202312,19,"19,000",4,,,2016,한림로 785,-,중개거래,제주 제주시,-,-,190000000,25.591499999999996,7424340.112928121,2023,12,제주특별자치도 제주시 한림읍 수원리 한림로 785,2023-12-19
3691,제주특별자치도 제주시 연동,272-33,272,33,로얄쇼핑센타및오피스텔,49.5,202312,19,"6,520",5,,,1992,신대로12길 51,-,직거래,-,-,-,65200000,14.973749999999999,4354286.6683362555,2023,12,제주특별자치도 제주시 연동 신대로12길 51,2023-12-19
3692,제주특별자치도 제주시 연동,272-33,272,33,로얄쇼핑센타및오피스텔,49.5,202312,19,"6,520",5,,,1992,신대로12길 51,-,직거래,-,-,-,65200000,14.973749999999999,4354286.6683362555,2023,12,제주특별자치도 제주시 연동 신대로12길 51,2023-12-19
3693,제주특별자치도 서귀포시 표선면 표선리,558-1,558,1,아정펠리즈,71.44,202312,15,"23,000",7,,,2017, ,-,직거래,-,-,-,230000000,21.610599999999998,10642925.231136573,2023,12,제주특별자치도 서귀포시 표선면 표선리  ,2023-12-15
3694,제주특별자치도 제주시 연동,274-37,274,37,디오션시티1차,25.447,202312,15,"7,100",9,,,2018,신대로18길 47,-,중개거래,제주 제주시,-,-,71000000,7.6977174999999995,9223513.333660271,2023,12,제주특별자치도 제주시 연동 신대로18길 47,2023-12-15
3695,제주특별자치도 제주시 삼도이동,913-5,913,5,진아타워,29.68,202312,15,"7,200",6,,,2005,관덕로2길 17,-,중개거래,제주 제주시,-,-,72000000,8.9782,8019424.829030318,2023,12,제주특별자치도 제주시 삼도이동 관덕로2길 17,2023-12-15
3696,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,41.0237,202312,14,"19,656",3,,,2019,원노형남1길 11,-,직거래,-,-,-,196560000,12.409669249999999,15839261.79176774,2023,12,제주특별자치도 제주시 노형동 원노형남1길 11,2023-12-14
3697,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,64.5957,202312,14,"30,794",10,,,2019,원노형남1길 11,-,직거래,-,-,-,307940000,19.540199249999997,15759307.060290087,2023,12,제주특별자치도 제주시 노형동 원노형남1길 11,2023-12-14
3698,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,41.0237,202312,14,"19,656",6,,,2019,원노형남1길 11,-,직거래,-,-,-,196560000,12.409669249999999,15839261.79176774,2023,12,제주특별자치도 제주시 노형동 원노형남1길 11,2023-12-14
3699,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,41.0237,202312,14,"20,013",12,,,2019,원노형남1길 11,-,직거래,-,-,-,200130000,12.409669249999999,16126940.691831898,2023,12,제주특별자치도 제주시 노형동 원노형남1길 11,2023-12-14
3700,제주특별자치도 제주시 도두일동,2627-5,2627,5,(2627-5),31.5288,202312,13,"13,000",2,,,2017,도공로 9-10,-,중개거래,제주 제주시,-,-,130000000,9.537462,13630460.598427549,2023,12,제주특별자치도 제주시 도두일동 도공로 9-10,2023-12-13
3701,제주특별자치도 제주시 도련일동,1938-5,1938,5,제주 아빌로스,35.1,202312,12,"10,700",10,,,2014,건주로4길 6-4,-,중개거래,제주 제주시,-,-,107000000,10.617750000000001,10077464.622919168,2023,12,제주특별자치도 제주시 도련일동 건주로4길 6-4,2023-12-12
3702,제주특별자치도 서귀포시 서귀동,494,494,0,오션팰리스,55.08,202312,12,"9,500",11,,,2012,중앙로 14,-,직거래,-,-,-,95000000,16.6617,5701699.106333688,2023,12,제주특별자치도 서귀포시 서귀동 중앙로 14,2023-12-12
3703,제주특별자치도 서귀포시 대정읍 보성리,2476-13,2476,13,제주 이노에듀타운,25.742,202312,11,"9,900",2,,,2016,글로벌에듀로 382,-,중개거래,제주 서귀포시,-,-,99000000,7.786955,12713570.323701628,2023,12,제주특별자치도 서귀포시 대정읍 보성리 글로벌에듀로 382,2023-12-11
3704,제주특별자치도 제주시 외도일동,445-2,445,2,남건휴먼스4차,43.44,202312,11,"10,300",4,,,2015, ,-,중개거래,제주 제주시,-,-,103000000,13.1406,7838302.665022907,2023,12,제주특별자치도 제주시 외도일동  ,2023-12-11
3705,제주특별자치도 제주시 연동,308-6,308,6,아델하임,84.85,202312,8,"17,000",2,,,2012,신대로 161,-,직거래,-,-,-,170000000,25.667125,6623258.350906072,2023,12,제주특별자치도 제주시 연동 신대로 161,2023-12-08
3706,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.66,202312,8,"3,800",8,,,2004,연북로 41,-,중개거래,제주 제주시,-,-,38000000,5.6446499999999995,6732038.30175476,2023,12,제주특별자치도 제주시 노형동 연북로 41,2023-12-08
3707,제주특별자치도 서귀포시 동홍동,509-3,509,3,리움 오피스텔,23.02,202312,8,"9,530",8,,,2020,동홍로 102,-,직거래,-,-,-,95300000,6.96355,13685548.319463493,2023,12,제주특별자치도 서귀포시 동홍동 동홍로 102,2023-12-08
3708,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.14,202312,7,"4,950",9,,,2004,연북로 41,-,중개거래,제주 제주시,-,-,49500000,6.09235,8124943.576780717,2023,12,제주특별자치도 제주시 노형동 연북로 41,2023-12-07
3709,제주특별자치도 제주시 삼도이동,300-1,300,1,진용이지빌,84.95,202312,6,"21,000",6,,,2015, ,-,직거래,-,-,-,210000000,25.697375,8172040.918576313,2023,12,제주특별자치도 제주시 삼도이동  ,2023-12-06
3710,제주특별자치도 서귀포시 남원읍 위미리,4171-3,4171,3,위미 캐슬 휘닉스,84.9,202312,6,"23,000",2,,,2018, ,-,직거래,-,-,-,230000000,25.68225,8955601.631476993,2023,12,제주특별자치도 서귀포시 남원읍 위미리  ,2023-12-06
3711,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.14,202312,5,"5,500",6,,,2004,연북로 45,-,중개거래,제주 제주시,-,-,55000000,6.09235,9027715.085311908,2023,12,제주특별자치도 제주시 노형동 연북로 45,2023-12-05
3712,제주특별자치도 제주시 삼양이동,2174-17,2174,17,청담휴클래스,53.5651,202312,4,"20,500",10,,,2016, ,-,중개거래,제주 제주시,-,-,205000000,16.20344275,12651632.320544966,2023,12,제주특별자치도 제주시 삼양이동  ,2023-12-04
3713,제주특별자치도 제주시 도련일동,1938-5,1938,5,제주 아빌로스,26.46,202312,4,"7,500",9,,,2014,건주로4길 6-4,-,중개거래,제주 제주시,-,-,75000000,8.00415,9370139.240269111,2023,12,제주특별자치도 제주시 도련일동 건주로4길 6-4,2023-12-04
3714,제주특별자치도 제주시 도련일동,1938-5,1938,5,제주 아빌로스,35.1,202312,3,"11,500",9,,,2014,건주로4길 6-4,-,직거래,-,-,-,115000000,10.617750000000001,10830919.921829011,2023,12,제주특별자치도 제주시 도련일동 건주로4길 6-4,2023-12-03
3715,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,32.7698,202312,3,"20,500",10,,,2019,원노형남1길 11,-,중개거래,제주 제주시,-,-,205000000,9.9128645,20680197.93874919,2023,12,제주특별자치도 제주시 노형동 원노형남1길 11,2023-12-03
3716,제주특별자치도 제주시 도련일동,1938-5,1938,5,제주 아빌로스,84.24,202312,1,"25,800",8,,,2014,건주로4길 6-4,-,직거래,-,-,-,258000000,25.482599999999998,10124555.579101035,2023,12,제주특별자치도 제주시 도련일동 건주로4길 6-4,2023-12-01
3717,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,32.7698,202312,1,"16,618",11,,,2019,원노형남1길 11,-,직거래,-,-,-,166180000,9.9128645,16764074.60225044,2023,12,제주특별자치도 제주시 노형동 원노형남1길 11,2023-12-01
3718,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,41.0237,202312,1,"21,041",3,,,2019,원노형남1길 11,-,직거래,-,-,-,210410000,12.409669249999999,16955326.992296755,2023,12,제주특별자치도 제주시 노형동 원노형남1길 11,2023-12-01
3719,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,41.0237,202312,1,"20,599",12,,,2019,원노형남1길 11,-,직거래,-,-,-,205990000,12.409669249999999,16599153.116026845,2023,12,제주특별자치도 제주시 노형동 원노형남1길 11,2023-12-01
3720,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,41.0237,202312,1,"19,967",3,,,2019,원노형남1길 11,-,직거래,-,-,-,199670000,12.409669249999999,16089872.822355844,2023,12,제주특별자치도 제주시 노형동 원노형남1길 11,2023-12-01
3721,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,41.0237,202312,1,"19,967",5,,,2019,원노형남1길 11,-,직거래,-,-,-,199670000,12.409669249999999,16089872.822355844,2023,12,제주특별자치도 제주시 노형동 원노형남1길 11,2023-12-01
3722,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,64.5957,202312,1,"32,477",8,,,2019,원노형남1길 11,-,직거래,-,-,-,324770000,19.540199249999997,16620608.410633277,2023,12,제주특별자치도 제주시 노형동 원노형남1길 11,2023-12-01
3723,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,41.0237,202312,1,"20,409",9,,,2019,원노형남1길 11,-,직거래,-,-,-,204090000,12.409669249999999,16446046.698625753,2023,12,제주특별자치도 제주시 노형동 원노형남1길 11,2023-12-01
3724,제주특별자치도 제주시 도련일동,1938-5,1938,5,제주 아빌로스,26.46,202312,1,"7,400",9,,,2014,건주로4길 6-4,-,중개거래,제주 제주시,-,-,74000000,8.00415,9245204.050398856,2023,12,제주특별자치도 제주시 도련일동 건주로4길 6-4,2023-12-01
3725,제주특별자치도 서귀포시 중문동,2330-9,2330,9,오션클라우드,24.94,202311,29,"8,000",5,,,2018,천제연로178번길 24,-,직거래,-,-,-,80000000,7.5443500000000006,10603961.905266855,2023,11,제주특별자치도 서귀포시 중문동 천제연로178번길 24,2023-11-29
3726,제주특별자치도 제주시 연동,273-27,273,27,연동뜨레모아팰리스,26.63,202311,29,"14,000",11,,,2018,신대로14길 47,-,중개거래,제주 제주시,-,-,140000000,8.055575,17379268.394869395,2023,11,제주특별자치도 제주시 연동 신대로14길 47,2023-11-29
3727,제주특별자치도 제주시 연동,280-8,280,8,스테이280,74.43,202311,28,"20,000",3,,,2015,신광로1길 18,-,중개거래,제주 제주시,-,-,200000000,22.515075000000003,8882937.320883896,2023,11,제주특별자치도 제주시 연동 신광로1길 18,2023-11-28
3728,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,41.0237,202311,27,"16,574",8,,,2019,원노형남1길 11,-,직거래,-,-,-,165740000,12.409669249999999,13355714.536872126,2023,11,제주특별자치도 제주시 노형동 원노형남1길 11,2023-11-27
3729,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,41.0237,202311,27,"16,574",5,,,2019,원노형남1길 11,-,직거래,-,-,-,165740000,12.409669249999999,13355714.536872126,2023,11,제주특별자치도 제주시 노형동 원노형남1길 11,2023-11-27
3730,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,32.7698,202311,27,"13,758",10,,,2019,원노형남1길 11,-,직거래,-,-,-,137580000,9.9128645,13878934.79225909,2023,11,제주특별자치도 제주시 노형동 원노형남1길 11,2023-11-27
3731,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,32.7698,202311,27,"14,024",13,,,2019,원노형남1길 11,-,직거래,-,-,-,140240000,9.9128645,14147272.970391152,2023,11,제주특별자치도 제주시 노형동 원노형남1길 11,2023-11-27
3732,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.855,202311,24,"6,000",10,,,1991,도령로 40,-,직거래,-,-,-,60000000,11.1486375,5381823.563641746,2023,11,제주특별자치도 제주시 노형동 도령로 40,2023-11-24
3733,제주특별자치도 제주시 연동,274-37,274,37,디오션시티1차,35.989,202311,23,"13,000",8,,,2018,신대로18길 47,-,중개거래,제주 제주시,-,-,130000000,10.8866725,11941206.093964892,2023,11,제주특별자치도 제주시 연동 신대로18길 47,2023-11-23
3734,제주특별자치도 제주시 연동,283-23,283,23,블루시티,28.43,202311,23,"5,400",6,,,2006,은남4길 27,-,직거래,-,-,-,54000000,8.600075,6279015.008590041,2023,11,제주특별자치도 제주시 연동 은남4길 27,2023-11-23
3735,제주특별자치도 서귀포시 대정읍 보성리,2530,2530,0,제주 아이파크 스위트 W동,135.48,202311,22,"80,000",1,,,2019,에듀시티로228번길 3,-,직거래,-,-,-,800000000,40.982699999999994,19520431.79195124,2023,11,제주특별자치도 서귀포시 대정읍 보성리 에듀시티로228번길 3,2023-11-22
3736,제주특별자치도 제주시 외도일동,418-3,418,3,(418-3),59.99,202311,22,"21,700",7,,,2017,우정로 10,-,중개거래,제주 제주시,-,-,217000000,18.146975,11957915.850988938,2023,11,제주특별자치도 제주시 외도일동 우정로 10,2023-11-22
3737,제주특별자치도 제주시 노형동,2574-2,2574,2,노형휴캐슬,67.9934,202311,20,"22,400",4,,,2018,월광로 140,-,중개거래,제주 제주시,-,-,224000000,20.568003499999996,10890702.152982425,2023,11,제주특별자치도 제주시 노형동 월광로 140,2023-11-20
3738,제주특별자치도 제주시 연동,276-9,276,9,신제주오피스텔,29.39,202311,20,"4,500",3,,,1991,신광로 103,-,직거래,-,-,-,45000000,8.890475,5061596.821317196,2023,11,제주특별자치도 제주시 연동 신광로 103,2023-11-20
3739,제주특별자치도 제주시 조천읍 함덕리,923-1,923,1,창경오피스텔,71.342,202311,20,"29,500",5,,,2019,함덕서4길 60-9,-,직거래,-,-,-,295000000,21.580955,13669459.94743977,2023,11,제주특별자치도 제주시 조천읍 함덕리 함덕서4길 60-9,2023-11-20
3740,제주특별자치도 제주시 연동,1374-2,1374,2,에코 블루,36.45,202311,19,"14,400",10,,,2015,연북로 98,-,중개거래,제주 제주시,-,-,144000000,11.026125,13059891.847770635,2023,11,제주특별자치도 제주시 연동 연북로 98,2023-11-19
3741,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,84.9065,202311,18,"51,000",17,,,2019,원노형남1길 11,-,중개거래,제주 제주시,-,-,510000000,25.68421625,19856552.95204891,2023,11,제주특별자치도 제주시 노형동 원노형남1길 11,2023-11-18
3742,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,84.9065,202311,18,"50,000",17,,,2019,원노형남1길 11,20231123,중개거래,제주 제주시,-,-,500000000,25.68421625,19467208.77651854,2023,11,제주특별자치도 제주시 노형동 원노형남1길 11,2023-11-18
3743,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,36.4,202311,18,"4,950",11,,,1992,중정로 123,-,중개거래,제주 서귀포시,-,-,49500000,11.011,4495504.495504496,2023,11,제주특별자치도 서귀포시 서귀동 중정로 123,2023-11-18
3744,제주특별자치도 서귀포시 서홍동,364,364,0,파크하임3차,84.6666,202311,16,"25,000",5,,,2017,홍중로27번길 4,-,직거래,-,-,-,250000000,25.6116465,9761184.23311832,2023,11,제주특별자치도 서귀포시 서홍동 홍중로27번길 4,2023-11-16
3745,제주특별자치도 제주시 노형동,711,711,0,에이스텔,36.83,202311,16,"8,000",5,,,2003,연북로 8,-,직거래,-,-,-,80000000,11.141074999999999,7180635.620889368,2023,11,제주특별자치도 제주시 노형동 연북로 8,2023-11-16
3746,제주특별자치도 제주시 애월읍 하귀2리,1308-1,1308,1,가온프라이빗1차,84.96,202311,16,"23,700",4,,,2018,항몽로 40,-,직거래,-,-,-,237000000,25.7004,9221646.355698744,2023,11,제주특별자치도 제주시 애월읍 하귀2리 항몽로 40,2023-11-16
3747,제주특별자치도 제주시 연동,1494,1494,0,신제주 연동 트리플시티,83.8633,202311,15,"65,500",10,,,2021,연북로 106,-,중개거래,제주 제주시,-,-,655000000,25.368648249999996,25819270.839548975,2023,11,제주특별자치도 제주시 연동 연북로 106,2023-11-15
3748,제주특별자치도 제주시 삼도일동,561-3,561,3,에스디빌,62.75,202311,15,"19,900",9,,,2018,서광로 196,20231115,중개거래,제주 제주시,-,-,199000000,18.981875,10483685.09433341,2023,11,제주특별자치도 제주시 삼도일동 서광로 196,2023-11-15
3749,제주특별자치도 제주시 삼도일동,561-3,561,3,에스디빌,62.75,202311,15,"21,000",9,,,2018,서광로 196,-,중개거래,제주 제주시,-,-,210000000,18.981875,11063185.275427217,2023,11,제주특별자치도 제주시 삼도일동 서광로 196,2023-11-15
3750,제주특별자치도 제주시 한림읍 수원리,763,763,0,갤럭시 한수풀랜드,84.6,202311,15,"17,800",3,,,2016,한림로 785,-,중개거래,제주 제주시,-,-,178000000,25.591499999999996,6955434.421585293,2023,11,제주특별자치도 제주시 한림읍 수원리 한림로 785,2023-11-15
3751,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.14,202311,14,"4,950",9,,,2004,연북로 41,20231206,중개거래,제주 제주시,-,-,49500000,6.09235,8124943.576780717,2023,11,제주특별자치도 제주시 노형동 연북로 41,2023-11-14
3752,제주특별자치도 제주시 이도이동,1011-7,1011,7,(1011-7),30.6,202311,14,"6,800",9,,,2003,중앙로 270-2,-,직거래,-,-,-,68000000,9.2565,7346189.164370982,2023,11,제주특별자치도 제주시 이도이동 중앙로 270-2,2023-11-14
