NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
476,제주특별자치도 제주시 일도이동,46,46,0,일도2차신천지,59.9800,201911,11,"15,500",-,1,-,-,1994,천수로 92,-,-,-,-
477,제주특별자치도 제주시 일도이동,113-6,113,6,일도우성2,99.3500,201911,11,"33,900",-,3,-,-,1995,남광로 223,-,-,-,-
478,제주특별자치도 제주시 이도이동,1909-19,1909,19,이도동아,59.9280,201911,11,"19,600",-,4,-,-,1996,독짓골8길 67,-,-,-,-
479,제주특별자치도 제주시 도남동,811,811,0,도남해모로리치힐아파트,59.8490,201911,11,"42,800",-,4,-,-,2019,도남서길 14,-,-,-,-
480,제주특별자치도 제주시 아라일동,6121,6121,0,아라아이파크,84.9992,201911,11,"56,000",-,5,-,-,2013,인다1길 20,-,-,-,-
481,제주특별자치도 제주시 노형동,732,732,0,부영1차,80.6583,201911,11,"41,800",-,3,-,-,2001,원노형로 93,-,-,-,-
482,제주특별자치도 제주시 노형동,2512-3,2512,3,탐라빌,59.5800,201911,11,"19,500",-,2,-,-,2001,수덕9길 72,-,-,-,-
483,제주특별자치도 서귀포시 동홍동,157,157,0,동홍동코아루,60.8541,201911,11,"25,000",-,8,-,-,2013,일주동로 8565,-,-,-,-
484,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,201911,10,"30,000",-,7,-,-,2001,우평로 318,-,-,-,-
485,제주특별자치도 서귀포시 동홍동,119,119,0,주공2(동홍2),39.6900,201911,10,"10,400",-,5,-,-,1990,동홍중앙로 30,-,-,-,-
486,제주특별자치도 서귀포시 동홍동,355-1,355,1,주공4(동홍주공4),50.7000,201911,10,"13,250",-,3,-,-,1994,태평로512번길 10,-,-,-,-
487,제주특별자치도 제주시 도련일동,1751,1751,0,아르미아아파트,76.9723,201911,10,"29,300",-,5,-,-,2017,매촌2길 70,-,-,-,-
488,제주특별자치도 제주시 이도이동,777,777,0,주공2차,46.7400,201911,9,"39,000",-,1,-,-,1988,구남로 43,-,-,-,-
489,제주특별자치도 제주시 도남동,90-14,90,14,덕진웰리브,84.9800,201911,9,"30,000",-,7,-,-,2008,신성로10길 36,-,-,-,-
490,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,39.8400,201911,9,"11,900",-,10,-,-,2000,우정로11길 22,-,-,-,-
491,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,59.9330,201911,9,"17,500",-,4,-,-,2000,우정로11길 22,-,-,-,-
492,제주특별자치도 제주시 노형동,2512-3,2512,3,탐라빌,59.5800,201911,9,"18,900",-,4,-,-,2001,수덕9길 72,-,-,-,-
493,제주특별자치도 제주시 노형동,905-7,905,7,엘리시아,84.7500,201911,9,"34,500",-,10,-,-,2009,원노형5길 28,-,-,-,-
494,제주특별자치도 제주시 조천읍 신촌리,1807,1807,0,신촌4차에스디프라임(SDPRIME),81.3939,201911,8,"30,500",-,6,-,-,2019,신촌4길 7,-,-,-,-
495,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,201911,8,"21,000",-,2,-,-,2001,과원로 11,-,-,-,-
496,제주특별자치도 제주시 화북일동,12-1,12,1,화북주공4단지,49.5000,201911,8,"16,700",-,5,-,-,1998,동화로1길 10,-,-,-,-
497,제주특별자치도 제주시 삼양이동,2318,2318,0,제주삼화사랑으로부영3차,66.4409,201911,8,"28,800",-,6,-,-,2013,화삼로 167,-,-,-,-
498,제주특별자치도 제주시 삼도일동,566-3,566,3,골든타워2차,60.2300,201911,8,"23,700",-,3,-,-,2018,삼오길 24,-,-,-,-
499,제주특별자치도 서귀포시 서호동,1540,1540,0,제주서귀포혁신도시엘에이치1단지,74.9400,201911,8,"36,500",-,13,-,-,2013,서호남로 92-15,-,-,-,-
500,제주특별자치도 제주시 이도이동,777,777,0,주공3,39.6900,201911,8,"33,900",-,2,-,-,1989,구남로 31,-,-,-,-
501,제주특별자치도 제주시 외도일동,482-4,482,4,외도재영샤르빌,84.9798,201911,8,"32,000",-,6,-,-,2015,절물3길 32-4,-,-,-,-
502,제주특별자치도 제주시 일도이동,320-11,320,11,서진하이츠,40.3700,201911,8,"8,100",-,10,-,-,2004,고마로 44,-,-,-,-
503,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.8700,201911,8,"17,200",-,3,-,-,1999,중산간동로 8002,-,-,-,-
504,제주특별자치도 제주시 외도일동,426-1,426,1,일우한란,75.2100,201911,7,"16,700",-,3,-,-,1993,도근내길 2,-,-,-,-
505,제주특별자치도 서귀포시 동홍동,82-1,82,1,일호3차아파트,147.4000,201911,7,"34,500",-,4,-,-,2000,동홍북로48번길 10,-,-,-,-
506,제주특별자치도 제주시 삼양이동,2318,2318,0,제주삼화사랑으로부영3차,84.3616,201911,7,"33,650",-,5,-,-,2013,화삼로 167,-,-,-,-
507,제주특별자치도 제주시 노형동,2583-1,2583,1,노형뜨란채,84.6700,201911,7,"43,000",-,7,-,-,2006,수덕로 44,-,-,-,-
508,제주특별자치도 제주시 노형동,2583-1,2583,1,노형뜨란채,75.6500,201911,7,"39,000",-,8,-,-,2006,수덕로 44,-,-,-,-
509,제주특별자치도 서귀포시 서호동,611-1,611,1,서호메디치,36.4470,201911,7,"14,000",-,4,-,-,2015,서호상로 46,-,-,-,-
510,제주특별자치도 제주시 화북일동,9-1,9,1,"화북주공2,3단지",59.9300,201911,7,"20,000",-,6,-,-,1998,동화로1길 39,-,-,-,-
511,제주특별자치도 제주시 한림읍 동명리,1581-1,1581,1,제주한림코아루,78.9930,201911,7,"22,300",-,2,-,-,2016,동명북2길 15,-,-,-,-
512,제주특별자치도 제주시 노형동,920-12,920,12,경진아트빌,16.3125,201911,6,"7,000",-,5,-,-,2011,원노형2길 36,-,-,-,-
513,제주특별자치도 제주시 한림읍 옹포리,283,283,0,한림오션캐슬아파트,84.8320,201911,6,"28,500",-,7,-,-,2018,한림로 554,-,-,-,-
514,제주특별자치도 제주시 한림읍 옹포리,283,283,0,한림오션캐슬아파트,84.8130,201911,6,"27,000",-,6,-,-,2018,한림로 554,-,-,-,-
515,제주특별자치도 제주시 이도이동,777,777,0,주공3,39.6900,201911,6,"33,900",-,4,-,-,1989,구남로 31,-,-,-,-
516,제주특별자치도 제주시 이도이동,777,777,0,주공3,39.6900,201911,6,"33,900",-,1,-,-,1989,구남로 31,-,-,-,-
517,제주특별자치도 제주시 노형동,2583-1,2583,1,노형뜨란채,75.6500,201911,6,"38,000",-,4,-,-,2006,수덕로 44,-,-,-,-
518,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,84.9921,201911,6,"42,000",-,4,-,-,2017,대청로 34,-,-,-,-
519,제주특별자치도 제주시 월평동,745,745,0,제주첨단꿈에그린2단지아파트,84.7938,201911,6,"38,500",-,6,-,-,2017,첨단로동길 74,-,-,-,-
520,제주특별자치도 제주시 일도이동,113-6,113,6,일도우성2,86.1500,201911,6,"28,800",-,3,-,-,1995,남광로 223,-,-,-,-
521,제주특별자치도 제주시 연동,280-24,280,24,라이오니파크1차,64.6427,201911,6,"31,000",-,5,-,-,2018,신대로8길 34,-,-,-,-
522,제주특별자치도 제주시 연동,1399,1399,0,대림이편한세상1차,75.0140,201911,6,"46,300",-,14,-,-,2001,국기로 14,-,-,-,-
523,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,46.3200,201911,6,"19,000",-,1,-,-,1990,인다15길 5-6,-,-,-,-
524,제주특별자치도 제주시 아라일동,6088,6088,0,아라스위첸,84.9767,201911,6,"56,000",-,4,-,-,2012,아란9길 22,-,-,-,-
525,제주특별자치도 제주시 일도이동,47-1,47,1,일도신천지,59.9700,201911,5,"19,000",-,3,-,-,1993,천수로 72,-,-,-,-
526,제주특별자치도 제주시 일도이동,47-1,47,1,일도신천지,59.9700,201911,5,"19,250",-,4,-,-,1993,천수로 72,-,-,-,-
527,제주특별자치도 제주시 삼양이동,2142-1,2142,1,삼화다온펠리스,83.5539,201911,5,"40,500",-,5,-,-,2019,지석2길 3,-,-,-,-
528,제주특별자치도 제주시 도남동,76-1,76,1,대원상록수,82.7600,201911,5,"14,500",-,4,-,-,1993,독짓골4길 9,-,-,-,-
529,제주특별자치도 제주시 이도일동,1692-2,1692,2,신세계에덴,84.8560,201911,5,"19,000",-,4,-,-,1995,오현길 9,-,-,-,-
530,제주특별자치도 제주시 노형동,732-1,732,1,해오름,59.5600,201911,5,"34,000",-,7,-,-,2001,연화로 16,-,-,-,-
531,제주특별자치도 제주시 삼양이동,2142-1,2142,1,삼화다온펠리스,68.4492,201911,4,"33,400",-,5,-,-,2019,지석2길 3,-,-,-,-
532,제주특별자치도 제주시 화북이동,3489,3489,0,아뜨리움화북,73.5456,201911,4,"31,600",-,3,-,-,2018,연삼로 708-12,-,-,-,-
533,제주특별자치도 제주시 외도일동,463-13,463,13,아모르102,49.7317,201911,4,"15,700",-,3,-,-,2013,우령6길 15-5,-,-,-,-
534,제주특별자치도 제주시 한림읍 수원리,763,763,0,갤럭시한수풀랜드,84.7700,201911,4,"21,500",-,5,-,-,2016,한림로 785,-,-,-,-
535,제주특별자치도 제주시 이도이동,888,888,0,주공1,49.2200,201911,4,"49,000",-,3,-,-,1985,구남로7길 36,-,-,-,-
536,제주특별자치도 제주시 화북일동,12-1,12,1,화북주공4단지,59.9300,201911,4,"20,500",-,3,-,-,1998,동화로1길 10,-,-,-,-
537,제주특별자치도 제주시 연동,1399-1,1399,1,대림이편한세상2차,139.5220,201911,4,"92,000",-,6,-,-,2002,연화로 25,-,-,-,-
538,제주특별자치도 서귀포시 남원읍 남원리,1273,1273,0,남원솔내음,79.3488,201911,4,"31,500",-,7,-,-,2018,남원중앙로 36,-,-,-,-
539,제주특별자치도 제주시 노형동,2583-1,2583,1,노형뜨란채,81.9800,201911,4,"42,500",-,1,-,-,2006,수덕로 44,-,-,-,-
540,제주특별자치도 제주시 노형동,2585-1,2585,1,중흥에스클래스(미리내마을),149.8418,201911,4,"74,000",-,1,-,-,2006,광평동로 66,-,-,-,-
541,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),39.7900,201911,4,"12,000",-,3,-,-,1999,중산간동로 8002,-,-,-,-
542,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,201911,4,"24,000",-,6,-,-,2001,과원로 11,-,-,-,-
543,제주특별자치도 서귀포시 동홍동,114-7,114,7,대림이편한세상,84.9780,201911,2,"30,800",-,4,-,-,2001,동홍중앙로 61,-,-,-,-
544,제주특별자치도 제주시 노형동,905-10,905,10,송우수자인,84.8400,201911,2,"34,000",-,6,-,-,2011,원노형5길 20,-,-,-,-
545,제주특별자치도 제주시 이도이동,1011-3,1011,3,영도갤럭시타운,22.3279,201911,2,"12,800",-,10,-,-,2017,중앙로 266,-,-,-,-
546,제주특별자치도 제주시 화북일동,1987-3,1987,3,화북조양(1차),83.9850,201911,2,"20,500",-,4,-,-,2005,진남로8길 5,-,-,-,-
547,제주특별자치도 제주시 이도이동,1956,1956,0,이도한일베라체,84.5000,201911,2,"52,000",-,9,-,-,2011,신설로 55,-,-,-,-
548,제주특별자치도 제주시 삼양이동,2142-1,2142,1,삼화다온펠리스,84.0874,201911,1,"32,000",-,8,-,-,2019,지석2길 3,-,-,-,-
549,제주특별자치도 제주시 노형동,754,754,0,부영5차,84.9508,201911,1,"39,300",-,4,-,-,2001,과원북2길 12,-,-,-,-
550,제주특별자치도 서귀포시 강정동,195,195,0,서귀포강정지구3블럭중흥에스-클래스,84.9297,201911,1,"41,200",-,2,-,-,2016,대청로 12,-,-,-,-
551,제주특별자치도 제주시 삼양이동,2101-1,2101,1,한라하이츠빌(2차),84.9400,201911,1,"22,500",-,4,-,-,2003,설촌로 26,-,-,-,-
552,제주특별자치도 제주시 화북이동,116,116,0,제주삼화사랑으로부영2차,84.7758,201911,1,"38,600",-,2,-,-,2013,화삼로 12,-,-,-,-
553,제주특별자치도 서귀포시 동홍동,528-1,528,1,동홍동파밀리움,72.9905,201911,1,"29,000",-,3,-,-,2018,장수로 8,-,-,-,-
554,제주특별자치도 제주시 일도이동,417-3,417,3,서해2,129.8600,201911,1,"20,000",-,3,-,-,1989,고마로19길 18,-,-,-,-
555,제주특별자치도 제주시 삼양이동,2142-1,2142,1,삼화다온펠리스,84.0874,201910,31,"32,000",-,7,-,-,2019,지석2길 3,-,-,-,-
556,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.8700,201910,31,"16,000",-,2,-,-,1999,중산간동로 8002,-,-,-,-
557,제주특별자치도 제주시 화북이동,117,117,0,제주삼화엘에이치2단지,84.9500,201910,31,"42,000",-,1,-,-,2014,화삼로 32,-,-,-,-
558,제주특별자치도 서귀포시 서홍동,384,384,0,일호지오빌,133.7548,201910,31,"42,300",-,2,-,-,2007,홍중동로 19,-,-,-,-
559,제주특별자치도 제주시 화북일동,12-1,12,1,화북주공4단지,59.9300,201910,31,"22,900",-,5,-,-,1998,동화로1길 10,-,-,-,-
560,제주특별자치도 제주시 아라일동,6082-3,6082,3,아라원신,84.1350,201910,31,"25,000",-,2,-,-,1992,중앙로 578,-,-,-,-
561,제주특별자치도 제주시 연동,293-13,293,13,시스빌,36.1100,201910,31,"7,000",-,9,-,-,2004,연동11길 39,-,-,-,-
562,제주특별자치도 제주시 노형동,732,732,0,부영1차,80.6583,201910,31,"47,000",-,8,-,-,2001,원노형로 93,-,-,-,-
563,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,201910,31,"14,800",-,9,-,-,2000,우정로11길 22,-,-,-,-
564,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,201910,31,"15,700",-,8,-,-,2000,우정로11길 22,-,-,-,-
565,제주특별자치도 제주시 도련일동,1789-2,1789,2,미듬하나로(도련),58.2203,201910,31,"13,000",-,2,-,-,2002,삼봉로 115-1,-,-,-,-
566,제주특별자치도 제주시 삼도일동,531-12,531,12,한솔아트빌리지,84.6100,201910,31,"15,800",-,4,-,-,2000,평전길 38,-,-,-,-
567,제주특별자치도 제주시 이도이동,1020-6,1020,6,뜨래별3차,81.1206,201910,30,"26,500",-,8,-,-,2011,고산동산6길 23,-,-,-,-
568,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,84.9400,201910,30,"34,900",-,5,-,-,2015,서호남로 92-16,-,-,-,-
569,제주특별자치도 제주시 애월읍 하귀2리,1795-1,1795,1,애월위너빌,81.1941,201910,30,"36,000",-,2,-,-,2019,일주서로 7044,-,-,-,-
570,제주특별자치도 서귀포시 남원읍 남원리,1323-2,1323,2,남원에덴아파트,40.0000,201910,30,"9,500",-,3,-,-,1996,남원광지로 5,-,-,-,-
571,제주특별자치도 제주시 노형동,732,732,0,부영1차,80.6583,201910,30,"52,800",-,10,-,-,2001,원노형로 93,-,-,-,-
572,제주특별자치도 제주시 노형동,754,754,0,부영5차,84.9508,201910,30,"38,500",-,1,-,-,2001,과원북2길 12,-,-,-,-
573,제주특별자치도 제주시 노형동,2515-11,2515,11,웰빙파크,83.8307,201910,30,"30,700",-,6,-,-,2004,정존3길 11,-,-,-,-
574,제주특별자치도 제주시 일도이동,46-1,46,1,혜성대유,59.8200,201910,29,"21,000",-,6,-,-,1995,연수로 40,-,-,-,-
575,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,39.8400,201910,29,"12,200",-,11,-,-,2000,우정로11길 22,-,-,-,-
576,제주특별자치도 제주시 노형동,731-1,731,1,현대아이파크,75.0500,201910,29,"44,800",-,11,-,-,2001,원노형로 90,-,-,-,-
577,제주특별자치도 제주시 삼양이동,2113-4,2113,4,장원삼양,80.3100,201910,29,"21,000",-,9,-,-,2004,선사로 29,-,-,-,-
578,제주특별자치도 제주시 구좌읍 김녕리,1220,1220,0,김녕센트럴시티에덴,68.2209,201910,29,"27,500",-,4,-,-,2018,김녕로21길 5-5,-,-,-,-
579,제주특별자치도 제주시 아라일동,6088,6088,0,아라스위첸,84.9767,201910,29,"54,800",-,11,-,-,2012,아란9길 22,-,-,-,-
580,제주특별자치도 서귀포시 서홍동,349-1,349,1,형남4차,84.8590,201910,29,"31,000",-,6,-,-,2015,홍중로 59,-,-,-,-
581,제주특별자치도 제주시 노형동,2585-1,2585,1,중흥에스클래스(미리내마을),120.9434,201910,29,"57,500",-,2,-,-,2006,광평동로 66,-,-,-,-
582,제주특별자치도 제주시 외도일동,463-13,463,13,아모르102,49.7317,201910,29,"16,000",-,4,-,-,2013,우령6길 15-5,-,-,-,-
583,제주특별자치도 서귀포시 동홍동,649-2,649,2,동홍일호,59.8300,201910,29,"10,450",-,4,-,-,1996,문부로 27-4,-,-,-,-
584,제주특별자치도 제주시 삼양이동,2114-1,2114,1,한라하이츠빌A동,85.0000,201910,29,"20,000",-,2,-,-,2002,선사로 36,-,-,-,-
585,제주특별자치도 제주시 연동,2325-6,2325,6,타워프로빌,84.9400,201910,29,"35,000",-,5,-,-,2010,도령로 95,-,-,-,-
586,제주특별자치도 제주시 이도이동,1780-1,1780,1,석정시티빌,19.5500,201910,28,"6,800",-,6,-,-,2011,서광로30길 8,-,-,-,-
587,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,201910,28,"14,800",-,7,-,-,2000,우정로11길 22,-,-,-,-
588,제주특별자치도 제주시 연동,2331-6,2331,6,신동부삼무3차,56.8600,201910,28,"12,000",-,6,-,-,2005,성신로1길 34,-,-,-,-
589,제주특별자치도 제주시 도남동,800,800,0,도남1차e-편한세상,84.6470,201910,28,"39,300",-,7,-,-,2005,오남로 7-13,-,-,-,-
590,제주특별자치도 제주시 도남동,811,811,0,도남해모로리치힐아파트,84.9750,201910,28,"53,300",-,6,-,-,2019,도남서길 14,-,-,-,-
591,제주특별자치도 제주시 일도이동,46-1,46,1,혜성대유,59.8200,201910,28,"18,100",-,3,-,-,1995,연수로 40,-,-,-,-
592,제주특별자치도 제주시 외도일동,505-4,505,4,한탑주상복합,84.5700,201910,28,"20,400",-,12,-,-,2008,우령2길 3-3,-,-,-,-
593,제주특별자치도 제주시 일도일동,1105-1,1105,1,남안,84.0100,201910,28,"26,500",-,5,-,-,2012,동문로6길 14,-,-,-,-
594,제주특별자치도 제주시 한림읍 옹포리,340-1,340,1,씨비양빌리지,84.9600,201910,28,"30,800",-,7,-,-,2017,한림해안로 8,-,-,-,-
595,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,201910,28,"28,000",-,7,-,-,2001,우평로 318,-,-,-,-
596,제주특별자치도 제주시 일도이동,113-5,113,5,일도2차대림,77.0200,201910,27,"27,000",-,3,-,-,1995,태성로 39,-,-,-,-
597,제주특별자치도 제주시 오라이동,1492,1492,0,미듬아뜨리에,59.8575,201910,27,"20,750",-,3,-,-,2014,연사길 83-20,-,-,-,-
598,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,84.9910,201910,27,"45,800",-,5,-,-,2017,대청로 34,-,-,-,-
599,제주특별자치도 서귀포시 서홍동,349-1,349,1,형남4차,84.8590,201910,27,"29,500",-,4,-,-,2015,홍중로 59,-,-,-,-
600,제주특별자치도 제주시 도련이동,548,548,0,제주삼화사랑으로부영1차,73.9049,201910,26,"34,800",-,3,-,-,2013,화삼북로 136,-,-,-,-
601,제주특별자치도 제주시 일도이동,113-7,113,7,대유대림아파트,84.9450,201910,26,"34,000",-,1,-,-,1997,남광로 181,-,-,-,-
602,제주특별자치도 제주시 일도이동,357,357,0,태홍누리안(1차),84.2900,201910,26,"22,200",-,10,-,-,2005,고마로13길 14,-,-,-,-
603,제주특별자치도 제주시 한림읍 옹포리,283,283,0,한림오션캐슬아파트,72.6730,201910,25,"27,000",-,1,-,-,2018,한림로 554,-,-,-,-
604,제주특별자치도 제주시 조천읍 함덕리,4168,4168,0,광명샤인빌,59.2517,201910,25,"20,200",-,1,-,-,2006,함덕30길 27,-,-,-,-
605,제주특별자치도 서귀포시 표선면 표선리,1591-5,1591,5,세베스트아파트,83.0104,201910,25,"36,600",-,5,-,-,2019,표선동서로193번길 37,-,-,-,-
606,제주특별자치도 제주시 일도이동,113-5,113,5,일도2차대림,77.0200,201910,25,"25,500",-,4,-,-,1995,태성로 39,-,-,-,-
607,제주특별자치도 제주시 일도이동,361-3,361,3,금원앙상블,84.7800,201910,25,"30,800",-,10,-,-,2013,동광로 93,-,-,-,-
608,제주특별자치도 서귀포시 동홍동,1382,1382,0,나산빌라트,83.1300,201910,25,"11,000",-,3,-,-,1992,중앙로150번길 33,-,-,-,-
609,제주특별자치도 제주시 이도일동,1326-9,1326,9,다솜,83.0208,201910,25,"25,100",-,8,-,-,2012,중앙로23길 26,-,-,-,-
610,제주특별자치도 제주시 이도이동,777,777,0,주공3,39.6900,201910,25,"33,200",-,3,-,-,1989,구남로 31,-,-,-,-
611,제주특별자치도 제주시 연동,277-5,277,5,제웅솔내음,84.1601,201910,25,"31,300",-,8,-,-,2012,신대로20길 45,-,-,-,-
612,제주특별자치도 제주시 연동,1399,1399,0,대림이편한세상1차,84.9910,201910,25,"51,300",-,5,-,-,2001,국기로 14,-,-,-,-
613,제주특별자치도 제주시 연동,1952-4,1952,4,동남,72.0000,201910,25,"11,000",-,6,-,-,1991,남녕로 46,-,-,-,-
614,제주특별자치도 서귀포시 서귀동,309-4,309,4,미광스카이빌라,40.0700,201910,24,"11,000",-,8,-,-,2003,중앙로59번길 15,-,-,-,-
615,제주특별자치도 제주시 화북이동,117,117,0,제주삼화엘에이치2단지,84.9500,201910,24,"46,000",-,11,-,-,2014,화삼로 32,-,-,-,-
616,제주특별자치도 제주시 연동,276-3,276,3,청목더웰연동,17.6127,201910,24,"7,800",-,2,-,-,2018,연동8길 28,-,-,-,-
617,제주특별자치도 제주시 삼도일동,558-1,558,1,대명꿈의고향,84.8600,201910,24,"24,500",-,11,-,-,2003,홍랑길 4-2,-,-,-,-
618,제주특별자치도 제주시 도남동,56-5,56,5,남양맨션,62.1600,201910,24,"11,800",-,4,-,-,1990,도남로12길 16,-,-,-,-
619,제주특별자치도 서귀포시 토평동,175,175,0,"토평반석타운(가동,나동)",42.2624,201910,24,"6,500",-,1,-,-,2000,중산간동로 7678,-,-,-,-
620,제주특별자치도 제주시 화북일동,9-1,9,1,"화북주공2,3단지",59.9300,201910,24,"21,500",-,1,-,-,1998,동화로1길 39,-,-,-,-
621,제주특별자치도 제주시 화북일동,10-1,10,1,화북주공1단지,84.6000,201910,24,"30,000",-,1,-,-,1998,동화로1길 11,-,-,-,-
622,제주특별자치도 제주시 일도이동,1043-20,1043,20,일도캐슬휘닉스아파트,47.6630,201910,24,"19,000",-,2,-,-,2017,삼성로5길 24,-,-,-,-
623,제주특별자치도 제주시 이도일동,1244-2,1244,2,태성하이츠빌라,83.8300,201910,24,"15,000",-,5,-,-,2001,돈내길 50,-,-,-,-
624,제주특별자치도 제주시 이도일동,1650-4,1650,4,장원월드컵,118.9800,201910,24,"36,000",-,5,-,-,2001,서광로29길 25,-,-,-,-
625,제주특별자치도 서귀포시 안덕면 화순리,2133,2133,0,서귀포화순코아루푸르나임,84.9455,201910,23,"30,000",-,6,-,-,2017,화순중앙로12번길 39,-,-,-,-
626,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,201910,23,"15,000",-,3,-,-,2000,우정로11길 22,-,-,-,-
627,제주특별자치도 제주시 도남동,70,70,0,수선화(70)1차,53.8900,201910,23,"13,400",-,2,-,-,1992,독짓골2길 25,-,-,-,-
628,제주특별자치도 제주시 도남동,70,70,0,수선화(70)1차,53.8900,201910,23,"13,400",-,2,-,-,1992,독짓골2길 25,-,-,-,-
629,제주특별자치도 제주시 연동,271-21,271,21,삼무빌리지,94.7600,201910,23,"30,000",-,2,-,-,2002,삼무로3길 39,-,-,-,-
630,제주특별자치도 서귀포시 대정읍 하모리,1073-3,1073,3,에스빌라트,72.4000,201910,23,"12,000",-,2,-,-,2004,신영로 65-11,-,-,-,-
631,제주특별자치도 제주시 노형동,2583-1,2583,1,노형뜨란채,84.0900,201910,23,"40,200",-,1,-,-,2006,수덕로 44,-,-,-,-
632,제주특별자치도 제주시 삼양이동,2142-1,2142,1,삼화다온펠리스,84.0874,201910,23,"40,500",-,5,-,-,2019,지석2길 3,-,-,-,-
633,제주특별자치도 제주시 노형동,3791-1,3791,1,노형2차아이파크,84.9071,201910,23,"75,000",-,14,-,-,2014,노형12길 24,-,-,-,-
634,제주특별자치도 제주시 외도일동,429-1,429,1,라비앙로즈,84.5800,201910,22,"20,800",-,1,-,-,2013,절물1길 5,-,-,-,-
635,제주특별자치도 제주시 일도이동,47-1,47,1,일도신천지,59.9700,201910,22,"20,100",-,5,-,-,1993,천수로 72,-,-,-,-
636,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,201910,22,"23,000",-,7,-,-,2001,과원로 11,-,-,-,-
637,제주특별자치도 제주시 노형동,731-1,731,1,현대아이파크,84.9530,201910,22,"52,800",-,5,-,-,2001,원노형로 90,-,-,-,-
638,제주특별자치도 제주시 아라일동,6121,6121,0,아라아이파크,133.4998,201910,22,"86,000",-,12,-,-,2013,인다1길 20,-,-,-,-
639,제주특별자치도 제주시 아라일동,6121,6121,0,아라아이파크,107.5605,201910,22,"60,000",-,2,-,-,2013,인다1길 20,-,-,-,-
640,제주특별자치도 제주시 월평동,745,745,0,제주첨단꿈에그린2단지아파트,97.8898,201910,21,"39,000",-,1,-,-,2017,첨단로동길 74,-,-,-,-
641,제주특별자치도 제주시 연동,268-6,268,6,도원아미스,84.6900,201910,21,"23,400",-,9,-,-,2004,연동6길 29,-,-,-,-
642,제주특별자치도 제주시 이도이동,777,777,0,주공2차,39.7200,201910,21,"33,300",-,2,-,-,1988,구남로 43,-,-,-,-
643,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,201910,21,"29,500",-,5,-,-,2001,우평로 318,-,-,-,-
644,제주특별자치도 제주시 외도일동,440-1,440,1,상익푸르미르2차,83.1957,201910,21,"28,500",-,5,-,-,2017,우령8길 5-2,-,-,-,-
645,제주특별자치도 서귀포시 동홍동,1236-2,1236,2,금강라이프빌,84.9404,201910,21,"23,800",-,4,-,-,2012,동홍로162번길 22-8,-,-,-,-
646,제주특별자치도 서귀포시 동홍동,506-1,506,1,대오,83.6500,201910,21,"17,300",-,7,-,-,1998,동홍서로 83,-,-,-,-
647,제주특별자치도 제주시 일도이동,47-1,47,1,일도신천지,59.9700,201910,21,"20,000",-,1,-,-,1993,천수로 72,-,-,-,-
648,제주특별자치도 제주시 노형동,945,945,0,유나이티드,42.7500,201910,21,"13,400",-,4,-,-,1984,원노형10길 28,-,-,-,-
649,제주특별자치도 서귀포시 동홍동,114-7,114,7,대림이편한세상,123.6460,201910,20,"41,000",-,4,-,-,2001,동홍중앙로 61,-,-,-,-
650,제주특별자치도 제주시 용담이동,609-77,609,77,헤르지아,84.8208,201910,20,"26,500",-,6,-,-,2012,성화로 2,-,-,-,-
651,제주특별자치도 제주시 아라일동,6121,6121,0,아라아이파크,107.5158,201910,20,"66,500",-,13,-,-,2013,인다1길 20,-,-,-,-
652,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,201910,19,"16,100",-,8,-,-,2000,우정로11길 22,-,-,-,-
653,제주특별자치도 제주시 연동,2315-3,2315,3,제일(가동),118.2200,201910,19,"28,500",-,1,-,-,1991,도령북길 8,-,-,-,-
654,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,39.8400,201910,19,"12,900",-,6,-,-,2000,우정로11길 22,-,-,-,-
