,단지명,내용,주소,위도,경도
419,서홍반석타운,"[요약]
서홍반석타운아파트는 제주특별자치도 서귀포시 서홍동에 있으며, 최근 6개월간 52건의 거래가 있었고 평균 평당 가격은 6,969,022원입니다. 가장 최근 거래는 2024년 08월, 10.9평, 0.9억 원에 체결되었습니다. 6개월 전 대비 약 20.0% 상승했습니다.

[거래내역]
- 2024년 08월 6일 | 10.9평 | 0.9억 원
- 2024년 05월 30일 | 13.7평 | 1.0억 원
- 2024년 05월 28일 | 10.9평 | 0.9억 원
- 2024년 05월 15일 | 13.7평 | 0.9억 원
- 2024년 04월 23일 | 10.9평 | 0.9억 원
- 2024년 04월 4일 | 10.9평 | 0.9억 원
- 2024년 01월 18일 | 13.7평 | 1.0억 원
- 2024년 01월 2일 | 10.9평 | 0.8억 원
- 2023년 08월 29일 | 10.9평 | 0.8억 원
- 2023년 07월 4일 | 13.7평 | 0.9억 원
- 2023년 05월 15일 | 10.9평 | 0.9억 원
- 2023년 01월 9일 | 10.9평 | 0.8억 원
- 2022년 12월 30일 | 10.9평 | 0.8억 원
- 2022년 12월 28일 | 13.7평 | 1.0억 원
- 2022년 10월 20일 | 10.9평 | 0.9억 원
- 2022년 04월 6일 | 10.9평 | 1.0억 원
- 2022년 02월 22일 | 10.9평 | 0.8억 원
- 2022년 01월 19일 | 10.9평 | 0.8억 원
- 2022년 01월 14일 | 13.7평 | 0.9억 원
- 2022년 01월 10일 | 13.7평 | 0.9억 원",제주특별자치도 서귀포시 서홍동 현청로 41-14,33.2663542531079,126.554924045444
420,서홍에이원시티빌,"[요약]
서홍에이원시티빌아파트는 제주특별자치도 서귀포시 서홍동에 있으며, 최근 6개월간 75건의 거래가 있었고 평균 평당 가격은 10,679,361원입니다. 가장 최근 거래는 2025년 06월, 25.1평, 2.85억 원에 체결되었습니다. 6개월 전 대비 약 0.7% 하락했습니다.

[거래내역]
- 2025년 06월 11일 | 25.1평 | 2.9억 원
- 2024년 11월 11일 | 25.6평 | 2.9억 원
- 2024년 08월 27일 | 25.6평 | 3.1억 원
- 2024년 04월 29일 | 16.1평 | 1.8억 원
- 2024년 02월 26일 | 25.6평 | 3.1억 원
- 2023년 12월 27일 | 25.6평 | 2.8억 원
- 2023년 12월 4일 | 16.1평 | 1.6억 원
- 2023년 11월 20일 | 16.1평 | 1.7억 원
- 2023년 03월 26일 | 25.7평 | 2.9억 원
- 2023년 03월 2일 | 25.1평 | 2.8억 원
- 2022년 12월 20일 | 25.6평 | 2.9억 원
- 2022년 12월 19일 | 25.6평 | 2.4억 원
- 2022년 10월 27일 | 25.6평 | 2.8억 원
- 2022년 06월 3일 | 25.6평 | 2.8억 원
- 2022년 03월 1일 | 25.1평 | 2.7억 원
- 2022년 01월 30일 | 16.1평 | 1.6억 원
- 2022년 01월 14일 | 25.6평 | 2.8억 원
- 2021년 12월 8일 | 25.6평 | 2.7억 원
- 2020년 11월 9일 | 25.6평 | 2.6억 원
- 2020년 04월 28일 | 25.6평 | 2.6억 원",제주특별자치도 서귀포시 서홍동 홍중로 87,33.2601756956223,126.55528474603
421,서홍예가,"[요약]
서홍예가아파트는 제주특별자치도 서귀포시 서홍동에 있으며, 최근 6개월간 23건의 거래가 있었고 평균 평당 가격은 9,882,726원입니다. 가장 최근 거래는 2025년 02월, 25.3평, 2.97억 원에 체결되었습니다. 6개월 전 대비 약 12.1% 상승했습니다.

[거래내역]
- 2025년 02월 17일 | 25.3평 | 3.0억 원
- 2023년 12월 15일 | 25.3평 | 2.6억 원
- 2023년 01월 11일 | 25.3평 | 2.7억 원
- 2022년 11월 18일 | 25.3평 | 2.4억 원
- 2021년 05월 6일 | 25.3평 | 2.6억 원
- 2020년 10월 15일 | 25.3평 | 2.4억 원
- 2020년 03월 17일 | 25.3평 | 2.5억 원
- 2019년 05월 17일 | 25.3평 | 2.5억 원
- 2018년 10월 8일 | 25.3평 | 2.8억 원
- 2018년 02월 13일 | 25.3평 | 2.5억 원
- 2018년 02월 1일 | 25.3평 | 2.4억 원
- 2018년 01월 5일 | 25.3평 | 2.2억 원
- 2017년 08월 10일 | 25.3평 | 2.5억 원
- 2017년 07월 10일 | 25.3평 | 2.2억 원
- 2017년 06월 27일 | 25.3평 | 2.5억 원
- 2017년 06월 19일 | 25.3평 | 2.6억 원
- 2017년 06월 9일 | 25.3평 | 2.6억 원
- 2017년 06월 9일 | 25.3평 | 2.3억 원
- 2017년 06월 7일 | 25.3평 | 2.5억 원
- 2017년 06월 5일 | 25.3평 | 2.4억 원",제주특별자치도 서귀포시 서홍동 솜반천로46번길 13,33.2550962099609,126.555441725671
422,서홍캐슬휘닉스아파트,"[요약]
서홍캐슬휘닉스아파트아파트는 제주특별자치도 서귀포시 서홍동에 있으며, 최근 6개월간 11건의 거래가 있었고 평균 평당 가격은 11,250,286원입니다. 가장 최근 거래는 2025년 07월, 25.5평, 3.0억 원에 체결되었습니다. 6개월 전 대비 약 1.6% 하락했습니다.

[거래내역]
- 2025년 07월 6일 | 25.5평 | 3.0억 원
- 2025년 01월 21일 | 25.5평 | 3.0억 원
- 2023년 08월 18일 | 25.5평 | 3.2억 원
- 2022년 05월 25일 | 25.5평 | 3.2억 원
- 2021년 02월 18일 | 25.2평 | 2.7억 원
- 2020년 10월 26일 | 25.5평 | 2.6억 원
- 2020년 03월 11일 | 25.5평 | 2.7억 원
- 2019년 08월 13일 | 25.5평 | 2.4억 원
- 2018년 04월 20일 | 25.5평 | 2.9억 원
- 2018년 01월 31일 | 24.0평 | 2.8억 원
- 2017년 01월 17일 | 25.2평 | 2.7억 원",제주특별자치도 서귀포시 서홍동 서홍로178번길 49,33.2602720106134,126.554711167451
423,석정누리개발3차,"[요약]
석정누리개발3차아파트는 제주특별자치도 서귀포시 동홍동에 있으며, 최근 6개월간 7건의 거래가 있었고 평균 평당 가격은 9,382,965원입니다. 가장 최근 거래는 2024년 02월, 25.5평, 2.35억 원에 체결되었습니다. 6개월 전 대비 약 11.9% 상승했습니다.

[거래내역]
- 2024년 02월 13일 | 25.5평 | 2.4억 원
- 2023년 12월 15일 | 25.5평 | 2.1억 원
- 2023년 12월 12일 | 25.5평 | 2.4억 원
- 2021년 12월 20일 | 25.5평 | 2.5억 원
- 2018년 08월 24일 | 25.5평 | 2.7억 원
- 2017년 02월 8일 | 25.5평 | 2.7억 원
- 2016년 09월 29일 | 25.6평 | 2.1억 원",제주특별자치도 서귀포시 동홍동 동홍서로 81,33.2559001503515,126.569316277062
424,석정시티빌,"[요약]
석정시티빌아파트는 제주특별자치도 제주시 이도이동에 있으며, 최근 6개월간 26건의 거래가 있었고 평균 평당 가격은 10,896,035원입니다. 가장 최근 거래는 2025년 05월, 5.9평, 0.55억 원에 체결되었습니다. 6개월 전 대비 약 5.2% 하락했습니다.

[거래내역]
- 2025년 05월 29일 | 5.9평 | 0.6억 원
- 2025년 05월 15일 | 5.9평 | 0.6억 원
- 2025년 05월 13일 | 6.2평 | 0.5억 원
- 2025년 03월 10일 | 6.4평 | 0.7억 원
- 2025년 01월 2일 | 5.9평 | 0.6억 원
- 2024년 11월 27일 | 6.4평 | 0.6억 원
- 2024년 07월 18일 | 5.9평 | 0.6억 원
- 2024년 07월 18일 | 5.9평 | 0.6억 원
- 2024년 03월 5일 | 5.9평 | 0.6억 원
- 2023년 11월 3일 | 8.0평 | 0.6억 원
- 2023년 01월 18일 | 5.9평 | 0.6억 원
- 2022년 03월 15일 | 6.4평 | 0.7억 원
- 2021년 06월 4일 | 6.2평 | 0.6억 원
- 2021년 03월 22일 | 8.0평 | 0.8억 원
- 2020년 07월 18일 | 5.9평 | 0.6억 원
- 2020년 06월 26일 | 6.2평 | 0.6억 원
- 2020년 05월 29일 | 5.9평 | 0.6억 원
- 2020년 02월 20일 | 5.9평 | 0.5억 원
- 2020년 01월 5일 | 5.9평 | 0.6억 원
- 2019년 10월 28일 | 5.9평 | 0.7억 원",제주특별자치도 제주시 이도이동 서광로30길 8,33.4994431384216,126.526654464247
425,선암(빌라),"[요약]
선암(빌라)아파트는 제주특별자치도 제주시 이도이동에 있으며, 최근 6개월간 5건의 거래가 있었고 평균 평당 가격은 7,162,441원입니다. 가장 최근 거래는 2022년 10월, 21.4평, 1.7억 원에 체결되었습니다. 6개월 전 대비 약 88.9% 상승했습니다.

[거래내역]
- 2022년 10월 21일 | 21.4평 | 1.7억 원
- 2020년 10월 29일 | 17.8평 | 0.9억 원
- 2017년 11월 17일 | 20.4평 | 1.4억 원
- 2016년 11월 30일 | 20.4평 | 1.6억 원
- 2016년 09월 13일 | 20.4평 | 1.6억 원",제주특별자치도 제주시 이도이동 서광로32길 13,33.4995172975607,126.528535269229
426,선우빌리지1차,"[요약]
선우빌리지1차아파트는 제주특별자치도 서귀포시 남원읍 남원리에 있으며, 최근 6개월간 2건의 거래가 있었고 평균 평당 가격은 7,035,670원입니다. 가장 최근 거래는 2022년 05월, 25.5평, 1.43억 원에 체결되었습니다. 6개월 전 대비 약 33.8% 하락했습니다.

[거래내역]
- 2022년 05월 31일 | 25.5평 | 1.4억 원
- 2017년 09월 11일 | 25.5평 | 2.2억 원",제주특별자치도 서귀포시 남원읍 남원리 남원체육관로 286,33.2797550636459,126.715820959566
427,성림미래안,"[요약]
성림미래안아파트는 제주특별자치도 제주시 노형동에 있으며, 최근 6개월간 6건의 거래가 있었고 평균 평당 가격은 11,433,513원입니다. 가장 최근 거래는 2023년 12월, 25.7평, 3.0억 원에 체결되었습니다. 6개월 전 대비 약 3.4% 상승했습니다.

[거래내역]
- 2023년 12월 7일 | 25.7평 | 3.0억 원
- 2021년 06월 10일 | 25.7평 | 2.9억 원
- 2019년 11월 25일 | 25.7평 | 2.9억 원
- 2018년 10월 2일 | 25.7평 | 2.9억 원
- 2018년 08월 27일 | 25.7평 | 3.0억 원
- 2017년 07월 24일 | 25.7평 | 3.0억 원",제주특별자치도 제주시 노형동 수덕로 75,33.4840612877512,126.470195382458
428,성미맨션,"[요약]
성미맨션아파트는 제주특별자치도 제주시 화북일동에 있으며, 최근 6개월간 1건의 거래가 있었고 평균 평당 가격은 5,069,026원입니다. 가장 최근 거래는 2016년 05월, 25.6평, 1.3억 원에 체결되었습니다. 최근 6개월간의 거래 내역이 없습니다.

[거래내역]
- 2016년 05월 20일 | 25.6평 | 1.3억 원",제주특별자치도 제주시 화북일동 진동로5길 14,33.5210144311796,126.564555221443
429,성산리치유클래시아,"[요약]
성산리치유클래시아아파트는 제주특별자치도 서귀포시 성산읍 성산리에 있으며, 최근 6개월간 18건의 거래가 있었고 평균 평당 가격은 16,471,680원입니다. 가장 최근 거래는 2019년 09월, 8.0평, 1.43억 원에 체결되었습니다. 6개월 전 대비 약 21.2% 상승했습니다.

[거래내역]
- 2019년 09월 30일 | 8.0평 | 1.4억 원
- 2019년 07월 12일 | 7.4평 | 1.2억 원
- 2019년 07월 2일 | 7.4평 | 1.3억 원
- 2019년 06월 18일 | 10.1평 | 1.6억 원
- 2019년 06월 17일 | 7.3평 | 1.2억 원
- 2019년 06월 17일 | 7.3평 | 1.1억 원
- 2019년 06월 17일 | 15.1평 | 2.5억 원
- 2019년 06월 17일 | 7.3평 | 1.1억 원
- 2019년 06월 17일 | 11.4평 | 1.6억 원
- 2019년 06월 17일 | 11.2평 | 1.5억 원
- 2019년 06월 17일 | 7.4평 | 1.3억 원
- 2019년 06월 17일 | 14.8평 | 2.6억 원
- 2019년 06월 17일 | 7.4평 | 1.4억 원
- 2019년 06월 17일 | 14.8평 | 3.3억 원
- 2019년 06월 17일 | 14.0평 | 2.5억 원
- 2019년 04월 28일 | 9.1평 | 1.4억 원
- 2019년 03월 25일 | 7.4평 | 1.2억 원
- 2019년 01월 3일 | 7.3평 | 1.1억 원",제주특별자치도 서귀포시 성산읍 성산리 성산등용로17번길 55,33.4602653881378,126.929488935871
430,성산반석타운,"[요약]
성산반석타운아파트는 제주특별자치도 서귀포시 성산읍 시흥리에 있으며, 최근 6개월간 30건의 거래가 있었고 평균 평당 가격은 5,998,132원입니다. 가장 최근 거래는 2024년 10월, 14.3평, 0.78억 원에 체결되었습니다. 6개월 전 대비 약 8.2% 하락했습니다.

[거래내역]
- 2024년 10월 8일 | 14.3평 | 0.8억 원
- 2024년 10월 2일 | 14.3평 | 1.0억 원
- 2024년 04월 24일 | 14.3평 | 0.8억 원
- 2024년 01월 28일 | 14.3평 | 0.9억 원
- 2023년 12월 26일 | 14.3평 | 0.9억 원
- 2023년 12월 19일 | 14.3평 | 0.8억 원
- 2023년 11월 21일 | 14.3평 | 1.0억 원
- 2023년 11월 9일 | 14.3평 | 0.8억 원
- 2022년 04월 29일 | 14.3평 | 0.8억 원
- 2022년 02월 18일 | 14.3평 | 0.8억 원
- 2022년 02월 14일 | 14.3평 | 0.8억 원
- 2022년 02월 10일 | 14.3평 | 0.8억 원
- 2021년 12월 28일 | 14.3평 | 0.8억 원
- 2021년 12월 22일 | 14.3평 | 0.9억 원
- 2021년 06월 21일 | 14.3평 | 0.8억 원
- 2021년 05월 17일 | 14.3평 | 0.7억 원
- 2021년 03월 11일 | 14.3평 | 0.8억 원
- 2021년 03월 9일 | 14.3평 | 0.8억 원
- 2021년 03월 8일 | 14.3평 | 0.7억 원
- 2021년 03월 1일 | 14.3평 | 0.8억 원",제주특별자치도 서귀포시 성산읍 시흥리 시흥상동로 31,33.4721101630512,126.899853096826
431,성산청담휴클래스,"[요약]
성산청담휴클래스아파트는 제주특별자치도 서귀포시 성산읍 고성리에 있으며, 최근 6개월간 31건의 거래가 있었고 평균 평당 가격은 11,999,400원입니다. 가장 최근 거래는 2025년 04월, 25.1평, 2.7억 원에 체결되었습니다. 6개월 전 대비 약 16.9% 하락했습니다.

[거래내역]
- 2025년 04월 28일 | 25.1평 | 2.7억 원
- 2022년 06월 25일 | 24.3평 | 3.2억 원
- 2022년 01월 13일 | 25.7평 | 3.3억 원
- 2021년 10월 11일 | 25.7평 | 3.2억 원
- 2021년 07월 5일 | 25.1평 | 3.1억 원
- 2020년 09월 7일 | 25.1평 | 2.8억 원
- 2020년 01월 3일 | 25.1평 | 3.2억 원
- 2018년 06월 6일 | 24.3평 | 2.7억 원
- 2018년 05월 17일 | 25.7평 | 3.0억 원
- 2018년 05월 8일 | 25.7평 | 3.1억 원
- 2018년 03월 16일 | 25.1평 | 2.9억 원
- 2018년 02월 2일 | 25.1평 | 3.0억 원
- 2018년 01월 25일 | 25.1평 | 3.0억 원
- 2018년 01월 16일 | 24.3평 | 2.8억 원
- 2018년 01월 11일 | 25.7평 | 2.2억 원
- 2017년 12월 29일 | 25.7평 | 3.5억 원
- 2017년 12월 10일 | 23.6평 | 3.1억 원
- 2017년 11월 29일 | 23.6평 | 3.0억 원
- 2017년 11월 13일 | 25.1평 | 2.4억 원
- 2017년 11월 10일 | 25.1평 | 3.2억 원",제주특별자치도 서귀포시 성산읍 고성리 서성일로 1213-16,33.4480107928076,126.908155222741
432,성신빌라,"[요약]
성신빌라아파트는 제주특별자치도 제주시 건입동에 있으며, 최근 6개월간 3건의 거래가 있었고 평균 평당 가격은 4,564,200원입니다. 가장 최근 거래는 2020년 09월, 30.7평, 1.65억 원에 체결되었습니다. 6개월 전 대비 약 57.1% 상승했습니다.

[거래내역]
- 2020년 09월 16일 | 30.7평 | 1.6억 원
- 2019년 10월 11일 | 30.7평 | 1.1억 원
- 2016년 01월 22일 | 30.7평 | 1.5억 원",제주특별자치도 제주시 건입동 사라봉3길 15,33.5171330126369,126.540963326422
433,성우,"[요약]
성우아파트는 제주특별자치도 제주시 이도이동에 있으며, 최근 6개월간 4건의 거래가 있었고 평균 평당 가격은 8,930,670원입니다. 가장 최근 거래는 2023년 07월, 53.9평, 4.75억 원에 체결되었습니다. 6개월 전 대비 약 88.5% 상승했습니다.

[거래내역]
- 2023년 07월 22일 | 53.9평 | 4.8억 원
- 2021년 05월 1일 | 25.7평 | 2.5억 원
- 2020년 11월 23일 | 25.7평 | 2.5억 원
- 2018년 05월 4일 | 53.9평 | 4.0억 원",제주특별자치도 제주시 이도이동 천수로 33,33.5029659994542,126.54056481778
434,성우스위트,"[요약]
성우스위트아파트는 제주특별자치도 제주시 한림읍 한림리에 있으며, 최근 6개월간 9건의 거래가 있었고 평균 평당 가격은 6,612,610원입니다. 가장 최근 거래는 2025년 03월, 25.7평, 1.7억 원에 체결되었습니다. 6개월 전 대비 약 4.0% 하락했습니다.

[거래내역]
- 2025년 03월 27일 | 25.7평 | 1.7억 원
- 2023년 01월 12일 | 25.7평 | 1.8억 원
- 2022년 09월 23일 | 25.7평 | 1.7억 원
- 2022년 09월 23일 | 25.7평 | 1.7억 원
- 2021년 04월 29일 | 25.7평 | 1.8억 원
- 2020년 03월 16일 | 25.7평 | 1.6억 원
- 2019년 05월 16일 | 25.7평 | 1.4억 원
- 2016년 10월 21일 | 25.7평 | 2.0억 원
- 2016년 08월 25일 | 25.7평 | 1.6억 원",제주특별자치도 제주시 한림읍 한림리 명랑남동길 68,33.4155526462593,126.269819789758
435,성원,"[요약]
성원아파트는 제주특별자치도 제주시 화북일동에 있으며, 최근 6개월간 4건의 거래가 있었고 평균 평당 가격은 5,861,048원입니다. 가장 최근 거래는 2020년 12월, 19.5평, 0.785억 원에 체결되었습니다. 6개월 전 대비 약 47.7% 하락했습니다.

[거래내역]
- 2020년 12월 11일 | 19.5평 | 0.8억 원
- 2018년 03월 15일 | 19.5평 | 1.5억 원
- 2017년 10월 21일 | 19.5평 | 1.1억 원
- 2016년 02월 17일 | 19.5평 | 1.2억 원",제주특별자치도 제주시 화북일동 일주동로 195-1,33.5191284512199,126.566396794502
436,성원1,"[요약]
성원1아파트는 제주특별자치도 제주시 도남동에 있으며, 최근 6개월간 11건의 거래가 있었고 평균 평당 가격은 7,529,477원입니다. 가장 최근 거래는 2024년 12월, 20.7평, 1.46억 원에 체결되었습니다. 6개월 전 대비 약 108.6% 상승했습니다.

[거래내역]
- 2024년 12월 7일 | 20.7평 | 1.5억 원
- 2024년 08월 20일 | 15.6평 | 1.4억 원
- 2024년 06월 19일 | 13.1평 | 0.7억 원
- 2024년 04월 30일 | 16.5평 | 1.4억 원
- 2024년 01월 18일 | 15.6평 | 1.3억 원
- 2022년 07월 25일 | 20.7평 | 1.4억 원
- 2021년 10월 19일 | 16.5평 | 1.3억 원
- 2017년 04월 14일 | 15.6평 | 1.1억 원
- 2016년 11월 10일 | 20.7평 | 1.4억 원
- 2016년 11월 9일 | 16.5평 | 1.3억 원
- 2016년 02월 25일 | 16.5평 | 1.3억 원",제주특별자치도 제주시 도남동 도남로10길 35-10,33.4937321800743,126.523572786114
437,성원2차,"[요약]
성원2차아파트는 제주특별자치도 제주시 도남동에 있으며, 최근 6개월간 4건의 거래가 있었고 평균 평당 가격은 5,752,464원입니다. 가장 최근 거래는 2020년 07월, 17.9평, 0.98억 원에 체결되었습니다. 6개월 전 대비 약 10.9% 하락했습니다.

[거래내역]
- 2020년 07월 23일 | 17.9평 | 1.0억 원
- 2019년 12월 17일 | 19.7평 | 1.1억 원
- 2019년 09월 28일 | 16.2평 | 1.1억 원
- 2017년 12월 20일 | 15.4평 | 0.8억 원",제주특별자치도 제주시 도남동 도남로10길 35-8,33.4939610546888,126.523703136652
438,성지휴캐슬,"[요약]
성지휴캐슬아파트는 제주특별자치도 제주시 이호이동에 있으며, 최근 6개월간 25건의 거래가 있었고 평균 평당 가격은 12,937,312원입니다. 가장 최근 거래는 2025년 01월, 25.0평, 3.3억 원에 체결되었습니다. 6개월 전 대비 약 2.4% 하락했습니다.

[거래내역]
- 2025년 01월 10일 | 25.0평 | 3.3억 원
- 2024년 12월 7일 | 25.0평 | 3.4억 원
- 2024년 12월 1일 | 25.0평 | 3.4억 원
- 2024년 10월 6일 | 25.0평 | 3.2억 원
- 2024년 08월 23일 | 25.0평 | 3.2억 원
- 2024년 07월 31일 | 25.0평 | 2.8억 원
- 2024년 02월 3일 | 25.0평 | 3.0억 원
- 2023년 11월 27일 | 25.0평 | 3.0억 원
- 2023년 08월 28일 | 25.0평 | 3.4억 원
- 2023년 07월 18일 | 18.3평 | 2.4억 원
- 2023년 07월 18일 | 18.3평 | 2.4억 원
- 2023년 04월 21일 | 25.0평 | 3.1억 원
- 2023년 01월 27일 | 25.0평 | 3.1억 원
- 2022년 09월 8일 | 25.0평 | 3.6억 원
- 2022년 06월 18일 | 25.0평 | 3.1억 원
- 2022년 02월 18일 | 25.0평 | 3.2억 원
- 2021년 12월 7일 | 25.0평 | 3.0억 원
- 2021년 11월 9일 | 25.0평 | 3.7억 원
- 2021년 10월 7일 | 25.0평 | 3.4억 원
- 2021년 09월 13일 | 25.0평 | 3.2억 원",제주특별자치도 제주시 이호이동 오광로 69,33.4900067381806,126.458638094209
439,성환,"[요약]
성환아파트는 제주특별자치도 제주시 도남동에 있으며, 최근 6개월간 22건의 거래가 있었고 평균 평당 가격은 7,440,332원입니다. 가장 최근 거래는 2025년 06월, 24.0평, 1.5억 원에 체결되었습니다. 6개월 전 대비 약 18.0% 하락했습니다.

[거래내역]
- 2025년 06월 16일 | 24.0평 | 1.5억 원
- 2025년 05월 13일 | 21.0평 | 1.6억 원
- 2023년 11월 17일 | 22.0평 | 1.8억 원
- 2023년 09월 12일 | 21.0평 | 1.4억 원
- 2023년 03월 29일 | 25.6평 | 2.3억 원
- 2023년 03월 13일 | 21.0평 | 1.4억 원
- 2023년 02월 17일 | 14.8평 | 1.5억 원
- 2022년 11월 22일 | 14.8평 | 1.2억 원
- 2022년 07월 5일 | 14.8평 | 1.4억 원
- 2021년 01월 27일 | 25.6평 | 1.9억 원
- 2020년 01월 22일 | 22.0평 | 1.4억 원
- 2019년 12월 6일 | 17.2평 | 1.0억 원
- 2019년 11월 29일 | 22.0평 | 1.7억 원
- 2019년 09월 24일 | 14.8평 | 1.6억 원
- 2019년 03월 29일 | 21.0평 | 1.3억 원
- 2019년 02월 14일 | 21.0평 | 1.8억 원
- 2018년 12월 19일 | 17.2평 | 1.0억 원
- 2018년 11월 27일 | 17.2평 | 0.8억 원
- 2017년 07월 18일 | 22.0평 | 1.7억 원
- 2017년 06월 19일 | 17.2평 | 1.2억 원",제주특별자치도 제주시 도남동 신성로 91,33.4964446814038,126.528822780747
440,성환그린1차,"[요약]
성환그린1차아파트는 제주특별자치도 제주시 노형동에 있으며, 최근 6개월간 44건의 거래가 있었고 평균 평당 가격은 13,096,232원입니다. 가장 최근 거래는 2025년 05월, 18.1평, 2.85억 원에 체결되었습니다. 6개월 전 대비 약 31.3% 상승했습니다.

[거래내역]
- 2025년 05월 20일 | 18.1평 | 2.9억 원
- 2024년 12월 5일 | 15.0평 | 2.2억 원
- 2024년 07월 22일 | 18.1평 | 2.9억 원
- 2023년 09월 30일 | 18.1평 | 2.8억 원
- 2023년 06월 16일 | 18.0평 | 2.5억 원
- 2023년 02월 23일 | 18.0평 | 2.6억 원
- 2023년 02월 23일 | 18.0평 | 2.6억 원
- 2022년 04월 23일 | 18.0평 | 2.5억 원
- 2022년 04월 18일 | 18.1평 | 2.8억 원
- 2022년 03월 29일 | 15.0평 | 2.3억 원
- 2021년 08월 16일 | 15.0평 | 2.0억 원
- 2021년 08월 7일 | 18.1평 | 2.5억 원
- 2021년 06월 25일 | 18.0평 | 2.5억 원
- 2021년 06월 18일 | 18.0평 | 2.8억 원
- 2021년 05월 6일 | 18.1평 | 2.8억 원
- 2021년 04월 29일 | 18.1평 | 2.3억 원
- 2021년 03월 10일 | 18.0평 | 2.4억 원
- 2020년 12월 4일 | 18.0평 | 2.4억 원
- 2020년 06월 13일 | 18.1평 | 2.4억 원
- 2020년 06월 10일 | 18.0평 | 2.3억 원",제주특별자치도 제주시 노형동 정존5길 39,33.4851160301103,126.471497654408
441,성환사라봉,"[요약]
성환사라봉아파트는 제주특별자치도 제주시 일도이동에 있으며, 최근 6개월간 7건의 거래가 있었고 평균 평당 가격은 7,738,152원입니다. 가장 최근 거래는 2025년 01월, 44.0평, 3.0억 원에 체결되었습니다. 6개월 전 대비 약 25.0% 하락했습니다.

[거래내역]
- 2025년 01월 25일 | 44.0평 | 3.0억 원
- 2025년 01월 11일 | 45.3평 | 3.2억 원
- 2023년 04월 10일 | 44.0평 | 4.0억 원
- 2023년 04월 10일 | 44.0평 | 4.0억 원
- 2022년 06월 24일 | 45.3평 | 3.7억 원
- 2021년 07월 15일 | 45.3평 | 3.5억 원
- 2016년 08월 20일 | 45.3평 | 2.7억 원",제주특별자치도 제주시 일도이동 고마로13길 41,33.5109587159784,126.542273377172
442,세경캐슬2,"[요약]
세경캐슬2아파트는 제주특별자치도 제주시 도련일동에 있으며, 최근 6개월간 32건의 거래가 있었고 평균 평당 가격은 12,472,924원입니다. 가장 최근 거래는 2025년 02월, 25.5평, 3.435억 원에 체결되었습니다. 6개월 전 대비 약 0.4% 상승했습니다.

[거래내역]
- 2025년 02월 23일 | 25.5평 | 3.4억 원
- 2024년 10월 20일 | 24.1평 | 3.4억 원
- 2024년 10월 20일 | 24.1평 | 3.4억 원
- 2023년 09월 18일 | 25.7평 | 3.5억 원
- 2021년 09월 1일 | 24.1평 | 2.9억 원
- 2021년 08월 15일 | 24.1평 | 2.9억 원
- 2020년 08월 9일 | 24.1평 | 2.9억 원
- 2019년 10월 2일 | 25.5평 | 2.3억 원
- 2019년 09월 30일 | 25.5평 | 2.9억 원
- 2019년 09월 27일 | 23.2평 | 2.9억 원
- 2019년 08월 29일 | 23.2평 | 2.6억 원
- 2019년 03월 20일 | 23.2평 | 2.9억 원
- 2019년 02월 17일 | 25.7평 | 3.5억 원
- 2019년 02월 13일 | 25.5평 | 3.0억 원
- 2018년 12월 5일 | 25.7평 | 3.5억 원
- 2018년 06월 27일 | 24.1평 | 3.0억 원
- 2018년 06월 16일 | 23.2평 | 2.8억 원
- 2018년 06월 12일 | 24.1평 | 3.0억 원
- 2018년 06월 11일 | 24.1평 | 3.0억 원
- 2018년 06월 1일 | 25.5평 | 2.8억 원",제주특별자치도 제주시 도련일동 도련길 24,33.5090604011115,126.587365961181
443,세기1(가나동),"[요약]
세기1(가나동)아파트는 제주특별자치도 서귀포시 동홍동에 있으며, 최근 6개월간 40건의 거래가 있었고 평균 평당 가격은 5,873,603원입니다. 가장 최근 거래는 2025년 04월, 25.7평, 1.75억 원에 체결되었습니다. 6개월 전 대비 약 9.4% 상승했습니다.

[거래내역]
- 2025년 04월 27일 | 25.7평 | 1.8억 원
- 2024년 10월 15일 | 24.5평 | 1.6억 원
- 2024년 09월 10일 | 24.5평 | 1.6억 원
- 2024년 06월 12일 | 25.7평 | 1.9억 원
- 2024년 06월 12일 | 25.7평 | 1.9억 원
- 2024년 05월 21일 | 25.7평 | 1.9억 원
- 2024년 04월 16일 | 24.5평 | 1.6억 원
- 2023년 11월 8일 | 24.5평 | 1.5억 원
- 2023년 07월 22일 | 24.5평 | 1.7억 원
- 2023년 06월 19일 | 25.7평 | 1.6억 원
- 2023년 01월 10일 | 25.7평 | 1.7억 원
- 2022년 11월 2일 | 25.7평 | 1.7억 원
- 2022년 10월 7일 | 25.7평 | 1.7억 원
- 2022년 09월 16일 | 24.5평 | 1.7억 원
- 2022년 06월 2일 | 24.5평 | 1.7억 원
- 2021년 12월 24일 | 25.7평 | 1.6억 원
- 2021년 12월 24일 | 25.7평 | 1.6억 원
- 2021년 12월 17일 | 25.7평 | 1.7억 원
- 2021년 12월 11일 | 25.7평 | 1.6억 원
- 2021년 11월 4일 | 25.7평 | 1.5억 원",제주특별자치도 서귀포시 동홍동 태평로 549,33.2529183329482,126.574649689691
