전용면적(㎡),계약년월,계약일,건축년도,거래금액,계약년도,계약월,시,읍면동
74.76,2020-02,25,2018,295000000,2020,2,제주시,연동
20.14,2020-02,24,2004,53000000,2020,2,제주시,노형동
21.59,2020-02,20,1991,28000000,2020,2,제주시,연동
64.835,2020-02,19,2018,250000000,2020,2,제주시,일도이동
20.14,2020-02,18,2004,60000000,2020,2,제주시,노형동
30.0,2020-02,18,1991,55000000,2020,2,제주시,노형동
48.0,2020-02,18,1992,55000000,2020,2,서귀포시,서귀동
25.742,2020-02,18,2016,100000000,2020,2,서귀포시,대정읍
20.14,2020-02,18,2004,60000000,2020,2,제주시,노형동
84.78,2020-02,17,2017,367000000,2020,2,제주시,이도이동
28.14,2020-02,14,1990,70000000,2020,2,제주시,연동
80.82,2020-02,13,2018,249940000,2020,2,서귀포시,표선면
80.82,2020-02,13,2018,249940000,2020,2,서귀포시,표선면
41.0237,2020-02,13,2019,309540000,2020,2,제주시,노형동
43.44,2020-02,12,2015,79800000,2020,2,제주시,외도일동
35.9,2020-02,11,2017,162500000,2020,2,제주시,노형동
36.855,2020-02,10,1991,66500000,2020,2,제주시,노형동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
23.03,2020-02,10,2004,24000000,2020,2,제주시,연동
23.52,2020-02,10,2004,23000000,2020,2,제주시,연동
22.38,2020-02,10,2004,22000000,2020,2,제주시,연동
28.28,2020-02,10,2004,28000000,2020,2,제주시,연동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
23.52,2020-02,10,2004,23000000,2020,2,제주시,연동
22.38,2020-02,10,2004,22000000,2020,2,제주시,연동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
28.28,2020-02,10,2004,28000000,2020,2,제주시,연동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
23.52,2020-02,10,2004,23000000,2020,2,제주시,연동
22.38,2020-02,10,2004,22000000,2020,2,제주시,연동
34.64,2020-02,10,2004,36000000,2020,2,제주시,연동
29.33,2020-02,10,2004,29000000,2020,2,제주시,연동
29.33,2020-02,10,2004,29000000,2020,2,제주시,연동
29.33,2020-02,10,2004,29000000,2020,2,제주시,연동
23.52,2020-02,10,2004,23000000,2020,2,제주시,연동
22.38,2020-02,10,2004,22000000,2020,2,제주시,연동
34.64,2020-02,10,2004,36000000,2020,2,제주시,연동
29.33,2020-02,10,2004,29000000,2020,2,제주시,연동
29.33,2020-02,10,2004,29000000,2020,2,제주시,연동
29.33,2020-02,10,2004,29000000,2020,2,제주시,연동
23.52,2020-02,10,2004,23000000,2020,2,제주시,연동
28.28,2020-02,10,2004,28000000,2020,2,제주시,연동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
22.38,2020-02,10,2004,22000000,2020,2,제주시,연동
28.28,2020-02,10,2004,28000000,2020,2,제주시,연동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
28.28,2020-02,10,2004,28000000,2020,2,제주시,연동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
18.84,2020-02,10,2004,19000000,2020,2,제주시,연동
17.7,2020-02,10,2004,18000000,2020,2,제주시,연동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
22.38,2020-02,10,2004,22000000,2020,2,제주시,연동
28.28,2020-02,10,2004,23000000,2020,2,제주시,연동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
23.52,2020-02,10,2004,23000000,2020,2,제주시,연동
22.38,2020-02,10,2004,22000000,2020,2,제주시,연동
28.28,2020-02,10,2004,28000000,2020,2,제주시,연동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
23.52,2020-02,10,2004,23000000,2020,2,제주시,연동
22.38,2020-02,10,2004,22000000,2020,2,제주시,연동
28.28,2020-02,10,2004,28000000,2020,2,제주시,연동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
23.52,2020-02,10,2004,23000000,2020,2,제주시,연동
22.38,2020-02,10,2004,22000000,2020,2,제주시,연동
28.28,2020-02,10,2004,28000000,2020,2,제주시,연동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
23.52,2020-02,10,2004,23000000,2020,2,제주시,연동
22.38,2020-02,10,2004,22000000,2020,2,제주시,연동
28.28,2020-02,10,2004,23000000,2020,2,제주시,연동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
23.03,2020-02,10,2004,23000000,2020,2,제주시,연동
23.52,2020-02,10,2004,23000000,2020,2,제주시,연동
22.38,2020-02,10,2004,22000000,2020,2,제주시,연동
23.52,2020-02,10,2004,23000000,2020,2,제주시,연동
23.52,2020-02,10,2004,23000000,2020,2,제주시,연동
28.28,2020-02,10,2004,23000000,2020,2,제주시,연동
24.57,2020-02,7,2014,78000000,2020,2,제주시,도련일동
71.44,2020-02,7,2017,220000000,2020,2,서귀포시,표선면
84.9515,2020-02,5,2019,290000000,2020,2,제주시,외도일동
32.62,2020-02,4,2004,95000000,2020,2,제주시,삼도일동
35.53,2020-02,3,2019,180000000,2020,2,제주시,이도이동
78.8548,2020-02,3,2018,350000000,2020,2,제주시,노형동
65.37,2020-02,3,2019,282730000,2020,2,서귀포시,표선면
76.658,2020-01,31,2019,423000000,2020,1,제주시,연동
24.89,2020-01,31,2017,90000000,2020,1,서귀포시,대정읍
26.95,2020-01,30,1994,55000000,2020,1,서귀포시,서귀동
30.0,2020-01,30,1991,55000000,2020,1,제주시,노형동
25.025,2020-01,30,1994,55000000,2020,1,서귀포시,서귀동
36.855,2020-01,30,1991,55000000,2020,1,제주시,노형동
35.53,2020-01,30,2019,180000000,2020,1,제주시,이도이동
42.4212,2020-01,30,2016,193000000,2020,1,제주시,이도일동
36.0,2020-01,22,1992,24800000,2020,1,서귀포시,서귀동
59.8647,2020-01,22,2019,291460000,2020,1,제주시,조천읍
83.3795,2020-01,22,2019,406020000,2020,1,제주시,조천읍
82.59,2020-01,22,2016,300000000,2020,1,제주시,노형동
84.96,2020-01,22,2018,230000000,2020,1,제주시,애월읍
20.14,2020-01,18,2004,60000000,2020,1,제주시,노형동
84.92,2020-01,17,2013,280000000,2020,1,제주시,연동
42.8935,2020-01,17,2019,215150000,2020,1,제주시,삼양이동
46.02,2020-01,16,1992,60000000,2020,1,제주시,연동
84.1725,2020-01,16,2018,243800000,2020,1,제주시,애월읍
36.32,2020-01,15,2003,75000000,2020,1,제주시,노형동
30.5536,2020-01,15,2018,166000000,2020,1,서귀포시,중문동
84.71,2020-01,14,2013,185000000,2020,1,제주시,삼도일동
79.8695,2020-01,13,2019,436220000,2020,1,제주시,조천읍
70.1118,2020-01,10,2019,300000000,2020,1,제주시,애월읍
84.89,2020-01,10,2013,260000000,2020,1,제주시,노형동
76.658,2020-01,9,2019,459000000,2020,1,제주시,연동
83.5049,2020-01,9,2018,649210000,2020,1,제주시,연동
36.0,2020-01,8,2003,62000000,2020,1,제주시,이도이동
22.82,2020-01,5,2003,68000000,2020,1,제주시,연동
84.08,2020-01,2,2012,270000000,2020,1,제주시,연동
42.415,2021-12,31,2017,180000000,2021,12,제주시,연동
24.6706,2021-12,31,2018,99000000,2021,12,제주시,애월읍
20.14,2021-12,31,2004,42000000,2021,12,제주시,노형동
84.71,2021-12,30,2013,310000000,2021,12,제주시,노형동
84.72,2021-12,30,2019,280000000,2021,12,제주시,노형동
80.2054,2021-12,30,2017,247000000,2021,12,제주시,외도일동
83.2,2021-12,30,2013,240000000,2021,12,제주시,노형동
33.6,2021-12,30,1990,52000000,2021,12,제주시,연동
29.19,2021-12,29,2003,69000000,2021,12,제주시,연동
84.25,2021-12,29,2017,204500000,2021,12,제주시,조천읍
32.0,2021-12,29,1992,56000000,2021,12,서귀포시,서귀동
64.0,2021-12,28,1991,118000000,2021,12,제주시,노형동
61.36,2021-12,28,2016,160000000,2021,12,제주시,외도일동
45.97,2021-12,28,2017,190000000,2021,12,제주시,이도일동
81.45,2021-12,28,2017,230000000,2021,12,제주시,조천읍
38.25,2021-12,27,1994,28000000,2021,12,서귀포시,서귀동
105.76,2021-12,25,2015,207000000,2021,12,서귀포시,대정읍
35.9,2021-12,23,2017,161000000,2021,12,제주시,노형동
84.67,2021-12,23,2013,250000000,2021,12,제주시,노형동
35.9,2021-12,23,2017,161500000,2021,12,제주시,노형동
83.2069,2021-12,23,2020,450000000,2021,12,제주시,노형동
83.2069,2021-12,23,2020,450000000,2021,12,제주시,노형동
83.66,2021-12,22,2016,280000000,2021,12,제주시,노형동
32.18,2021-12,22,2018,230000000,2021,12,서귀포시,강정동
41.23,2021-12,22,2012,134000000,2021,12,제주시,연동
81.62,2021-12,21,2017,215000000,2021,12,서귀포시,표선면
36.59,2021-12,21,2017,98000000,2021,12,서귀포시,대정읍
36.855,2021-12,21,1991,61000000,2021,12,제주시,노형동
30.0,2021-12,21,1991,60000000,2021,12,제주시,노형동
22.79,2021-12,20,2019,140000000,2021,12,제주시,이도일동
34.477,2021-12,20,2019,160000000,2021,12,제주시,연동
73.05,2021-12,20,1992,90000000,2021,12,서귀포시,서귀동
34.477,2021-12,20,2019,160000000,2021,12,제주시,연동
74.06,2021-12,20,2021,192780000,2021,12,제주시,삼도이동
42.41,2021-12,18,2019,183000000,2021,12,제주시,이도이동
37.975,2021-12,18,2003,69000000,2021,12,제주시,연동
84.9,2021-12,17,2021,192780000,2021,12,제주시,삼도이동
69.0787,2021-12,17,2021,478680000,2021,12,제주시,연동
27.6087,2021-12,17,2021,196790000,2021,12,제주시,연동
63.9004,2021-12,15,2018,300000000,2021,12,제주시,노형동
20.14,2021-12,14,2004,49000000,2021,12,제주시,노형동
71.7,2021-12,14,2018,255000000,2021,12,제주시,삼도일동
74.06,2021-12,14,2021,192780000,2021,12,제주시,삼도이동
84.9,2021-12,14,2021,192780000,2021,12,제주시,삼도이동
74.06,2021-12,13,2021,192780000,2021,12,제주시,삼도이동
82.33,2021-12,13,2021,192780000,2021,12,제주시,삼도이동
20.14,2021-12,12,2004,41000000,2021,12,제주시,노형동
20.14,2021-12,12,2004,41000000,2021,12,제주시,노형동
77.03,2021-12,10,2021,192780000,2021,12,제주시,삼도이동
84.9679,2021-12,10,2018,290000000,2021,12,제주시,노형동
73.5993,2021-12,10,2017,280000000,2021,12,제주시,영평동
83.8633,2021-12,10,2021,679600000,2021,12,제주시,연동
84.72,2021-12,8,2019,288410000,2021,12,제주시,노형동
61.99,2021-12,8,2018,271620000,2021,12,제주시,외도일동
84.72,2021-12,7,2019,290100000,2021,12,제주시,노형동
33.6,2021-12,7,1990,67000000,2021,12,제주시,연동
84.9,2021-12,6,2014,255000000,2021,12,제주시,이도이동
30.0,2021-12,5,1991,50000000,2021,12,제주시,노형동
35.1,2021-12,5,2014,100000000,2021,12,제주시,도련일동
35.1,2021-12,4,2014,90000000,2021,12,제주시,도련일동
29.39,2021-12,4,1991,48000000,2021,12,제주시,연동
23.3187,2021-12,2,2017,100000000,2021,12,제주시,영평동
84.72,2021-12,2,2019,286770000,2021,12,제주시,노형동
84.72,2021-12,2,2019,286770000,2021,12,제주시,노형동
84.72,2021-12,2,2019,281770000,2021,12,제주시,노형동
23.3187,2021-12,1,2017,102000000,2021,12,제주시,영평동
25.4694,2021-12,1,2018,148120000,2021,12,제주시,애월읍
82.33,2021-12,1,2021,192780000,2021,12,제주시,삼도이동
84.29,2021-12,1,2015,310000000,2021,12,제주시,연동
23.3187,2021-12,1,2017,102000000,2021,12,제주시,영평동
37.477,2021-11,30,2019,174000000,2021,11,제주시,연동
20.14,2021-11,30,2004,45500000,2021,11,제주시,노형동
64.47,2021-11,30,2013,215000000,2021,11,제주시,연동
82.14,2021-11,29,2016,265000000,2021,11,제주시,삼도이동
43.44,2021-11,26,2015,102000000,2021,11,제주시,외도일동
30.0,2021-11,25,1991,34000000,2021,11,제주시,노형동
73.43,2021-11,25,2021,303210000,2021,11,제주시,삼도이동
36.0,2021-11,25,1992,24390000,2021,11,서귀포시,서귀동
25.025,2021-11,25,1994,32000000,2021,11,서귀포시,서귀동
18.66,2021-11,23,2004,45000000,2021,11,제주시,노형동
36.0,2021-11,23,1992,30000000,2021,11,서귀포시,서귀동
27.7925,2021-11,23,2003,62000000,2021,11,제주시,연동
53.95,2021-11,23,2015,175000000,2021,11,제주시,연동
72.32,2021-11,23,2021,298700000,2021,11,제주시,삼도이동
53.95,2021-11,23,2015,175000000,2021,11,제주시,연동
20.14,2021-11,23,2004,54000000,2021,11,제주시,노형동
43.477,2021-11,22,2019,185000000,2021,11,제주시,연동
40.477,2021-11,22,2019,180000000,2021,11,제주시,연동
20.14,2021-11,22,2004,53000000,2021,11,제주시,노형동
84.9,2021-11,22,2021,344380000,2021,11,제주시,삼도이동
77.1106,2021-11,22,2017,308000000,2021,11,제주시,외도일동
65.49,2021-11,18,2017,165000000,2021,11,제주시,조천읍
59.99,2021-11,18,2017,215000000,2021,11,제주시,외도일동
40.477,2021-11,18,2019,180000000,2021,11,제주시,연동
25.025,2021-11,17,1994,25000000,2021,11,서귀포시,서귀동
78.31,2021-11,17,2021,192780000,2021,11,제주시,삼도이동
61.94,2021-11,17,2018,250000000,2021,11,제주시,외도일동
26.95,2021-11,16,1994,50000000,2021,11,서귀포시,서귀동
37.477,2021-11,16,2019,174000000,2021,11,제주시,연동
37.477,2021-11,16,2019,174000000,2021,11,제주시,연동
84.0,2021-11,15,2017,220000000,2021,11,서귀포시,동홍동
72.32,2021-11,15,2021,180000000,2021,11,제주시,삼도이동
72.32,2021-11,15,2021,192780000,2021,11,제주시,삼도이동
74.06,2021-11,15,2021,300410000,2021,11,제주시,삼도이동
84.9,2021-11,15,2021,192780000,2021,11,제주시,삼도이동
77.23,2021-11,13,2017,280000000,2021,11,제주시,오라일동
78.31,2021-11,12,2021,192780000,2021,11,제주시,삼도이동
72.32,2021-11,12,2021,192780000,2021,11,제주시,삼도이동
74.06,2021-11,12,2021,192780000,2021,11,제주시,삼도이동
77.03,2021-11,12,2021,192780000,2021,11,제주시,삼도이동
71.0525,2021-11,12,2017,240000000,2021,11,제주시,일도이동
77.03,2021-11,12,2021,180000000,2021,11,제주시,삼도이동
74.06,2021-11,12,2021,192780000,2021,11,제주시,삼도이동
48.42,2021-11,12,2018,93000000,2021,11,제주시,한림읍
84.92,2021-11,12,2015,230000000,2021,11,제주시,오라이동
84.92,2021-11,12,2015,230000000,2021,11,제주시,오라이동
42.8935,2021-11,12,2019,210800000,2021,11,제주시,삼양이동
48.82,2021-11,12,2018,94000000,2021,11,제주시,한림읍
50.67,2021-11,12,2018,98000000,2021,11,제주시,한림읍
77.03,2021-11,12,2021,192780000,2021,11,제주시,삼도이동
77.03,2021-11,12,2021,180000000,2021,11,제주시,삼도이동
73.43,2021-11,12,2021,180000000,2021,11,제주시,삼도이동
74.06,2021-11,12,2021,180000000,2021,11,제주시,삼도이동
78.31,2021-11,12,2021,180000000,2021,11,제주시,삼도이동
73.43,2021-11,12,2021,192780000,2021,11,제주시,삼도이동
73.43,2021-11,11,2021,180000000,2021,11,제주시,삼도이동
73.43,2021-11,11,2021,192780000,2021,11,제주시,삼도이동
73.43,2021-11,11,2021,192780000,2021,11,제주시,삼도이동
20.14,2021-11,11,2004,48000000,2021,11,제주시,노형동
78.31,2021-11,11,2021,192780000,2021,11,제주시,삼도이동
72.41,2021-11,11,2021,192780000,2021,11,제주시,삼도이동
73.43,2021-11,11,2021,180000000,2021,11,제주시,삼도이동
74.06,2021-11,11,2021,180000000,2021,11,제주시,삼도이동
74.06,2021-11,11,2021,192780000,2021,11,제주시,삼도이동
78.31,2021-11,11,2021,180000000,2021,11,제주시,삼도이동
72.32,2021-11,11,2021,180000000,2021,11,제주시,삼도이동
72.32,2021-11,11,2021,192780000,2021,11,제주시,삼도이동
20.14,2021-11,9,2004,44500000,2021,11,제주시,노형동
20.14,2021-11,9,2004,44500000,2021,11,제주시,노형동
36.16,2021-11,9,2017,130000000,2021,11,제주시,이도이동
20.14,2021-11,9,2004,41000000,2021,11,제주시,노형동
20.14,2021-11,9,2004,41000000,2021,11,제주시,노형동
37.477,2021-11,8,2019,174000000,2021,11,제주시,연동
84.285,2021-11,6,2021,275000000,2021,11,제주시,이도일동
37.07,2021-11,5,2017,108000000,2021,11,서귀포시,동홍동
20.14,2021-11,5,2004,49000000,2021,11,제주시,노형동
20.14,2021-11,5,2004,47000000,2021,11,제주시,노형동
74.06,2021-11,4,2021,180000000,2021,11,제주시,삼도이동
37.07,2021-11,4,2017,108000000,2021,11,서귀포시,동홍동
32.49,2021-11,4,2003,64000000,2021,11,제주시,연동
20.14,2021-11,4,2004,51500000,2021,11,제주시,노형동
74.06,2021-11,4,2021,192780000,2021,11,제주시,삼도이동
43.44,2021-11,3,2015,102000000,2021,11,제주시,외도일동
64.98,2021-11,3,2019,265000000,2021,11,제주시,이도이동
31.8709,2021-11,1,2018,135000000,2021,11,서귀포시,중문동
82.33,2021-11,1,2021,192780000,2021,11,제주시,삼도이동
30.0,2021-10,30,2004,68000000,2021,10,제주시,연동
80.33,2021-10,29,2015,260000000,2021,10,제주시,노형동
84.57,2021-10,27,2016,175000000,2021,10,서귀포시,서귀동
36.855,2021-10,27,1991,57000000,2021,10,제주시,노형동
46.65,2021-10,27,2016,341910000,2021,10,제주시,노형동
37.477,2021-10,26,2019,174000000,2021,10,제주시,연동
25.4694,2021-10,26,2018,120000000,2021,10,제주시,애월읍
83.07,2021-10,26,2015,209000000,2021,10,서귀포시,동홍동
36.0,2021-10,26,1992,30000000,2021,10,서귀포시,서귀동
30.0,2021-10,26,1991,47000000,2021,10,제주시,노형동
41.55,2021-10,25,2021,144910000,2021,10,제주시,조천읍
84.9,2021-10,23,2012,280000000,2021,10,제주시,노형동
31.8709,2021-10,22,2018,132000000,2021,10,서귀포시,중문동
34.755,2021-10,20,1991,55000000,2021,10,제주시,노형동
41.17,2021-10,20,2021,144910000,2021,10,제주시,조천읍
20.14,2021-10,19,2004,58000000,2021,10,제주시,노형동
31.23,2021-10,18,2006,60000000,2021,10,제주시,연동
24.89,2021-10,16,2017,100000000,2021,10,서귀포시,대정읍
24.8621,2021-10,16,2019,110000000,2021,10,제주시,일도이동
24.89,2021-10,16,2017,100000000,2021,10,서귀포시,대정읍
35.9,2021-10,15,2017,170000000,2021,10,제주시,노형동
126.02,2021-10,15,2015,304000000,2021,10,서귀포시,서귀동
36.855,2021-10,15,1991,75000000,2021,10,제주시,노형동
83.2069,2021-10,14,2020,455000000,2021,10,제주시,노형동
32.0,2021-10,14,1992,45000000,2021,10,서귀포시,서귀동
32.0,2021-10,14,1992,45000000,2021,10,서귀포시,서귀동
84.9,2021-10,13,2021,345470000,2021,10,제주시,삼도이동
24.89,2021-10,12,2017,125000000,2021,10,서귀포시,대정읍
35.9,2021-10,12,2017,160000000,2021,10,제주시,노형동
24.89,2021-10,12,2017,125000000,2021,10,서귀포시,대정읍
44.0,2021-10,12,1992,58000000,2021,10,서귀포시,서귀동
39.63,2021-10,12,2015,160000000,2021,10,제주시,연동
84.76,2021-10,11,2013,270000000,2021,10,제주시,연동
84.94,2021-10,10,2014,318000000,2021,10,제주시,노형동
84.94,2021-10,10,2014,318000000,2021,10,제주시,노형동
29.39,2021-10,10,1991,49000000,2021,10,제주시,연동
31.8709,2021-10,10,2018,165000000,2021,10,서귀포시,중문동
21.59,2021-10,7,1991,21000000,2021,10,제주시,연동
37.477,2021-10,7,2019,174000000,2021,10,제주시,연동
29.91,2021-10,5,2018,170100000,2021,10,제주시,이도일동
46.02,2021-10,5,1992,38000000,2021,10,제주시,연동
29.91,2021-10,5,2018,149400000,2021,10,제주시,이도일동
20.33,2021-10,5,2018,99900000,2021,10,제주시,이도일동
29.91,2021-10,5,2018,159300000,2021,10,제주시,이도일동
29.91,2021-10,5,2018,122900000,2021,10,제주시,이도일동
29.91,2021-10,5,2018,159300000,2021,10,제주시,이도일동
29.91,2021-10,5,2018,131000000,2021,10,제주시,이도일동
29.91,2021-10,5,2018,129000000,2021,10,제주시,이도일동
29.91,2021-10,5,2018,129000000,2021,10,제주시,이도일동
61.43,2021-10,5,2018,286500000,2021,10,제주시,이도일동
29.91,2021-10,5,2018,114800000,2021,10,제주시,이도일동
61.43,2021-10,5,2018,279500000,2021,10,제주시,이도일동
29.91,2021-10,5,2018,170100000,2021,10,제주시,이도일동
20.44,2021-10,5,2018,90400000,2021,10,제주시,이도일동
29.91,2021-10,5,2018,131000000,2021,10,제주시,이도일동
29.91,2021-10,5,2018,170100000,2021,10,제주시,이도일동
29.91,2021-10,5,2018,129000000,2021,10,제주시,이도일동
20.14,2021-10,4,2004,49000000,2021,10,제주시,노형동
20.14,2021-10,4,2004,49000000,2021,10,제주시,노형동
18.66,2021-10,3,2004,45000000,2021,10,제주시,노형동
26.95,2021-10,1,1994,40000000,2021,10,서귀포시,서귀동
84.08,2021-10,1,2012,269000000,2021,10,제주시,연동
26.95,2021-10,1,1994,40000000,2021,10,서귀포시,서귀동
25.025,2021-10,1,1994,40000000,2021,10,서귀포시,서귀동
26.759,2021-10,1,2017,80000000,2021,10,제주시,연동
20.14,2021-09,30,2004,49000000,2021,9,제주시,노형동
32.9199,2021-09,30,2020,224200000,2021,9,제주시,이도일동
84.71,2021-09,29,2015,209500000,2021,9,제주시,삼도이동
24.89,2021-09,28,2017,102570000,2021,9,서귀포시,대정읍
24.89,2021-09,28,2017,103200000,2021,9,서귀포시,대정읍
20.14,2021-09,28,2004,39000000,2021,9,제주시,노형동
20.14,2021-09,28,2004,39000000,2021,9,제주시,노형동
84.8467,2021-09,28,2017,280000000,2021,9,서귀포시,서홍동
20.14,2021-09,28,2004,49000000,2021,9,제주시,노형동
83.2911,2021-09,27,2020,430000000,2021,9,제주시,노형동
83.2911,2021-09,27,2020,390910000,2021,9,제주시,노형동
20.14,2021-09,25,2004,46000000,2021,9,제주시,노형동
35.23,2021-09,25,2018,160000000,2021,9,제주시,연동
84.89,2021-09,21,2013,361700000,2021,9,제주시,노형동
76.07,2021-09,20,2021,222900000,2021,9,제주시,조천읍
55.17,2021-09,17,2020,320000000,2021,9,제주시,삼도이동
39.0,2021-09,17,1994,50000000,2021,9,서귀포시,서귀동
32.0,2021-09,17,1992,32000000,2021,9,서귀포시,서귀동
31.58,2021-09,16,2003,45000000,2021,9,제주시,연동
67.55,2021-09,15,2020,319500000,2021,9,서귀포시,서귀동
30.0,2021-09,14,1991,42000000,2021,9,제주시,노형동
84.9065,2021-09,14,2019,700000000,2021,9,제주시,노형동
21.75,2021-09,13,2011,42000000,2021,9,제주시,연동
81.48,2021-09,13,2017,186000000,2021,9,서귀포시,법환동
46.02,2021-09,12,1992,63500000,2021,9,제주시,연동
84.78,2021-09,11,2014,298000000,2021,9,제주시,노형동
84.19,2021-09,10,2012,280000000,2021,9,제주시,연동
43.84,2021-09,9,2003,80000000,2021,9,제주시,연동
74.62,2021-09,9,2016,184000000,2021,9,서귀포시,호근동
72.8,2021-09,8,2016,175000000,2021,9,제주시,삼도일동
36.0,2021-09,7,1992,55000000,2021,9,서귀포시,서귀동
30.0,2021-09,6,1991,42000000,2021,9,제주시,노형동
27.7925,2021-09,6,2003,42000000,2021,9,제주시,연동
84.14,2021-09,6,2017,240000000,2021,9,서귀포시,동홍동
35.2,2021-09,5,2003,75000000,2021,9,제주시,노형동
20.14,2021-09,4,2004,41000000,2021,9,제주시,노형동
37.477,2021-09,3,2019,200000000,2021,9,제주시,연동
37.477,2021-09,3,2019,200000000,2021,9,제주시,연동
25.2906,2021-09,3,2019,94000000,2021,9,제주시,일도이동
24.8621,2021-09,3,2019,94000000,2021,9,제주시,일도이동
21.75,2021-09,2,2011,53000000,2021,9,제주시,연동
84.86,2021-09,1,2017,270000000,2021,9,제주시,삼도일동
36.31,2021-08,31,1991,65000000,2021,8,제주시,노형동
36.4,2021-08,31,1992,42000000,2021,8,서귀포시,서귀동
82.54,2021-08,31,2015,266000000,2021,8,제주시,노형동
36.855,2021-08,26,1991,74000000,2021,8,제주시,노형동
44.0,2021-08,24,1992,59000000,2021,8,서귀포시,서귀동
84.78,2021-08,23,2014,269000000,2021,8,제주시,노형동
35.9,2021-08,23,2017,148000000,2021,8,제주시,노형동
84.72,2021-08,23,2012,278000000,2021,8,제주시,노형동
18.66,2021-08,23,2004,39000000,2021,8,제주시,노형동
18.66,2021-08,23,2004,39000000,2021,8,제주시,노형동
80.22,2021-08,20,2019,341000000,2021,8,제주시,이도이동
30.87,2021-08,20,2003,91000000,2021,8,제주시,노형동
33.6,2021-08,19,1990,54000000,2021,8,제주시,연동
67.55,2021-08,19,2020,270000000,2021,8,서귀포시,서귀동
74.76,2021-08,18,2018,313000000,2021,8,제주시,연동
84.7,2021-08,17,2016,275000000,2021,8,서귀포시,법환동
84.37,2021-08,17,2013,370000000,2021,8,제주시,노형동
62.75,2021-08,17,2018,215000000,2021,8,제주시,삼도일동
84.34,2021-08,17,2015,260000000,2021,8,제주시,노형동
71.04,2021-08,16,2015,205000000,2021,8,제주시,삼도일동
80.33,2021-08,16,2015,265000000,2021,8,제주시,노형동
81.75,2021-08,16,2015,255000000,2021,8,제주시,노형동
84.37,2021-08,16,2013,327000000,2021,8,제주시,노형동
35.9,2021-08,16,2017,150000000,2021,8,제주시,노형동
41.17,2021-08,16,2021,144450000,2021,8,제주시,조천읍
74.76,2021-08,16,2018,320000000,2021,8,제주시,연동
36.45,2021-08,16,2015,130000000,2021,8,제주시,연동
21.75,2021-08,16,2011,42000000,2021,8,제주시,연동
36.32,2021-08,16,2013,126000000,2021,8,제주시,연동
36.32,2021-08,16,2013,126000000,2021,8,제주시,연동
84.78,2021-08,15,2014,310000000,2021,8,제주시,노형동
20.14,2021-08,15,2004,44000000,2021,8,제주시,노형동
30.73,2021-08,14,2003,47000000,2021,8,제주시,연동
30.73,2021-08,14,2003,47000000,2021,8,제주시,연동
84.34,2021-08,13,2015,227000000,2021,8,제주시,노형동
20.33,2021-08,13,2018,85000000,2021,8,제주시,이도일동
21.59,2021-08,13,1991,23000000,2021,8,제주시,연동
29.19,2021-08,12,2003,47000000,2021,8,제주시,연동
35.23,2021-08,11,2018,194400000,2021,8,제주시,연동
26.63,2021-08,11,2018,155000000,2021,8,제주시,연동
35.23,2021-08,11,2018,194400000,2021,8,제주시,연동
20.14,2021-08,11,2004,57000000,2021,8,제주시,노형동
35.9,2021-08,11,2017,154000000,2021,8,제주시,노형동
35.23,2021-08,11,2018,194400000,2021,8,제주시,연동
30.0,2021-08,10,1991,57000000,2021,8,제주시,노형동
35.1,2021-08,10,2014,89000000,2021,8,제주시,도련일동
84.34,2021-08,10,2015,250000000,2021,8,제주시,노형동
24.6706,2021-08,9,2018,118500000,2021,8,제주시,애월읍
79.05,2021-08,9,2018,141700000,2021,8,제주시,한림읍
50.611,2021-08,6,2019,228000000,2021,8,제주시,조천읍
42.38,2021-08,6,2015,97000000,2021,8,제주시,외도일동
35.9,2021-08,5,2017,150000000,2021,8,제주시,노형동
85.943,2021-08,5,2021,295000000,2021,8,제주시,이도일동
67.3701,2021-08,5,2020,220000000,2021,8,제주시,외도일동
48.82,2021-08,3,2018,87040000,2021,8,제주시,한림읍
29.494,2021-08,1,2018,175000000,2021,8,서귀포시,중문동
81.02,2021-07,31,2014,280000000,2021,7,제주시,노형동
62.75,2021-07,30,2018,233000000,2021,7,제주시,삼도일동
89.14,2021-07,30,2021,282000000,2021,7,제주시,이도일동
