NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
389,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,35.1800,201704,28,"13,900",4,-,-,2017, ,-,-,-
390,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,35.1800,201704,28,"14,500",5,-,-,2017, ,-,-,-
391,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,23.3400,201704,28,"10,500",4,-,-,2017, ,-,-,-
392,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,23.3400,201704,27,"10,800",6,-,-,2017, ,-,-,-
393,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,23.3400,201704,27,"10,800",7,-,-,2017, ,-,-,-
394,제주특별자치도 제주시 노형동,711,711,0,에이스텔,30.8700,201704,26,"9,300",9,-,-,2003,연북로 8,-,-,-
395,제주특별자치도 제주시 노형동,711,711,0,에이스텔,30.8700,201704,26,"9,300",10,-,-,2003,연북로 8,-,-,-
396,제주특별자치도 제주시 노형동,711,711,0,에이스텔,30.5100,201704,26,"9,300",9,-,-,2003,연북로 8,-,-,-
397,제주특별자치도 제주시 노형동,726-1,726,1,노형 ETAS I,81.0200,201704,25,"29,800",11,-,-,2014,연북로 48,-,-,-
398,제주특별자치도 제주시 연동,272-33,272,33,로얄쇼핑센타및오피스텔,29.1600,201704,24,"7,000",6,-,-,1992,신대로12길 51,-,-,-
399,제주특별자치도 서귀포시 대정읍 보성리,2476-13,2476,13,제주 이노에듀타운,25.7420,201704,24,"11,000",2,-,-,2016,글로벌에듀로 382,-,-,-
400,제주특별자치도 제주시 연동,278,278,0,연동 풀하우스,21.7500,201704,21,"8,700",3,-,-,2011,연동8길 29,-,-,-
401,제주특별자치도 서귀포시 대정읍 보성리,2476-10,2476,10,남영에듀클래스,24.8900,201704,19,"11,564",3,-,-,2017, ,-,-,-
402,제주특별자치도 제주시 노형동,719-2,719,2,아델리안,84.3400,201704,17,"26,000",10,-,-,2015, ,-,-,-
403,제주특별자치도 서귀포시 대정읍 보성리,2476-10,2476,10,남영에듀클래스,34.9600,201704,17,"16,851",4,-,-,2017, ,-,-,-
404,제주특별자치도 서귀포시 대정읍 보성리,2476-10,2476,10,남영에듀클래스,24.8900,201704,17,"11,419",2,-,-,2017, ,-,-,-
405,제주특별자치도 서귀포시 대정읍 보성리,2476-10,2476,10,남영에듀클래스,24.8900,201704,15,"11,919",2,-,-,2017, ,-,-,-
406,제주특별자치도 제주시 노형동,726-1,726,1,노형 ETAS I,81.0200,201704,14,"30,000",8,-,-,2014,연북로 48,-,-,-
407,제주특별자치도 제주시 노형동,709,709,0,에코트윈,84.3700,201704,13,"38,000",3,-,-,2013,1100로 3308,-,-,-
408,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201704,12,"7,500",6,-,-,2004,연북로 41,-,-,-
409,제주특별자치도 제주시 연동,278,278,0,연동 풀하우스,21.7500,201704,11,"8,000",9,-,-,2011,연동8길 29,-,-,-
410,제주특별자치도 제주시 연동,271-5,271,5,연동 이타스,84.7600,201704,11,"19,000",7,-,-,2013,신광로 19,-,-,-
411,제주특별자치도 제주시 외도일동,505-4,505,4,한탑주상복합,40.2600,201704,10,"7,500",12,-,-,2008,우령2길 3-3,-,-,-
412,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,32.0000,201704,7,"3,300",9,-,-,1992,중정로 123,-,-,-
413,제주특별자치도 제주시 노형동,719-2,719,2,아델리안,84.3800,201704,7,"26,000",13,-,-,2015, ,-,-,-
414,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201704,6,"15,310",3,-,-,2017, ,-,-,-
415,제주특별자치도 서귀포시 대정읍 보성리,2476-13,2476,13,제주 이노에듀타운,25.7420,201704,4,"11,600",2,-,-,2016,글로벌에듀로 382,-,-,-
416,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201704,4,"8,500",8,-,-,2004,연북로 41,-,-,-
417,제주특별자치도 제주시 연동,276-9,276,9,신제주오피스텔,21.5900,201704,3,"4,500",6,-,-,1991,신광로 103,-,-,-
418,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,201703,30,"4,000",10,-,-,1990,노연로 62,-,-,-
419,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201703,29,"16,210",8,-,-,2017, ,-,-,-
420,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201703,29,"16,210",8,-,-,2017, ,-,-,-
421,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,65.6400,201703,29,"29,500",9,-,-,2017, ,-,-,-
422,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201703,29,"16,010",7,-,-,2017, ,-,-,-
423,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,65.6400,201703,29,"29,500",9,-,-,2017, ,-,-,-
424,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201703,29,"16,010",7,-,-,2017, ,-,-,-
425,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201703,29,"16,010",7,-,-,2017, ,-,-,-
426,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201703,29,"16,210",8,-,-,2017, ,-,-,-
427,제주특별자치도 제주시 도두일동,2627-5,2627,5,(2627-5),31.5288,201703,28,"14,140",2,-,-,2017,도공로 9-10,-,-,-
428,제주특별자치도 제주시 도두일동,2627-5,2627,5,(2627-5),31.5288,201703,28,"14,140",2,-,-,2017,도공로 9-10,-,-,-
429,제주특별자치도 제주시 도두일동,2627-5,2627,5,(2627-5),31.5288,201703,28,"14,140",2,-,-,2017,도공로 9-10,-,-,-
430,제주특별자치도 제주시 도두일동,2627-5,2627,5,(2627-5),31.5288,201703,28,"14,140",2,-,-,2017,도공로 9-10,-,-,-
431,제주특별자치도 제주시 도두일동,2627-5,2627,5,(2627-5),31.5294,201703,28,"14,492",2,-,-,2017,도공로 9-10,-,-,-
432,제주특별자치도 서귀포시 대정읍 상모리,3841,3841,0,빌라드 그리움,36.6900,201703,28,"13,000",4,-,-,2017, ,-,-,-
433,제주특별자치도 서귀포시 대정읍 상모리,3841,3841,0,빌라드 그리움,36.6900,201703,28,"13,000",4,-,-,2017, ,-,-,-
434,제주특별자치도 서귀포시 대정읍 상모리,3841,3841,0,빌라드 그리움,37.4200,201703,28,"13,000",4,-,-,2017, ,-,-,-
435,제주특별자치도 서귀포시 대정읍 상모리,3841,3841,0,빌라드 그리움,36.6900,201703,28,"13,000",4,-,-,2017, ,-,-,-
436,제주특별자치도 제주시 도두일동,2627-5,2627,5,(2627-5),31.5288,201703,28,"14,140",2,-,-,2017,도공로 9-10,-,-,-
437,제주특별자치도 제주시 도두일동,2627-5,2627,5,(2627-5),31.5288,201703,28,"14,140",2,-,-,2017,도공로 9-10,-,-,-
438,제주특별자치도 제주시 도두일동,2627-5,2627,5,(2627-5),31.5294,201703,28,"14,492",3,-,-,2017,도공로 9-10,-,-,-
439,제주특별자치도 제주시 도두일동,2627-5,2627,5,(2627-5),31.5294,201703,28,"14,492",2,-,-,2017,도공로 9-10,-,-,-
440,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201703,28,"8,300",9,-,-,2004,연북로 41,-,-,-
441,제주특별자치도 제주시 도두일동,2627-5,2627,5,(2627-5),31.5288,201703,28,"14,140",2,-,-,2017,도공로 9-10,-,-,-
442,제주특별자치도 서귀포시 대정읍 상모리,3841,3841,0,빌라드 그리움,35.1500,201703,28,"13,000",4,-,-,2017, ,-,-,-
443,제주특별자치도 서귀포시 대정읍 상모리,3841,3841,0,빌라드 그리움,36.6900,201703,28,"13,000",4,-,-,2017, ,-,-,-
444,제주특별자치도 서귀포시 서귀동,163-11,163,11,남양오피스텔,39.0000,201703,27,"5,000",4,-,-,1994,태평로 438,-,-,-
445,제주특별자치도 서귀포시 표선면 표선리,558-1,558,1,아정펠리즈,71.4400,201703,23,"23,876",6,-,-,2017, ,-,-,-
446,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,201703,23,"6,500",11,-,-,1991,도령로 54,-,-,-
447,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,34.8700,201703,22,"14,500",5,-,-,2017, ,-,-,-
448,제주특별자치도 제주시 노형동,2576-3,2576,3,정현빌,84.0100,201703,22,"25,000",8,-,-,2013,달마루길 28,-,-,-
449,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,23.3400,201703,22,"10,800",7,-,-,2017, ,-,-,-
450,제주특별자치도 제주시 삼도일동,530-5,530,5,제동 해피죤 오피스텔,40.5400,201703,21,"10,000",6,-,-,2004,서사로 94,-,-,-
451,제주특별자치도 제주시 노형동,711-2,711,2,이레하이텔,36.9400,201703,20,"13,100",13,-,-,2003,연북로 12,-,-,-
452,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201703,20,"8,500",5,-,-,2004,연북로 41,-,-,-
453,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,201703,18,"9,700",9,-,-,1991,도령로 54,-,-,-
454,제주특별자치도 제주시 노형동,711-2,711,2,이레하이텔,35.2000,201703,18,"13,300",12,-,-,2003,연북로 12,-,-,-
455,제주특별자치도 서귀포시 대포동,810,810,0,더바른오피스텔,61.9590,201703,17,"26,930",5,-,-,2017, ,-,-,-
456,제주특별자치도 제주시 연동,278,278,0,연동 풀하우스,21.7500,201703,17,"9,500",1,-,-,2011,연동8길 29,-,-,-
457,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201703,16,"15,310",3,-,-,2017, ,-,-,-
458,제주특별자치도 제주시 연동,283-23,283,23,블루시티,31.2300,201703,15,"9,600",14,-,-,2006,은남4길 27,-,-,-
459,제주특별자치도 서귀포시 대정읍 상모리,3841,3841,0,빌라드 그리움,36.6900,201703,14,"14,685",5,-,-,2017, ,-,-,-
460,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,72.0000,201703,14,"8,400",5,-,-,1992,중정로 123,-,-,-
461,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,44.0000,201703,14,"5,000",12,-,-,1992,중정로 123,-,-,-
462,제주특별자치도 제주시 삼도일동,530-5,530,5,제동 해피죤 오피스텔,29.7400,201703,10,"8,700",4,-,-,2004,서사로 94,-,-,-
463,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201703,9,"8,500",15,-,-,2004,연북로 41,-,-,-
464,제주특별자치도 제주시 연동,280-8,280,8,스테이280,74.4300,201703,9,"25,500",6,-,-,2015,신광로1길 18,-,-,-
465,제주특별자치도 제주시 오라이동,1496-1,1496,1,대원12차상록수아파트,83.4700,201703,9,"23,800",2,-,-,2017,연사2길 20,-,-,-
466,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201703,8,"8,000",3,-,-,2004,연북로 41,-,-,-
467,제주특별자치도 제주시 연동,278,278,0,연동 풀하우스,21.7500,201703,7,"9,200",3,-,-,2011,연동8길 29,-,-,-
468,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.6600,201703,6,"4,700",8,-,-,2004,연북로 41,-,-,-
469,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.6600,201703,6,"4,700",8,-,-,2004,연북로 41,-,-,-
470,제주특별자치도 제주시 연동,276-9,276,9,신제주오피스텔,29.3900,201703,6,"6,500",8,-,-,1991,신광로 103,-,-,-
471,제주특별자치도 제주시 노형동,906-1,906,1,이화오피스텔,56.6310,201703,3,"7,000",9,-,-,1991,도령로 50,-,-,-
472,제주특별자치도 제주시 노형동,906-1,906,1,이화오피스텔,34.7550,201703,3,"5,000",8,-,-,1991,도령로 50,-,-,-
473,제주특별자치도 제주시 노형동,906-1,906,1,이화오피스텔,34.7550,201703,3,"5,000",8,-,-,1991,도령로 50,-,-,-
474,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.6600,201702,28,"7,700",10,-,-,2004,연북로 41,-,-,-
475,제주특별자치도 서귀포시 대포동,810-2,810,2,더바른오피스텔,35.6540,201702,28,"13,980",2,-,-,2017,대포복개로 95,-,-,-
476,제주특별자치도 서귀포시 서귀동,543-5,543,5,더힐누리안,84.5700,201702,28,"19,300",2,-,-,2016,태평로431번길 6,-,-,-
477,제주특별자치도 서귀포시 대포동,810-2,810,2,더바른오피스텔,61.9590,201702,27,"26,040",5,-,-,2017,대포복개로 95,-,-,-
478,제주특별자치도 제주시 노형동,725-4,725,4,녹색도시,82.5400,201702,25,"31,000",11,-,-,2015, ,-,-,-
479,제주특별자치도 서귀포시 법환동,747-1,747,1,더프라임,31.9350,201702,24,"16,210",8,-,-,2017, ,-,-,-
480,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,22,"12,950",7,-,-,2017,연북로 21,-,-,-
481,제주특별자치도 서귀포시 표선면 표선리,558-1,558,1,아정펠리즈,64.0300,201702,22,"21,940",6,-,-,2017, ,-,-,-
482,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,23.3400,201702,22,"10,800",6,-,-,2017, ,-,-,-
483,제주특별자치도 제주시 한림읍 수원리,763,763,0,갤럭시 한수풀랜드,84.8900,201702,17,"20,000",4,-,-,2016,한림로 785,-,-,-
484,제주특별자치도 서귀포시 중문동,2364,2364,0,상지타운,54.7650,201702,17,"15,900",1,-,-,2013,천제연로178번길 39,-,-,-
485,제주특별자치도 제주시 외도일동,505-8,505,8,남건휴먼스2차,40.4200,201702,17,"12,700",6,-,-,2015, ,-,-,-
486,제주특별자치도 제주시 이도일동,1784-17,1784,17,진용이지빌2차,84.5700,201702,16,"21,240",3,-,-,2016,광양6길 28,-,-,-
487,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,201702,16,"7,500",9,-,-,1991,도령로 40,-,-,-
488,제주특별자치도 서귀포시 동홍동,393-3,393,3,지예타워 V,78.1800,201702,15,"21,500",5,-,-,2015,태평로 483,-,-,-
489,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,36.0000,201702,15,"4,000",8,-,-,1992,중정로 123,-,-,-
490,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,15,"12,950",7,-,-,2017,연북로 21,-,-,-
491,제주특별자치도 서귀포시 동홍동,393-3,393,3,지예타워 V,78.1800,201702,14,"20,000",4,-,-,2015,태평로 483,-,-,-
492,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,13,"12,950",7,-,-,2017,연북로 21,-,-,-
493,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,13,"12,550",9,-,-,2017,연북로 21,-,-,-
494,제주특별자치도 제주시 삼도일동,565-2,565,2,아이린 아파트 3차,83.6700,201702,13,"24,200",2,-,-,2013,서광로 202-1,-,-,-
495,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,10,"12,800",4,-,-,2017,연북로 21,-,-,-
496,제주특별자치도 제주시 연동,1954-3,1954,3,(1954-3),31.7800,201702,9,"13,500",2,-,-,2016,남녕로 34,-,-,-
497,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,9,"12,300",4,-,-,2017,연북로 21,-,-,-
498,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,9,"12,750",3,-,-,2017,연북로 21,-,-,-
499,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201702,9,"9,000",4,-,-,2004,연북로 45,-,-,-
500,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,8,"13,150",11,-,-,2017,연북로 21,-,-,-
501,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,7,"13,050",9,-,-,2017,연북로 21,-,-,-
502,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,7,"12,850",5,-,-,2017,연북로 21,-,-,-
503,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,7,"12,900",6,-,-,2017,연북로 21,-,-,-
504,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,7,"12,900",6,-,-,2017,연북로 21,-,-,-
505,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,7,"13,150",11,-,-,2017,연북로 21,-,-,-
506,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,7,"12,600",10,-,-,2017,연북로 21,-,-,-
507,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,6,"13,050",9,-,-,2017,연북로 21,-,-,-
508,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,6,"12,350",5,-,-,2017,연북로 21,-,-,-
509,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,6,"12,900",6,-,-,2017,연북로 21,-,-,-
510,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,6,"12,750",3,-,-,2017,연북로 21,-,-,-
511,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,6,"13,100",10,-,-,2017,연북로 21,-,-,-
512,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.1400,201702,6,"12,200",7,-,-,2017,연북로 21,-,-,-
513,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,3,"12,850",5,-,-,2017,연북로 21,-,-,-
514,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,3,"13,100",10,-,-,2017,연북로 21,-,-,-
515,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,3,"13,000",8,-,-,2017,연북로 21,-,-,-
516,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,3,"12,900",6,-,-,2017,연북로 21,-,-,-
517,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,3,"13,000",8,-,-,2017,연북로 21,-,-,-
518,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,3,"13,100",10,-,-,2017,연북로 21,-,-,-
519,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201702,3,"7,000",1,-,-,2004,연북로 41,-,-,-
520,제주특별자치도 제주시 삼도일동,530-5,530,5,제동 해피죤 오피스텔,29.7400,201702,3,"8,300",9,-,-,2004,서사로 94,-,-,-
521,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,2,"12,950",7,-,-,2017,연북로 21,-,-,-
522,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.1400,201702,2,"12,600",10,-,-,2017,연북로 21,-,-,-
523,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,2,"13,000",8,-,-,2017,연북로 21,-,-,-
524,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,1,"12,800",4,-,-,2017,연북로 21,-,-,-
525,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,1,"12,800",4,-,-,2017,연북로 21,-,-,-
526,제주특별자치도 제주시 이도일동,1380,1380,0,극동행복그린,76.7880,201702,1,"23,875",2,-,-,2016,관덕로8길 11,-,-,-
527,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,1,"12,850",5,-,-,2017,연북로 21,-,-,-
528,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,1,"13,000",8,-,-,2017,연북로 21,-,-,-
529,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201702,1,"13,050",9,-,-,2017,연북로 21,-,-,-
530,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201701,31,"12,900",6,-,-,2017,연북로 21,-,-,-
531,제주특별자치도 제주시 외도일동,454-11,454,11,남건휴먼스 9차,38.7600,201701,31,"12,800",9,-,-,2016,우령서로 31,-,-,-
532,제주특별자치도 제주시 노형동,719-2,719,2,아델리안,84.3400,201701,31,"27,900",4,-,-,2015, ,-,-,-
533,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201701,26,"12,850",5,-,-,2017,연북로 21,-,-,-
534,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201701,26,"13,050",9,-,-,2017,연북로 21,-,-,-
535,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201701,26,"13,000",8,-,-,2017,연북로 21,-,-,-
536,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201701,26,"12,350",5,-,-,2017,연북로 21,-,-,-
537,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201701,26,"12,800",4,-,-,2017,연북로 21,-,-,-
538,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201701,26,"13,000",8,-,-,2017,연북로 21,-,-,-
539,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201701,26,"12,950",7,-,-,2017,연북로 21,-,-,-
540,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201701,26,"13,100",10,-,-,2017,연북로 21,-,-,-
541,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201701,26,"13,150",11,-,-,2017,연북로 21,-,-,-
542,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201701,26,"13,150",11,-,-,2017,연북로 21,-,-,-
543,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201701,26,"12,900",6,-,-,2017,연북로 21,-,-,-
544,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201701,26,"12,850",5,-,-,2017,연북로 21,-,-,-
545,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201701,26,"12,850",5,-,-,2017,연북로 21,-,-,-
546,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201701,26,"12,500",8,-,-,2017,연북로 21,-,-,-
547,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,201701,26,"12,750",3,-,-,2017,연북로 21,-,-,-
548,제주특별자치도 서귀포시 동홍동,393-3,393,3,지예타워 V,81.8400,201701,24,"20,000",4,-,-,2015,태평로 483,-,-,-
549,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201701,23,"8,400",12,-,-,2004,연북로 45,-,-,-
550,제주특별자치도 제주시 연동,1954-3,1954,3,(1954-3),84.9300,201701,21,"29,500",6,-,-,2016,남녕로 34,-,-,-
551,제주특별자치도 제주시 삼양이동,2174-17,2174,17,청담휴클래스,59.4757,201701,20,"24,200",9,-,-,2016, ,-,-,-
552,제주특별자치도 제주시 노형동,711,711,0,에이스텔,34.7900,201701,20,"10,000",2,-,-,2003,연북로 8,-,-,-
553,제주특별자치도 제주시 삼양이동,2174-17,2174,17,청담휴클래스,71.7327,201701,20,"25,500",3,-,-,2016, ,-,-,-
554,제주특별자치도 제주시 삼도일동,530-5,530,5,제동 해피죤 오피스텔,29.7400,201701,19,"8,800",9,-,-,2004,서사로 94,-,-,-
555,제주특별자치도 제주시 연동,271-5,271,5,연동 이타스,61.8100,201701,19,"22,000",16,-,-,2013,신광로 19,-,-,-
556,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201701,18,"8,000",11,-,-,2004,연북로 45,-,-,-
557,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,201701,18,"9,300",11,-,-,1991,도령로 54,-,-,-
558,제주특별자치도 서귀포시 호근동,2012,2012,0,하르빌호근,74.6200,201701,18,"22,600",4,-,-,2016,중산간동로 8327,-,-,-
559,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,201701,18,"8,400",9,-,-,2004,연북로 41,-,-,-
560,제주특별자치도 제주시 외도일동,453-7,453,7,외도동 에코그린빌 3차,84.8500,201701,16,"22,000",5,-,-,2013,조공포길 22,-,-,-
561,제주특별자치도 제주시 연동,272-33,272,33,로얄쇼핑센타및오피스텔,28.9800,201701,16,"6,000",5,-,-,1992,신대로12길 51,-,-,-
562,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,201701,16,"8,500",5,-,-,2004,연북로 45,-,-,-
563,제주특별자치도 제주시 삼양이동,2174-17,2174,17,청담휴클래스,53.5651,201701,13,"20,700",5,-,-,2016, ,-,-,-
564,제주특별자치도 제주시 이도일동,1380,1380,0,극동행복그린,62.7282,201701,9,"25,033",2,-,-,2016,관덕로8길 11,-,-,-
565,제주특별자치도 서귀포시 대정읍 보성리,2476-13,2476,13,제주 이노에듀타운,25.7420,201701,8,"11,260",3,-,-,2016,글로벌에듀로 382,-,-,-
566,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,28.0000,201701,7,"1,800",10,-,-,1992,중정로 123,-,-,-
567,제주특별자치도 제주시 삼양이동,2174-17,2174,17,청담휴클래스,71.7327,201701,6,"19,048",6,-,-,2016, ,-,-,-
568,제주특별자치도 제주시 삼양이동,2174-17,2174,17,청담휴클래스,71.7327,201701,6,"26,684",10,-,-,2016, ,-,-,-
569,제주특별자치도 제주시 삼양이동,2174-17,2174,17,청담휴클래스,59.4757,201701,6,"21,736",8,-,-,2016, ,-,-,-
570,제주특별자치도 제주시 삼양이동,2174-17,2174,17,청담휴클래스,53.5651,201701,6,"18,535",4,-,-,2016, ,-,-,-
571,제주특별자치도 제주시 삼양이동,2174-17,2174,17,청담휴클래스,69.0045,201701,6,"24,584",5,-,-,2016, ,-,-,-
572,제주특별자치도 제주시 삼양이동,2174-17,2174,17,청담휴클래스,59.4757,201701,6,"20,372",4,-,-,2016, ,-,-,-
573,제주특별자치도 제주시 도련일동,1938-5,1938,5,제주 아빌로스,24.5700,201701,6,"11,500",7,-,-,2014,건주로4길 6-4,-,-,-
574,제주특별자치도 제주시 삼양이동,2174-17,2174,17,청담휴클래스,74.7804,201701,5,"22,057",6,-,-,2016, ,-,-,-
575,제주특별자치도 제주시 삼양이동,2174-17,2174,17,청담휴클래스,69.0045,201701,5,"23,039",3,-,-,2016, ,-,-,-
576,제주특별자치도 제주시 삼양이동,2174-17,2174,17,청담휴클래스,74.7804,201701,5,"22,057",5,-,-,2016, ,-,-,-
577,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,36.3100,201701,5,"8,000",7,-,-,1991,도령로 54,-,-,-
578,제주특별자치도 제주시 삼양이동,2174-17,2174,17,청담휴클래스,71.7327,201701,5,"19,320",5,-,-,2016, ,-,-,-
579,제주특별자치도 제주시 삼양이동,2174-17,2174,17,청담휴클래스,59.4757,201701,4,"20,827",5,-,-,2016, ,-,-,-
580,제주특별자치도 제주시 노형동,2576-3,2576,3,정현빌,83.2000,201701,3,"23,500",6,-,-,2013,달마루길 28,-,-,-
581,제주특별자치도 제주시 삼양이동,2174-17,2174,17,청담휴클래스,74.7804,201701,3,"26,012",10,-,-,2016, ,-,-,-
582,제주특별자치도 제주시 삼양이동,2174-17,2174,17,청담휴클래스,71.7327,201701,3,"24,502",4,-,-,2016, ,-,-,-
583,제주특별자치도 제주시 연동,271-5,271,5,연동 이타스,84.9200,201701,3,"27,000",2,-,-,2013,신광로 19,-,-,-
