NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
361,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202107,10,"5,000",11,-,-,2004,연북로 45,-,-,-
362,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,44.9800,202107,10,"18,000",7,-,-,2017, ,20210729,-,-
363,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202107,10,"5,000",11,-,-,2004,연북로 45,-,-,-
364,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,44.9800,202107,10,"18,000",7,-,-,2017, ,-,-,-
365,제주특별자치도 제주시 노형동,711-5,711,5,노형 이타스 2,81.7500,202107,9,"27,500",14,-,-,2015, ,20210809,-,-
366,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202107,9,"5,800",11,-,-,2004,연북로 41,-,-,-
367,제주특별자치도 제주시 노형동,711-5,711,5,노형 이타스 2,81.7500,202107,9,"27,500",14,-,-,2015, ,-,-,-
368,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,202107,9,"15,000",11,-,-,2017,연북로 21,-,-,-
369,제주특별자치도 제주시 도두일동,2627-5,2627,5,(2627-5),22.0525,202107,8,"12,500",10,-,-,2017,도공로 9-10,-,-,-
370,제주특별자치도 제주시 오라이동,1394-1,1394,1,오라동벽강하이본타워4차,52.5094,202107,8,"22,000",6,-,-,2017,사평6길 37-8,-,-,-
371,제주특별자치도 서귀포시 동홍동,509-3,509,3,리움 오피스텔,23.0200,202107,8,"15,000",7,-,-,2020,동홍로 102,-,-,-
372,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202107,5,"4,350",13,-,-,2004,연북로 45,-,-,-
373,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202107,5,"4,350",13,-,-,2004,연북로 45,-,-,-
374,제주특별자치도 서귀포시 대정읍 보성리,2477,2477,0,이노에듀파크,27.9700,202107,3,"14,300",2,-,-,2018,글로벌에듀로 370,-,-,-
375,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,202107,2,"5,800",9,-,-,1991,도령로 40,-,-,-
376,제주특별자치도 서귀포시 표선면 표선리,1591-5,1591,5,세베스트아파트,84.9500,202107,2,"25,500",6,-,-,2019,표선동서로193번길 37,-,-,-
377,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,202107,1,"7,000",8,-,-,1991,도령로 40,-,-,-
378,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202107,1,"4,500",11,-,-,2004,연북로 41,-,-,-
379,제주특별자치도 서귀포시 성산읍 고성리,1499,1499,0,성산청담휴클래스,78.9006,202107,1,"25,000",2,-,-,2017,서성일로 1213-16,-,-,-
380,제주특별자치도 제주시 외도일동,450-12,450,12,외도 이안애,80.2054,202106,30,"24,700",3,-,-,2017,우정로3길 12,-,-,-
381,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,44.0000,202106,30,"7,300",8,-,-,1992,중정로 123,-,-,-
382,제주특별자치도 제주시 애월읍 애월리,1643,1643,0,리나 더 하우스,64.7600,202106,29,"15,800",2,-,-,2019,애월로14길 6,-,-,-
383,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202106,29,"6,250",14,-,-,2004,연북로 45,-,-,-
384,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202106,29,"4,700",9,-,-,2004,연북로 41,-,-,-
385,제주특별자치도 제주시 삼도일동,561-3,561,3,에스디빌,62.7500,202106,29,"27,600",10,-,-,2018,서광로 196,-,-,-
386,제주특별자치도 제주시 외도일동,537-2,537,2,남건휴먼스 5차,43.4400,202106,29,"9,400",7,-,-,2015,우령서로 67,-,-,-
387,제주특별자치도 제주시 연동,272-33,272,33,로얄쇼핑센타및오피스텔,29.1600,202106,28,"2,800",6,-,-,1992,신대로12길 51,-,-,-
388,제주특별자치도 제주시 외도일동,505-4,505,4,한탑주상복합,40.2600,202106,27,"5,500",5,-,-,2008,우령2길 3-3,-,-,-
389,제주특별자치도 제주시 조천읍 함덕리,923-1,923,1,창경오피스텔,85.7280,202106,27,"43,693",6,-,-,2019,함덕서4길 60-9,-,-,-
390,제주특별자치도 제주시 외도일동,505-4,505,4,한탑주상복합,40.2600,202106,27,"5,500",5,-,-,2008,우령2길 3-3,-,-,-
391,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202106,27,"4,300",3,-,-,2004,연북로 45,-,-,-
392,제주특별자치도 서귀포시 표선면 표선리,507-1,507,1,썬비치빌,80.8200,202106,25,"28,900",5,-,-,2018,표선중앙로43번길 25-8,-,-,-
393,제주특별자치도 제주시 이도일동,1258-13,1258,13,이도센트레시티,24.3708,202106,25,"9,800",13,-,-,2017, ,-,-,-
394,제주특별자치도 제주시 건입동,657-5,657,5,더클래식 1차,84.4800,202106,24,"25,300",6,-,-,2017, ,-,-,-
395,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,42.3100,202106,23,"5,950",10,-,-,1991,도령로 54,-,-,-
396,제주특별자치도 제주시 노형동,721-2,721,2,노형 이타스Ⅲ,82.5900,202106,22,"25,000",8,-,-,2016,과원북4길 17,-,-,-
397,제주특별자치도 제주시 연동,1370-3,1370,3,에코파인,84.8400,202106,21,"30,000",8,-,-,2015, ,-,-,-
398,제주특별자치도 제주시 연동,283-23,283,23,블루시티,29.6300,202106,19,"6,300",10,-,-,2006,은남4길 27,-,-,-
399,제주특별자치도 제주시 연동,283-23,283,23,블루시티,29.6300,202106,19,"6,300",10,-,-,2006,은남4길 27,-,-,-
400,제주특별자치도 제주시 노형동,906-1,906,1,이화오피스텔,34.7550,202106,18,"5,000",9,-,-,1991,도령로 50,-,-,-
401,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202106,18,"7,200",3,-,-,2004,연북로 41,-,-,-
402,제주특별자치도 서귀포시 대정읍 보성리,2477,2477,0,이노에듀파크,27.9700,202106,17,"11,400",2,-,-,2018,글로벌에듀로 370,-,-,-
403,제주특별자치도 제주시 연동,292-86,292,86,연동드림아이오피스텔,34.0791,202106,17,"16,500",15,-,-,2017,연동13길 6,-,-,-
404,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202106,16,"4,900",12,-,-,2004,연북로 45,-,-,-
405,제주특별자치도 제주시 연동,306-12,306,12,진호 케스텔,29.1900,202106,16,"3,400",7,-,-,2003,사장길 37,-,-,-
406,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202106,16,"5,000",13,-,-,2004,연북로 45,-,-,-
407,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202106,16,"5,000",13,-,-,2004,연북로 45,-,-,-
408,제주특별자치도 서귀포시 서귀동,163-11,163,11,남양오피스텔,25.0250,202106,15,"2,000",7,-,-,1994,태평로 438,-,-,-
409,제주특별자치도 서귀포시 서홍동,364,364,0,파크하임3차,84.3374,202106,15,"25,000",5,-,-,2017,홍중로27번길 4,-,-,-
410,제주특별자치도 제주시 노형동,719,719,0,에코퍼플,84.9400,202106,14,"33,000",15,-,-,2014, ,-,-,-
411,제주특별자치도 제주시 애월읍 애월리,1655,1655,0,나폴리움,89.0000,202106,14,"17,800",2,-,-,2017, ,-,-,-
412,제주특별자치도 제주시 연동,1371-1,1371,1,연동에코그린,84.1900,202106,13,"27,500",14,-,-,2012,연북로 70,-,-,-
413,제주특별자치도 제주시 조천읍 조천리,2211-3,2211,3,광영타운,78.8100,202106,13,"22,000",2,-,-,2021,조와로 4,-,-,-
414,제주특별자치도 제주시 노형동,711-5,711,5,노형 이타스 2,81.7500,202106,12,"27,000",11,-,-,2015, ,-,-,-
415,제주특별자치도 서귀포시 동홍동,393-3,393,3,지예타워 V,84.7900,202106,10,"17,000",3,-,-,2015,태평로 483,-,-,-
416,제주특별자치도 서귀포시 중문동,1733-5,1733,5,카렌시아,80.8635,202106,10,"24,500",3,-,-,2021,중문상로82번길 16,-,-,-
417,제주특별자치도 제주시 노형동,726-1,726,1,노형 ETAS I,81.0200,202106,10,"26,000",6,-,-,2014,연북로 48,-,-,-
418,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,202106,9,"6,650",7,-,-,1991,도령로 40,-,-,-
419,제주특별자치도 제주시 외도일동,445-2,445,2,남건휴먼스4차,44.5700,202106,9,"10,000",5,-,-,2015, ,-,-,-
420,제주특별자치도 제주시 외도일동,445-2,445,2,남건휴먼스4차,44.5700,202106,9,"10,000",5,-,-,2015, ,20210811,-,-
421,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202106,8,"5,000",13,-,-,2004,연북로 41,-,-,-
422,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202106,8,"5,000",13,-,-,2004,연북로 41,-,-,-
423,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,202106,8,"5,500",9,-,-,1991,도령로 40,-,-,-
424,제주특별자치도 제주시 이도이동,1011-7,1011,7,(1011-7),30.6000,202106,7,"5,880",6,-,-,2003,중앙로 270-2,-,-,-
425,제주특별자치도 제주시 한림읍 수원리,763,763,0,갤럭시 한수풀랜드,84.8900,202106,5,"19,300",5,-,-,2016,한림로 785,-,-,-
426,제주특별자치도 제주시 연동,271-5,271,5,연동 이타스,84.9200,202106,4,"29,000",16,-,-,2013,신광로 19,-,-,-
427,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6000,202106,2,"5,000",8,-,-,1990,도령로 87,-,-,-
428,제주특별자치도 제주시 일도이동,602-1,602,1,제주 신항 코아루 디펠리체,24.9745,202106,1,"10,650",3,-,-,2019,고마로 16,-,-,-
429,제주특별자치도 제주시 일도이동,602-1,602,1,제주 신항 코아루 디펠리체,24.8945,202106,1,"10,650",5,-,-,2019,고마로 16,-,-,-
430,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,202105,31,"13,000",11,-,-,2017,연북로 21,-,-,-
431,제주특별자치도 제주시 노형동,710-2,710,2,에코에비뉴,35.9000,202105,31,"13,000",11,-,-,2017,연북로 21,-,-,-
432,제주특별자치도 서귀포시 중문동,2012-2,2012,2,엘로이빌2,43.9100,202105,30,"13,000",7,-,-,2015,중문상로 56,-,-,-
433,제주특별자치도 제주시 구좌읍 세화리,1429-1,1429,1,블루엘 세화 빌라,64.2262,202105,28,"18,000",3,-,-,2019,세화2길 19,-,-,-
434,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,44.0000,202105,28,"3,800",7,-,-,1992,중정로 123,-,-,-
435,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,202105,28,"6,450",7,-,-,1991,도령로 54,-,-,-
436,제주특별자치도 제주시 삼도이동,602-1,602,1,아이린아파트 5차,35.4100,202105,27,"13,900",4,-,-,2018,전농로9길 27,-,-,-
437,제주특별자치도 제주시 일도이동,602-1,602,1,제주 신항 코아루 디펠리체,50.0363,202105,27,"25,700",1,-,-,2019,고마로 16,-,-,-
438,제주특별자치도 제주시 연동,272-33,272,33,로얄쇼핑센타및오피스텔,34.9600,202105,27,"6,200",5,-,-,1992,신대로12길 51,-,-,-
439,제주특별자치도 제주시 삼도이동,1241-18,1241,18,센터포인트,55.0300,202105,26,"33,000",4,-,-,2020,중앙로 142,-,-,-
440,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,202105,26,"4,500",6,-,-,1991,도령로 54,-,-,-
441,제주특별자치도 제주시 일도이동,160-7,160,7,일도이동 해든빌 오피스텔,83.0875,202105,25,"28,000",5,-,-,2017, ,-,-,-
442,제주특별자치도 제주시 일도이동,160-7,160,7,일도이동 해든빌 오피스텔,71.0525,202105,25,"24,000",6,-,-,2017, ,-,-,-
443,제주특별자치도 제주시 조천읍 조천리,2203-8,2203,8,보아스빌2차,64.1600,202105,22,"20,000",2,-,-,2017, ,-,-,-
444,제주특별자치도 제주시 연동,1371-1,1371,1,연동에코그린,84.1900,202105,20,"27,500",15,-,-,2012,연북로 70,-,-,-
445,제주특별자치도 제주시 이도일동,1689-2,1689,2,예그린오피스텔,21.8518,202105,20,"15,040",6,-,-,2020,중앙로 164,-,-,-
446,제주특별자치도 제주시 구좌읍 김녕리,1700-5,1700,5,광영타운,84.4700,202105,20,"18,700",2,-,-,2019, ,-,-,-
447,제주특별자치도 제주시 노형동,906-1,906,1,이화오피스텔,34.7550,202105,20,"4,900",9,-,-,1991,도령로 50,-,-,-
448,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6000,202105,20,"5,000",10,-,-,1990,도령로 87,-,-,-
449,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6000,202105,20,"5,000",10,-,-,1990,도령로 87,-,-,-
450,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,202105,19,"7,500",10,-,-,1991,도령로 40,-,-,-
451,제주특별자치도 서귀포시 동홍동,487,487,0,석정누리마루3차,84.6700,202105,19,"24,500",2,-,-,2012,동홍서로 81,-,-,-
452,제주특별자치도 제주시 일도이동,602-1,602,1,제주 신항 코아루 디펠리체,50.8409,202105,18,"22,000",3,-,-,2019,고마로 16,-,-,-
453,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,40.2800,202105,17,"8,000",12,-,-,2004,연북로 41,-,-,-
454,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,202105,17,"5,800",5,-,-,1991,도령로 40,-,-,-
455,제주특별자치도 제주시 연동,292-86,292,86,연동드림아이오피스텔,34.0791,202105,15,"13,800",15,-,-,2017,연동13길 6,-,-,-
456,제주특별자치도 제주시 외도일동,505-4,505,4,한탑주상복합,40.2600,202105,14,"7,000",12,-,-,2008,우령2길 3-3,-,-,-
457,제주특별자치도 제주시 일도이동,602-1,602,1,제주 신항 코아루 디펠리체,25.2906,202105,14,"12,850",1,-,-,2019,고마로 16,-,-,-
458,제주특별자치도 제주시 외도일동,505-4,505,4,한탑주상복합,40.2600,202105,13,"6,300",3,-,-,2008,우령2길 3-3,-,-,-
459,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,46.2000,202105,12,"10,250",8,-,-,1990,도령로 87,-,-,-
460,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,202105,12,"5,300",9,-,-,1991,도령로 40,-,-,-
461,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,46.2000,202105,12,"10,250",8,-,-,1990,도령로 87,-,-,-
462,제주특별자치도 제주시 외도일동,505-4,505,4,한탑주상복합,40.2600,202105,12,"6,500",10,-,-,2008,우령2길 3-3,-,-,-
463,제주특별자치도 제주시 일도이동,132-34,132,34,정우인화캐슬,69.4300,202105,11,"19,600",2,-,-,2017, ,-,-,-
464,제주특별자치도 제주시 일도이동,132-34,132,34,정우인화캐슬,55.5400,202105,11,"15,680",2,-,-,2017, ,-,-,-
465,제주특별자치도 제주시 이도이동,1011-7,1011,7,(1011-7),30.6000,202105,10,"5,400",8,-,-,2003,중앙로 270-2,-,-,-
466,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,36.3100,202105,10,"6,300",6,-,-,1991,도령로 54,-,-,-
467,제주특별자치도 제주시 조천읍 조천리,2211-3,2211,3,광영타운,76.4900,202105,8,"22,330",2,-,-,2021,조와로 4,-,-,-
468,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,202105,7,"6,900",6,-,-,1991,도령로 54,-,-,-
469,제주특별자치도 제주시 조천읍 조천리,2211-3,2211,3,광영타운,76.4900,202105,4,"23,280",3,-,-,2021,조와로 4,-,-,-
470,제주특별자치도 서귀포시 서귀동,163-11,163,11,남양오피스텔,25.0250,202105,4,"3,300",3,-,-,1994,태평로 438,-,-,-
471,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),32.7600,202105,3,"6,150",9,-,-,1991,도령로 40,-,-,-
472,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,32.0000,202105,3,"4,500",10,-,-,1992,중정로 123,-,-,-
473,제주특별자치도 제주시 연동,1374-2,1374,2,에코 블루,39.7600,202105,3,"14,000",5,-,-,2015,연북로 98,-,-,-
474,제주특별자치도 제주시 연동,290-42,290,42,천마 에코피아 오피스텔,42.4150,202105,3,"21,735",3,-,-,2017,삼무로11길 4,-,-,-
475,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6000,202104,30,"4,500",8,-,-,1990,도령로 87,-,-,-
476,제주특별자치도 제주시 일도이동,602-1,602,1,제주 신항 코아루 디펠리체,51.2009,202104,30,"27,900",10,-,-,2019,고마로 16,-,-,-
477,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.8550,202104,30,"5,000",9,-,-,1991,도령로 40,-,-,-
478,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,44.0000,202104,30,"4,500",4,-,-,1992,중정로 123,-,-,-
479,제주특별자치도 제주시 일도이동,602-1,602,1,제주 신항 코아루 디펠리체,50.0363,202104,29,"25,700",1,-,-,2019,고마로 16,-,-,-
480,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202104,28,"7,300",11,-,-,2004,연북로 45,-,-,-
481,제주특별자치도 제주시 애월읍 애월리,478-2,478,2,가온누리 아파텔,86.4499,202104,28,"27,000",5,-,-,2017, ,-,-,-
482,제주특별자치도 제주시 애월읍 애월리,478-2,478,2,가온누리 아파텔,86.4500,202104,28,"25,000",6,-,-,2017, ,-,-,-
483,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202104,27,"4,100",1,-,-,2004,연북로 45,-,-,-
484,제주특별자치도 제주시 외도일동,454-11,454,11,남건휴먼스 9차,61.7300,202104,27,"17,000",3,-,-,2016,우령서로 31,-,-,-
485,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202104,27,"4,100",1,-,-,2004,연북로 45,-,-,-
486,제주특별자치도 서귀포시 남원읍 위미리,4171-3,4171,3,위미 캐슬 휘닉스,84.8900,202104,26,"19,000",2,-,-,2018, ,-,-,-
487,제주특별자치도 제주시 외도일동,543-9,543,9,남건휴먼스 8차,39.8900,202104,26,"9,100",2,-,-,2016,우정로16길 10,-,-,-
488,제주특별자치도 제주시 노형동,726-1,726,1,노형 ETAS I,81.0200,202104,23,"27,000",14,-,-,2014,연북로 48,-,-,-
489,제주특별자치도 제주시 일도이동,602-1,602,1,제주 신항 코아루 디펠리체,51.2009,202104,22,"27,900",10,-,-,2019,고마로 16,-,-,-
490,제주특별자치도 서귀포시 표선면 표선리,573,573,0,표선 에이스피아,27.4000,202104,22,"4,500",3,-,-,2003,표선중앙로59번길 14,-,-,-
491,제주특별자치도 제주시 삼도이동,602-1,602,1,아이린아파트 5차,35.4100,202104,22,"9,000",2,-,-,2018,전농로9길 27,-,-,-
492,제주특별자치도 서귀포시 표선면 표선리,573,573,0,표선 에이스피아,27.4000,202104,22,"4,500",3,-,-,2003,표선중앙로59번길 14,-,-,-
493,제주특별자치도 제주시 이도일동,1689-2,1689,2,예그린오피스텔,21.8518,202104,22,"15,040",7,-,-,2020,중앙로 164,-,-,-
494,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202104,22,"6,000",4,-,-,2004,연북로 45,-,-,-
495,제주특별자치도 제주시 이도일동,1689-2,1689,2,예그린오피스텔,21.8518,202104,21,"15,040",4,-,-,2020,중앙로 164,-,-,-
496,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,44.0000,202104,20,"4,900",12,-,-,1992,중정로 123,-,-,-
497,제주특별자치도 제주시 이도일동,1689-2,1689,2,예그린오피스텔,38.0543,202104,20,"25,790",7,-,-,2020,중앙로 164,-,-,-
498,제주특별자치도 제주시 일도이동,602-1,602,1,제주 신항 코아루 디펠리체,50.0363,202104,20,"26,500",3,-,-,2019,고마로 16,-,-,-
499,제주특별자치도 제주시 노형동,906-1,906,1,이화오피스텔,26.3550,202104,19,"5,000",3,-,-,1991,도령로 50,-,-,-
500,제주특별자치도 제주시 외도일동,445-2,445,2,남건휴먼스4차,43.4400,202104,17,"9,450",4,-,-,2015, ,-,-,-
501,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202104,16,"4,650",12,-,-,2004,연북로 45,-,-,-
502,제주특별자치도 제주시 연동,1370-3,1370,3,에코파인,84.2900,202104,16,"28,500",8,-,-,2015, ,-,-,-
503,제주특별자치도 제주시 연동,304-19,304,19,월드룸,31.5000,202104,15,"6,650",3,-,-,2001,비월길 2,-,-,-
504,제주특별자치도 제주시 노형동,725-4,725,4,녹색도시,82.5400,202104,15,"23,000",11,-,-,2015, ,-,-,-
505,제주특별자치도 제주시 노형동,725-4,725,4,녹색도시,82.5400,202104,15,"22,300",3,-,-,2015, ,-,-,-
506,제주특별자치도 제주시 노형동,711-2,711,2,이레하이텔,36.3200,202104,15,"6,200",5,-,-,2003,연북로 12,-,-,-
507,제주특별자치도 제주시 구좌읍 김녕리,1700-5,1700,5,광영타운,77.6500,202104,15,"17,675",4,-,-,2019, ,-,-,-
508,제주특별자치도 제주시 노형동,725-4,725,4,녹색도시,82.5400,202104,13,"21,950",4,-,-,2015, ,-,-,-
509,제주특별자치도 제주시 연동,2324-5,2324,5,제주현대오피스텔,33.6000,202104,12,"4,300",11,-,-,1990,도령로 87,-,-,-
510,제주특별자치도 제주시 노형동,711-2,711,2,이레하이텔,36.3200,202104,12,"6,200",5,-,-,2003,연북로 12,20210514,-,-
511,제주특별자치도 제주시 삼도일동,561-3,561,3,에스디빌,82.2700,202104,12,"30,750",5,-,-,2018,서광로 196,-,-,-
512,제주특별자치도 제주시 외도일동,418-6,418,6,백강수피아 아파트5차,43.4700,202104,9,"20,993",9,-,-,2018,우정로4길 4,-,-,-
513,제주특별자치도 제주시 노형동,725-4,725,4,녹색도시,82.5400,202104,9,"22,450",6,-,-,2015, ,-,-,-
514,제주특별자치도 제주시 연동,290-42,290,42,천마 에코피아 오피스텔,45.4150,202104,9,"23,056",2,-,-,2017,삼무로11길 4,-,-,-
515,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202104,6,"4,100",2,-,-,2004,연북로 41,-,-,-
516,제주특별자치도 제주시 도남동,911-8,911,8,세일파크 오피스텔,82.4700,202104,5,"22,800",3,-,-,2014,도남로6길 11,-,-,-
517,제주특별자치도 제주시 노형동,725-4,725,4,녹색도시,82.5400,202104,5,"23,000",5,-,-,2015, ,-,-,-
518,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,202104,3,"6,800",7,-,-,1991,도령로 54,-,-,-
519,제주특별자치도 서귀포시 동홍동,386-1,386,1,동홍동코아루오션뷰오피스텔,84.0000,202104,2,"25,000",6,-,-,2017,태평로 499,-,-,-
520,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202104,1,"4,200",1,-,-,2004,연북로 41,-,-,-
521,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,202103,31,"6,000",11,-,-,1991,도령로 54,-,-,-
522,제주특별자치도 제주시 연동,306-12,306,12,진호 케스텔,29.1900,202103,30,"3,200",2,-,-,2003,사장길 37,-,-,-
523,제주특별자치도 제주시 애월읍 하귀1리,117-1,117,1,제주모닝시티,25.4694,202103,30,"8,500",4,-,-,2018,하귀9길 2,-,-,-
524,제주특별자치도 제주시 이도일동,1258-13,1258,13,이도센트레시티,24.3708,202103,30,"12,000",10,-,-,2017, ,-,-,-
525,제주특별자치도 제주시 노형동,906-5,906,5,한신코아오피스텔,30.0000,202103,29,"4,300",5,-,-,1991,도령로 54,-,-,-
526,제주특별자치도 제주시 이도일동,1689-2,1689,2,예그린오피스텔,26.8733,202103,29,"18,540",7,-,-,2020,중앙로 164,-,-,-
527,제주특별자치도 제주시 조천읍 조천리,2211-3,2211,3,광영타운,67.2100,202103,26,"20,100",3,-,-,2021,조와로 4,-,-,-
528,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202103,26,"5,000",4,-,-,2004,연북로 45,-,-,-
529,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202103,26,"5,000",4,-,-,2004,연북로 45,-,-,-
530,제주특별자치도 제주시 노형동,721-2,721,2,노형 이타스Ⅲ,83.6600,202103,26,"25,300",9,-,-,2016,과원북4길 17,-,-,-
531,제주특별자치도 서귀포시 서귀동,307-10,307,10,수앤수,33.8504,202103,25,"11,000",9,-,-,2017,중앙로71번길 15-5,-,-,-
532,제주특별자치도 제주시 연동,272-33,272,33,로얄쇼핑센타및오피스텔,39.6000,202103,23,"5,500",6,-,-,1992,신대로12길 51,-,-,-
533,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,18.6600,202103,22,"3,800",6,-,-,2004,연북로 41,-,-,-
534,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202103,22,"5,000",4,-,-,2004,연북로 45,-,-,-
535,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202103,22,"5,000",4,-,-,2004,연북로 45,-,-,-
536,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202103,22,"4,800",6,-,-,2004,연북로 45,-,-,-
537,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202103,20,"4,000",2,-,-,2004,연북로 41,-,-,-
538,제주특별자치도 서귀포시 서귀동,163-11,163,11,남양오피스텔,25.0250,202103,20,"3,000",5,-,-,1994,태평로 438,-,-,-
539,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202103,19,"4,100",8,-,-,2004,연북로 45,-,-,-
540,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202103,19,"4,600",6,-,-,2004,연북로 45,-,-,-
541,제주특별자치도 제주시 노형동,726-1,726,1,노형 ETAS I,81.0200,202103,19,"27,000",9,-,-,2014,연북로 48,-,-,-
542,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.1400,202103,16,"4,500",6,-,-,2004,연북로 45,-,-,-
543,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,36.0000,202103,16,"3,500",10,-,-,1992,중정로 123,-,-,-
544,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202103,16,"4,000",5,-,-,2004,연북로 41,-,-,-
545,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.1400,202103,16,"4,000",5,-,-,2004,연북로 41,-,-,-
546,제주특별자치도 제주시 연동,253-5,253,5,신제주 신성오피스텔,25.2450,202103,16,"7,300",11,-,-,1990,노연로 62,-,-,-
547,제주특별자치도 제주시 외도일동,450-12,450,12,외도 이안애,80.4744,202103,16,"24,000",3,-,-,2017,우정로3길 12,-,-,-
548,제주특별자치도 제주시 노형동,721-2,721,2,노형 이타스Ⅲ,83.6600,202103,15,"25,500",2,-,-,2016,과원북4길 17,-,-,-
549,제주특별자치도 제주시 이도일동,1258-13,1258,13,이도센트레시티,22.8427,202103,15,"10,500",8,-,-,2017, ,20210318,-,-
550,제주특별자치도 제주시 이도일동,1258-13,1258,13,이도센트레시티,22.8427,202103,15,"10,500",8,-,-,2017, ,-,-,-
551,제주특별자치도 서귀포시 서귀동,163-11,163,11,남양오피스텔,60.3920,202103,15,"5,000",9,-,-,1994,태평로 438,-,-,-
