NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
345,제주특별자치도 제주시 노형동,924-1,0924,0001,이편한세상 시티 노형,84.9065,202202,18,"59,000",9,-,-,2019,원노형남1길 11,-,중개거래,제주 제주시
346,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,202202,18,"4,700",11,-,-,2004,연북로 45,-,중개거래,제주 제주시
347,제주특별자치도 제주시 연동,1494,1494,0000,신제주 연동 트리플시티,44.3518,202202,17,"32,178",9,-,-,2021,연북로 106,20220224,중개거래,제주 제주시
348,제주특별자치도 제주시 노형동,710-2,0710,0002,에코에비뉴,35.9000,202202,16,"16,000",11,-,-,2017,연북로 21,-,중개거래,제주 제주시
349,제주특별자치도 제주시 삼도일동,584-5,0584,0005,어울림타워 프로미스,59.2590,202202,16,"28,500",12,-,-,2019,도남로 4,-,중개거래,제주 제주시
350,제주특별자치도 서귀포시 법환동,1196-10,1196,0010,루체클래식,84.7000,202202,16,"27,000",5,-,-,2016,법환로 55,-,중개거래,-
351,제주특별자치도 제주시 연동,306-12,0306,0012,진호 케스텔,30.7300,202202,16,"5,000",6,-,-,2003,사장길 37,-,중개거래,제주 제주시
352,제주특별자치도 제주시 연동,1494,1494,0000,신제주 연동 트리플시티,67.1085,202202,15,"55,816",10,-,-,2021,연북로 106,-,중개거래,제주 제주시
353,제주특별자치도 제주시 연동,278,0278,0000,연동 풀하우스,21.7500,202202,15,"5,650",11,-,-,2011,연동8길 29,-,중개거래,제주 제주시
354,제주특별자치도 제주시 연동,1494,1494,0000,신제주 연동 트리플시티,84.9333,202202,14,"69,441",6,-,-,2021,연북로 106,-,중개거래,제주 제주시
355,제주특별자치도 제주시 노형동,905-3,0905,0003,(905-3),36.8550,202202,14,"7,500",8,-,-,1991,도령로 40,-,직거래,-
356,제주특별자치도 제주시 영평동,2169-3,2169,0003,엠제이벤처오름,23.3187,202202,14,"10,500",4,-,-,2017,첨단로 199,-,직거래,-
357,제주특별자치도 제주시 노형동,721-2,0721,0002,노형 이타스Ⅲ,82.5900,202202,12,"30,000",8,-,-,2016,과원북4길 17,-,중개거래,제주 제주시
358,제주특별자치도 서귀포시 동홍동,386-1,0386,0001,동홍동코아루오션뷰오피스텔,84.0000,202202,10,"26,000",6,-,-,2017,태평로 499,-,직거래,-
359,제주특별자치도 제주시 연동,1494,1494,0000,신제주 연동 트리플시티,48.6056,202202,10,"34,085",5,-,-,2021,연북로 106,20220316,중개거래,제주 제주시
360,제주특별자치도 제주시 연동,1494,1494,0000,신제주 연동 트리플시티,27.6087,202202,10,"20,333",8,-,-,2021,연북로 106,-,중개거래,제주 제주시
361,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,202202,10,"5,200",7,-,-,2004,연북로 45,-,중개거래,제주 제주시
362,제주특별자치도 제주시 연동,292-86,0292,0086,연동드림아이오피스텔,26.7590,202202,10,"9,000",10,-,-,2017,연동13길 6,-,중개거래,제주 제주시
363,제주특별자치도 제주시 연동,1494,1494,0000,신제주 연동 트리플시티,27.6087,202202,10,"20,333",8,-,-,2021,연북로 106,20220223,중개거래,제주 제주시
364,제주특별자치도 제주시 연동,1494,1494,0000,신제주 연동 트리플시티,27.6087,202202,10,"20,333",8,-,-,2021,연북로 106,20220224,중개거래,제주 제주시
365,제주특별자치도 서귀포시 대정읍 보성리,2476-10,2476,0010,남영에듀클래스,24.8900,202202,08,"11,000",3,-,-,2017, ,-,중개거래,제주 서귀포시
366,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,202202,07,"5,500",11,-,-,2004,연북로 45,-,중개거래,제주 제주시
367,제주특별자치도 제주시 조천읍 함덕리,1444,1444,0000,함덕 이레하임,71.8100,202202,07,"17,000",2,-,-,2017, ,-,직거래,-
368,제주특별자치도 제주시 연동,1373-1,1373,0001,아일랜드마이빌,27.3800,202202,07,"13,500",5,-,-,2004,신대로22길 25,-,직거래,-
369,제주특별자치도 서귀포시 표선면 표선리,666,0666,0000,라온제나오피스텔,70.2200,202202,07,"25,000",7,-,-,2019, ,-,직거래,-
370,제주특별자치도 제주시 연동,260-30,0260,0030,제주 연동 일성 트루엘,37.4770,202202,05,"17,400",11,-,-,2019,삼무로1길 10-8,-,중개거래,제주 제주시
371,제주특별자치도 제주시 노형동,906-5,0906,0005,한신코아오피스텔,30.0000,202202,05,"4,100",12,-,-,1991,도령로 54,-,직거래,-
372,제주특별자치도 제주시 연동,1374-2,1374,0002,에코 블루,36.4500,202202,04,"14,000",6,-,-,2015,연북로 98,-,중개거래,제주 제주시
373,제주특별자치도 제주시 연동,1374-2,1374,0002,에코 블루,36.4500,202202,04,"14,000",6,-,-,2015,연북로 98,20220214,중개거래,제주 제주시
374,제주특별자치도 제주시 노형동,1293-3,1293,0003,빌리브 노형,83.2911,202202,03,"48,000",16,-,-,2020,월랑로2길 34,-,중개거래,제주 제주시
375,제주특별자치도 제주시 노형동,2574-2,2574,0002,노형휴캐슬,63.9004,202202,03,"26,700",7,-,-,2018,월광로 140,-,중개거래,제주 제주시
376,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,202202,03,"5,200",3,-,-,2004,연북로 45,-,중개거래,제주 제주시
377,제주특별자치도 제주시 외도일동,537-2,0537,0002,남건휴먼스 5차,43.4400,202202,03,"10,500",6,-,-,2015,우령서로 67,-,중개거래,제주 제주시
378,제주특별자치도 제주시 영평동,2169-3,2169,0003,엠제이벤처오름,23.3187,202202,03,"11,700",5,-,-,2017,첨단로 199,-,직거래,-
379,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,202202,03,"5,200",3,-,-,2004,연북로 45,-,직거래,-
380,제주특별자치도 제주시 연동,1494,1494,0000,신제주 연동 트리플시티,27.6087,202202,02,"20,333",8,-,-,2021,연북로 106,20220222,중개거래,제주 제주시
381,제주특별자치도 제주시 이호이동,1095,1095,0000,이호재영샤르빌아파트13차,84.7900,202201,30,"26,500",3,-,-,2018,오도11길 19-1,-,중개거래,제주 제주시
382,제주특별자치도 제주시 노형동,711-2,0711,0002,이레하이텔,37.0000,202201,30,"8,400",11,-,-,2003,연북로 12,-,중개거래,제주 제주시
383,제주특별자치도 제주시 삼양이동,2174-17,2174,0017,청담휴클래스,59.4757,202201,28,"19,000",5,-,-,2016, ,-,직거래,-
384,제주특별자치도 제주시 노형동,719-2,0719,0002,아델리안,84.3400,202201,27,"25,800",10,-,-,2015, ,-,중개거래,제주 제주시
385,제주특별자치도 제주시 연동,2331-10,2331,0010,연동해든빌,80.0725,202201,27,"46,000",2,-,-,2019,도령로13길 2,-,직거래,-
386,제주특별자치도 제주시 삼도일동,565-9,0565,0009,성은하이빌,84.8600,202201,26,"29,000",8,-,-,2017,삼오길 19,-,중개거래,제주 제주시
387,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,202201,25,"5,650",14,-,-,2004,연북로 45,-,중개거래,제주 제주시
388,제주특별자치도 제주시 노형동,726-1,0726,0001,노형 ETAS I,81.0200,202201,25,"29,000",6,-,-,2014,연북로 48,-,중개거래,제주 제주시
389,제주특별자치도 서귀포시 대정읍 보성리,2476-13,2476,0013,제주 이노에듀타운,25.7420,202201,25,"10,000",3,-,-,2016,글로벌에듀로 382,-,중개거래,제주 서귀포시
390,제주특별자치도 제주시 연동,1494,1494,0000,신제주 연동 트리플시티,48.6056,202201,25,"37,212",10,-,-,2021,연북로 106,-,직거래,-
391,제주특별자치도 제주시 삼도이동,1173-2,1173,0002,라온제나오피스텔삼도,73.4300,202201,25,"32,400",10,-,-,2021,탑동로13길 39,-,직거래,-
392,제주특별자치도 제주시 영평동,2169-3,2169,0003,엠제이벤처오름,73.5993,202201,25,"32,687",4,-,-,2017,첨단로 199,-,직거래,-
393,제주특별자치도 제주시 영평동,2169-3,2169,0003,엠제이벤처오름,73.5993,202201,25,"30,333",3,-,-,2017,첨단로 199,-,직거래,-
394,제주특별자치도 서귀포시 서귀동,251-1,0251,0001,선경오피스텔,54.0000,202201,25,"4,000",7,-,-,1992,중정로 123,-,직거래,-
395,제주특별자치도 서귀포시 서귀동,251-1,0251,0001,선경오피스텔,32.0000,202201,25,"3,000",8,-,-,1992,중정로 123,-,직거래,-
396,제주특별자치도 서귀포시 서귀동,251-1,0251,0001,선경오피스텔,36.0000,202201,25,"4,000",8,-,-,1992,중정로 123,-,직거래,-
397,제주특별자치도 서귀포시 서귀동,163-11,0163,0011,남양오피스텔,26.9500,202201,21,"3,200",3,-,-,1994,태평로 438,-,직거래,-
398,제주특별자치도 제주시 외도일동,445-2,0445,0002,남건휴먼스4차,43.4400,202201,20,"10,200",6,-,-,2015, ,-,중개거래,제주 제주시
399,제주특별자치도 서귀포시 표선면 표선리,954-3,0954,0003,하르빌표선,83.5800,202201,20,"21,000",3,-,-,2017, ,-,직거래,-
400,제주특별자치도 제주시 연동,1494,1494,0000,신제주 연동 트리플시티,79.1085,202201,20,"65,244",8,-,-,2021,연북로 106,-,직거래,-
401,제주특별자치도 제주시 연동,1373-1,1373,0001,아일랜드마이빌,25.2100,202201,17,"11,500",6,-,-,2004,신대로22길 25,20220117,직거래,-
402,제주특별자치도 제주시 연동,273-27,0273,0027,연동뜨레모아팰리스,35.2300,202201,17,"15,330",12,-,-,2018,신대로14길 47,-,직거래,-
403,제주특별자치도 제주시 연동,1373-1,1373,0001,아일랜드마이빌,27.3800,202201,17,"11,400",6,-,-,2004,신대로22길 25,-,직거래,-
404,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,202201,16,"5,450",4,-,-,2004,연북로 45,-,중개거래,제주 제주시
405,제주특별자치도 제주시 연동,1494,1494,0000,신제주 연동 트리플시티,84.9333,202201,14,"65,000",9,-,-,2021,연북로 106,-,직거래,-
406,제주특별자치도 서귀포시 표선면 표선리,954-3,0954,0003,하르빌표선,81.6200,202201,14,"21,500",2,-,-,2017, ,-,중개거래,제주 서귀포시
407,제주특별자치도 서귀포시 표선면 표선리,954-3,0954,0003,하르빌표선,83.5800,202201,14,"21,500",2,-,-,2017, ,-,중개거래,제주 서귀포시
408,제주특별자치도 제주시 연동,1370-3,1370,0003,에코파인,84.8600,202201,13,"36,000",11,-,-,2015, ,-,중개거래,제주 제주시
409,제주특별자치도 제주시 노형동,719-2,0719,0002,아델리안,84.3800,202201,12,"23,000",7,-,-,2015, ,20220328,중개거래,제주 제주시
410,제주특별자치도 제주시 노형동,719-2,0719,0002,아델리안,84.3800,202201,12,"21,456",7,-,-,2015, ,-,중개거래,제주 제주시
411,제주특별자치도 제주시 연동,1373-1,1373,0001,아일랜드마이빌,25.2100,202201,12,"11,500",6,-,-,2004,신대로22길 25,-,직거래,-
412,제주특별자치도 제주시 연동,1373-1,1373,0001,아일랜드마이빌,25.2100,202201,12,"11,500",6,-,-,2004,신대로22길 25,-,직거래,-
413,제주특별자치도 서귀포시 대정읍 보성리,2476-13,2476,0013,제주 이노에듀타운,36.2470,202201,12,"18,000",4,-,-,2016,글로벌에듀로 382,-,중개거래,제주 서귀포시
414,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,202201,11,"4,900",2,-,-,2004,연북로 45,-,직거래,-
415,제주특별자치도 제주시 연동,1494,1494,0000,신제주 연동 트리플시티,48.6056,202201,11,"34,439",6,-,-,2021,연북로 106,-,중개거래,제주 제주시
416,제주특별자치도 제주시 연동,1494,1494,0000,신제주 연동 트리플시티,84.7633,202201,11,"72,496",5,-,-,2021,연북로 106,-,중개거래,제주 제주시
417,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,202201,11,"4,900",2,-,-,2004,연북로 45,-,중개거래,제주 제주시
418,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,202201,11,"4,900",2,-,-,2004,연북로 45,-,중개거래,제주 제주시
419,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,202201,11,"4,700",3,-,-,2004,연북로 45,-,직거래,-
420,제주특별자치도 제주시 노형동,722-2,0722,0002,메르헨하우스3,20.1400,202201,11,"5,300",6,-,-,2004,연북로 41,-,직거래,-
421,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,202201,11,"4,900",2,-,-,2004,연북로 45,-,직거래,-
422,제주특별자치도 제주시 노형동,722-3,0722,0003,메르헨하우스2,20.1400,202201,10,"5,500",8,-,-,2004,연북로 45,-,중개거래,제주 제주시
423,제주특별자치도 제주시 외도일동,445-2,0445,0002,남건휴먼스4차,43.4400,202201,10,"10,200",6,-,-,2015, ,20220120,중개거래,제주 제주시
424,제주특별자치도 제주시 노형동,722-2,0722,0002,메르헨하우스3,18.6600,202201,09,"3,550",4,-,-,2004,연북로 41,-,직거래,-
425,제주특별자치도 제주시 노형동,722-2,0722,0002,메르헨하우스3,18.6600,202201,09,"3,550",4,-,-,2004,연북로 41,-,중개거래,제주 제주시
426,제주특별자치도 제주시 노형동,722-2,0722,0002,메르헨하우스3,18.6600,202201,07,"4,000",1,-,-,2004,연북로 41,-,중개거래,제주 제주시
427,제주특별자치도 제주시 이도일동,1539-7,1539,0007,제이시티팰리스,77.1220,202201,06,"29,000",2,-,-,2021,고전길 38,-,직거래,-
428,제주특별자치도 서귀포시 표선면 표선리,954-3,0954,0003,하르빌표선,81.6200,202201,06,"21,500",3,-,-,2017, ,-,직거래,-
429,제주특별자치도 서귀포시 표선면 표선리,954-3,0954,0003,하르빌표선,81.6200,202201,06,"21,500",2,-,-,2017, ,-,직거래,-
430,제주특별자치도 제주시 구좌읍 세화리,1429-1,1429,0001,블루엘 세화 빌라,61.5968,202201,06,"16,800",3,-,-,2019,세화2길 19,-,직거래,-
431,제주특별자치도 서귀포시 표선면 표선리,666,0666,0000,라온제나오피스텔,70.2200,202201,06,"28,000",3,-,-,2019, ,-,직거래,-
432,제주특별자치도 서귀포시 표선면 표선리,954-3,0954,0003,하르빌표선,81.6200,202201,06,"21,500",2,-,-,2017, ,-,중개거래,제주 서귀포시
433,제주특별자치도 서귀포시 표선면 표선리,954-3,0954,0003,하르빌표선,81.6200,202201,06,"21,500",3,-,-,2017, ,-,중개거래,제주 서귀포시
434,제주특별자치도 제주시 외도일동,537-2,0537,0002,남건휴먼스 5차,43.4400,202201,06,"10,500",6,-,-,2015,우령서로 67,20220203,중개거래,제주 제주시
435,제주특별자치도 제주시 연동,2331-10,2331,0010,연동해든빌,76.6580,202201,03,"44,300",15,-,-,2019,도령로13길 2,-,직거래,-
436,제주특별자치도 제주시 연동,2331-10,2331,0010,연동해든빌,76.6580,202201,03,"40,000",3,-,-,2019,도령로13길 2,-,직거래,-
437,제주특별자치도 서귀포시 서홍동,364,0364,0000,파크하임3차,84.8467,202201,02,"26,500",4,-,-,2017,홍중로27번길 4,-,중개거래,제주 서귀포시
