NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
648,제주특별자치도 서귀포시 안덕면 화순리,1131,1131,0,화순블루팰리스,73.9403,202403,25,"22,700",101동,7,개인,개인,2017,화순중앙로12번길 3,-,중개거래,제주 서귀포시,24.05.09
649,제주특별자치도 제주시 구좌읍 세화리,1555-1,1555,1,나이스6차,79.6112,202403,25,"25,800",-,6,개인,법인,2017,구좌로 26-12,-,중개거래,제주 제주시,24.05.30
650,제주특별자치도 제주시 노형동,2583-1,2583,1,노형뜨란채,75.1800,202403,25,"58,800",211,10,개인,개인,2006,수덕로 44,-,중개거래,제주 제주시,24.04.25
651,제주특별자치도 제주시 한림읍 옹포리,283,283,0,한림오션캐슬아파트,72.6730,202403,25,"26,000",103동,2,개인,개인,2018,한림로 554,-,직거래,-,24.04.22
652,제주특별자치도 제주시 노형동,920-12,920,12,경진아트빌,18.5225,202403,25,"5,700",-,6,개인,개인,2011,원노형2길 36,-,직거래,-,24.03.25
653,제주특별자치도 서귀포시 동홍동,157,157,0,동홍동코아루,84.7695,202403,25,"35,400",104,1,개인,개인,2013,일주동로 8565,-,중개거래,제주 서귀포시,24.07.03
654,제주특별자치도 제주시 도련일동,1789-2,1789,2,미듬하나로(도련),54.4124,202403,25,"15,000",미듬하나로아파트 나동,6,개인,개인,2002,삼봉로 115-1,-,중개거래,제주 제주시,24.03.29
655,제주특별자치도 제주시 삼양이동,2318,2318,0,제주삼화사랑으로부영3차,84.3616,202403,25,"54,000",-,5,개인,개인,2013,화삼로 167,20240508,중개거래,제주 제주시,-
656,제주특별자치도 제주시 삼도이동,1241-14,1241,14,동인스파월드빌,152.6600,202403,25,"25,000",-,10,개인,개인,2004,중앙로26길 2,-,직거래,-,24.04.22
657,제주특별자치도 제주시 노형동,920-12,920,12,경진아트빌,18.5225,202403,25,"5,700",-,6,개인,개인,2011,원노형2길 36,-,중개거래,제주 제주시,24.03.25
658,제주특별자치도 서귀포시 중문동,1726,1726,0,e편한세상중문,79.0040,202403,24,"42,500",109동,5,개인,개인,2021,일주서로731번길 10,-,중개거래,제주 서귀포시,24.05.24
659,제주특별자치도 제주시 조천읍 조천리,2645-1,2645,1,일이삼타운,69.3757,202403,24,"22,100",-,3,개인,법인,2017,조천북2길 28,-,중개거래,제주 제주시,24.04.26
660,제주특별자치도 제주시 조천읍 조천리,2645-1,2645,1,일이삼타운,69.3757,202403,24,"22,100",-,3,개인,법인,2017,조천북2길 28,20240408,중개거래,제주 제주시,-
661,제주특별자치도 제주시 일도이동,371,371,0,삼화,84.9900,202403,23,"24,000",나,7,개인,개인,1992,천수동로 2,-,직거래,-,24.04.22
662,제주특별자치도 서귀포시 강정동,193,193,0,서귀포강정골드클래스,84.9789,202403,23,"50,500",101동,8,개인,개인,2017,대청로 11,-,중개거래,제주 서귀포시,24.04.30
663,제주특별자치도 제주시 일도이동,371,371,0,삼화,84.9900,202403,23,"24,000",나,7,개인,개인,1992,천수동로 2,-,직거래,-,24.04.22
664,제주특별자치도 제주시 애월읍 하귀1리,166-1,166,1,제주하귀휴먼시아2단지,84.8500,202403,23,"42,000",-,7,개인,개인,2010,하귀9길 71,20240615,중개거래,제주 제주시,-
665,제주특별자치도 제주시 애월읍 하귀1리,166-1,166,1,제주하귀휴먼시아2단지,84.8500,202403,23,"42,000",206,7,개인,개인,2010,하귀9길 71,-,중개거래,제주 제주시,24.06.24
666,제주특별자치도 제주시 삼양이동,2318,2318,0,제주삼화사랑으로부영3차,66.4409,202403,23,"48,000",309,10,개인,개인,2013,화삼로 167,-,중개거래,제주 제주시,24.05.21
667,제주특별자치도 제주시 이호이동,1046,1046,0,이호휴캐슬,81.2280,202403,23,"29,900",-,3,개인,개인,2017,오광로 65,-,중개거래,제주 제주시,24.05.24
668,제주특별자치도 제주시 일도이동,113-5,113,5,일도2차대림,77.0200,202403,22,"43,000",201,2,개인,개인,1995,태성로 39,-,직거래,-,24.03.29
669,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,202403,22,"20,000",103,10,개인,개인,2000,우정로11길 22,-,직거래,-,24.03.22
670,제주특별자치도 제주시 일도이동,133-9,133,9,전원아트빌(2차),94.0450,202403,22,"14,100",-,7,개인,개인,2004,동문로 132,-,직거래,-,24.03.22
671,제주특별자치도 제주시 연동,1399,1399,0,대림이편한세상1차,75.0140,202403,22,"65,000",106,12,개인,개인,2001,국기로 14,-,직거래,-,24.04.08
672,제주특별자치도 제주시 연동,280-24,280,24,라이오니파크1차,46.0331,202403,21,"21,500",-,3,개인,법인,2018,신대로8길 34,-,중개거래,제주 제주시,24.05.10
673,제주특별자치도 제주시 연동,280-24,280,24,라이오니파크1차,46.0331,202403,21,"21,500",-,3,개인,법인,2018,신대로8길 34,20240513,중개거래,제주 제주시,-
674,제주특별자치도 제주시 외도일동,463-5,463,5,에르빌아파트1차,80.3200,202403,21,"31,700",-,6,개인,개인,2017,우령6길 15-11,20240714,중개거래,제주 제주시,-
675,제주특별자치도 제주시 건입동,940-3,940,3,현대,84.1800,202403,21,"32,500",103,1,개인,개인,1993,만덕로3길 26,-,중개거래,제주 제주시,24.04.08
676,제주특별자치도 제주시 외도일동,463-5,463,5,에르빌아파트1차,80.3200,202403,21,"31,700",-,6,개인,개인,2017,우령6길 15-11,-,중개거래,제주 제주시,24.08.27
677,제주특별자치도 제주시 도남동,82,82,0,도남시영,46.2600,202403,21,"10,000",에이,2,개인,개인,1990,도남로 75-6,-,중개거래,제주 제주시,24.03.26
678,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,84.9910,202403,21,"47,000",106동,1,개인,개인,2017,대청로 34,-,중개거래,제주 서귀포시,24.04.17
679,제주특별자치도 제주시 오라이동,1373-1,1373,1,회성푸르니3차,84.7850,202403,21,"35,000",-,6,개인,개인,2013,연사길 60,-,직거래,-,24.12.19
680,제주특별자치도 제주시 외도일동,549-5,549,5,대원상록수11차아파트,84.9200,202403,20,"34,200",-,5,개인,개인,2016,우정로15길 1,-,중개거래,제주 제주시,24.04.23
681,제주특별자치도 서귀포시 서호동,1540,1540,0,제주서귀포혁신도시엘에이치1단지,59.9800,202403,20,"30,000",101,1,개인,개인,2013,서호남로 92-15,-,중개거래,제주 서귀포시,24.04.26
682,제주특별자치도 제주시 월평동,745,745,0,제주첨단꿈에그린2단지아파트,101.8684,202403,20,"57,500",215동,5,개인,개인,2017,첨단로동길 74,-,중개거래,제주 제주시,24.06.07
683,제주특별자치도 제주시 외도일동,492-20,492,20,더펠리스1차,84.6965,202403,20,"37,000",-,9,개인,개인,2014,우정로10길 29,-,중개거래,제주 제주시,24.07.24
684,제주특별자치도 제주시 외도일동,529-4,529,4,외도에이스아크로빌2차,84.9800,202403,20,"31,000",-,9,개인,개인,2010,우정로7길 24,-,중개거래,제주 제주시,24.05.27
685,제주특별자치도 서귀포시 하원동,367-1,367,1,서진,49.8737,202403,20,"11,800",나동,4,개인,개인,2002,지세못로 29,-,직거래,-,24.03.20
686,제주특별자치도 제주시 일도일동,1105-1,1105,1,남안,84.0100,202403,20,"27,000",-,2,개인,개인,2012,동문로6길 14,-,직거래,-,24.04.12
687,제주특별자치도 제주시 연동,2315-3,2315,3,제일(가동),70.8300,202403,20,"14,800",가동,2,개인,개인,1991,도령북길 8,-,중개거래,제주 제주시,24.04.12
688,제주특별자치도 제주시 연동,2325-7,2325,7,연동한일씨티파크,84.8573,202403,20,"45,000",-,17,개인,개인,2014,도령로 103,-,직거래,-,24.04.01
689,제주특별자치도 제주시 연동,276-3,276,3,청목더웰연동,17.6127,202403,20,"8,500",-,7,개인,법인,2018,연동8길 28,-,직거래,-,24.03.20
690,제주특별자치도 제주시 애월읍 하귀1리,166-1,166,1,제주하귀휴먼시아2단지,84.8400,202403,20,"40,000",205,3,개인,개인,2010,하귀9길 71,-,중개거래,제주 제주시,24.04.26
691,제주특별자치도 제주시 용담삼동,541-4,541,4,용담이타스,84.6400,202403,20,"25,800",-,6,개인,개인,2012,용담로1길 18,-,중개거래,제주 제주시,24.03.20
692,제주특별자치도 제주시 용담삼동,505,505,0,용두암현대1,83.5500,202403,20,"25,000",-,4,개인,개인,1991,용담로5길 25,-,중개거래,제주 제주시,-
693,제주특별자치도 제주시 조천읍 신촌리,1934-2,1934,2,로잔팰리스,83.8450,202403,20,"31,500",-,4,개인,개인,2017,신북로 97-1,-,중개거래,제주 제주시,24.05.16
694,제주특별자치도 서귀포시 서호동,1540,1540,0,제주서귀포혁신도시엘에이치1단지,59.9800,202403,20,"30,000",-,1,개인,개인,2013,서호남로 92-15,20240422,중개거래,제주 서귀포시,-
695,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,202403,19,"31,000",203,6,개인,개인,2001,과원로 11,-,중개거래,제주 제주시,24.05.10
696,제주특별자치도 서귀포시 남원읍 남원리,1294-3,1294,3,피렌체,83.5898,202403,19,"30,500",-,6,개인,개인,2018,남원체육관로 280,-,직거래,-,24.03.19
697,제주특별자치도 서귀포시 동홍동,179,179,0,제이원타워,15.2000,202403,19,"5,500",-,9,개인,개인,2015,태평로 509,-,중개거래,제주 서귀포시,24.03.25
698,제주특별자치도 제주시 조천읍 함덕리,4168,4168,0,광명샤인빌,59.2517,202403,19,"22,500",104,2,개인,개인,2006,함덕30길 27,-,중개거래,제주 제주시,24.04.24
699,제주특별자치도 제주시 연동,1399-1,1399,1,대림이편한세상2차,119.2960,202403,19,"113,000",203,13,개인,개인,2002,연화로 25,-,중개거래,제주 제주시,24.04.19
700,제주특별자치도 제주시 외도일동,492-20,492,20,더펠리스1차,84.9136,202403,19,"34,800",-,8,개인,개인,2014,우정로10길 29,-,중개거래,제주 제주시,24.04.18
701,제주특별자치도 제주시 이도이동,1034-3,1034,3,TS주상복합빌딩,34.4400,202403,19,"7,800",-,4,개인,개인,2010,중앙로 261-1,-,직거래,-,24.03.19
702,제주특별자치도 제주시 애월읍 하귀1리,167,167,0,제주하귀휴먼시아1단지,84.8400,202403,19,"43,750",108,11,개인,법인,2010,하귀9길 45,-,중개거래,제주 제주시,24.04.30
703,제주특별자치도 제주시 도남동,78,78,0,영산홍,59.9400,202403,19,"20,500",가,1,개인,개인,1992,도남로17길 32,-,직거래,-,24.12.20
704,제주특별자치도 서귀포시 동홍동,405-1,405,1,제이원파크,74.7980,202403,18,"22,000",103동,4,개인,개인,2015,동홍서로 10-10,-,중개거래,제주 서귀포시,24.03.22
705,제주특별자치도 서귀포시 강정동,195,195,0,서귀포강정지구3블럭중흥에스-클래스,84.9297,202403,18,"58,000",104동,1,개인,개인,2016,대청로 12,-,중개거래,제주 서귀포시,24.04.17
706,제주특별자치도 제주시 이도일동,1380,1380,0,극동행복그린,84.9233,202403,18,"35,500",-,11,개인,개인,2016,관덕로8길 11,-,중개거래,제주 제주시,24.04.08
707,제주특별자치도 제주시 외도일동,449-1,449,1,제웅1차솔내음빌리지,39.3000,202403,18,"10,700",-,4,개인,개인,2011,우정로 17,-,중개거래,제주 제주시,24.04.02
708,제주특별자치도 제주시 연동,308-6,308,6,아델하임,84.5000,202403,18,"37,000",-,4,개인,개인,2012,신대로 161,-,중개거래,제주 제주시,24.04.24
709,제주특별자치도 제주시 한림읍 옹포리,283,283,0,한림오션캐슬아파트,72.6730,202403,18,"27,500",103동,7,개인,개인,2018,한림로 554,-,중개거래,제주 제주시,24.05.10
710,제주특별자치도 제주시 노형동,2583-1,2583,1,노형뜨란채,84.9800,202403,18,"59,500",216,3,개인,개인,2006,수덕로 44,-,중개거래,제주 제주시,24.04.04
711,제주특별자치도 서귀포시 서홍동,347-2,347,2,형남,84.7400,202403,18,"31,000",-,1,개인,개인,2009,홍중로 67,-,중개거래,제주 서귀포시,24.04.15
712,제주특별자치도 제주시 노형동,1040-1,1040,1,삼환3차,76.7000,202403,18,"25,000",-,4,개인,개인,1998,월랑북길 18,-,직거래,-,24.04.01
713,제주특별자치도 제주시 연동,309,309,0,남경하이빌,83.7200,202403,17,"27,000",-,4,개인,개인,2003,신대로 151,-,중개거래,제주 제주시,24.04.24
714,제주특별자치도 서귀포시 동홍동,1369,1369,0,동홍동센트레빌,84.9196,202403,17,"45,000",105동,1,개인,개인,2021,중앙로182번길 40,-,중개거래,제주 서귀포시,24.05.17
715,제주특별자치도 제주시 삼도일동,552-3,552,3,대명2차꿈의고향,84.9700,202403,17,"28,000",-,7,개인,개인,2004,서광로19길 4,-,중개거래,제주 제주시,24.04.15
716,제주특별자치도 제주시 화북일동,9-1,9,1,"화북주공2,3단지",59.9300,202403,16,"31,500",화북2아파트209,7,개인,개인,1998,동화로1길 39,-,중개거래,제주 제주시,24.04.22
717,제주특별자치도 서귀포시 동홍동,157,157,0,동홍동코아루,60.9375,202403,16,"26,900",102,4,개인,개인,2013,일주동로 8565,-,중개거래,제주 서귀포시,24.06.24
718,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,51.8800,202403,16,"21,000",102,1,개인,개인,2003,천제연로 239,-,중개거래,제주 서귀포시,24.04.16
719,제주특별자치도 서귀포시 보목동,875,875,0,로얄하이츠맨션,83.7000,202403,16,"16,300",가,2,개인,개인,1990,마소물로8번길 10-1,-,중개거래,제주 서귀포시,24.04.11
720,제주특별자치도 제주시 일도이동,132-43,132,43,일도세원멤버스(2차),79.5600,202403,16,"35,500",-,5,개인,개인,2018,고마로5길 5,-,중개거래,제주 제주시,24.05.20
721,제주특별자치도 제주시 노형동,732-1,732,1,해오름,59.5600,202403,16,"52,000",103,6,개인,개인,2001,연화로 16,-,중개거래,제주 제주시,24.04.29
722,제주특별자치도 제주시 연동,277-5,277,5,제웅솔내음,23.8530,202403,16,"5,900",-,7,개인,개인,2012,신대로20길 45,-,중개거래,제주 제주시,24.04.11
723,제주특별자치도 서귀포시 동홍동,405-1,405,1,제이원파크,74.7980,202403,15,"22,200",102동,5,개인,개인,2015,동홍서로 10-10,-,중개거래,제주 서귀포시,24.04.05
724,제주특별자치도 제주시 오라이동,1373-1,1373,1,회성푸르니3차,84.7850,202403,15,"35,000",-,4,개인,법인,2013,연사길 60,-,직거래,-,24.03.15
725,제주특별자치도 서귀포시 서귀동,220,220,0,늘푸른아파트,54.8700,202403,15,"17,500",-,9,개인,개인,2014,중정로 118-7,-,직거래,-,24.04.05
726,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),39.7900,202403,15,"17,900",507,2,개인,개인,1999,중산간동로 8002,-,중개거래,제주 서귀포시,24.05.10
727,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),39.7900,202403,15,"17,900",-,2,개인,개인,1999,중산간동로 8002,20240411,중개거래,제주 서귀포시,-
728,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,84.9910,202403,15,"49,500",101동,6,개인,개인,2017,대청로 34,-,중개거래,제주 제주시,24.03.18
729,제주특별자치도 제주시 도남동,811,811,0,도남해모로리치힐아파트,74.9760,202403,14,"65,500",107동,8,개인,개인,2019,도남서길 14,-,중개거래,제주 제주시,24.07.30
730,제주특별자치도 제주시 연동,306,306,0,제주연동중흥S-클래스,38.9956,202403,14,"22,586",-,8,개인,법인,2020,신대로 160,-,중개거래,제주 제주시,24.05.31
731,제주특별자치도 제주시 화북이동,5762,5762,0,화북세원멤버스,78.7651,202403,14,"36,000",-,7,개인,법인,2023,거로남4길 28,-,직거래,-,24.03.14
732,제주특별자치도 서귀포시 동홍동,114-7,114,7,대림이편한세상,123.6460,202403,14,"41,000",101,3,개인,개인,2001,동홍중앙로 61,-,중개거래,제주 서귀포시,24.04.15
733,제주특별자치도 서귀포시 중문동,1726,1726,0,e편한세상중문,84.9875,202403,14,"46,500",110동,5,개인,법인,2021,일주서로731번길 10,-,중개거래,제주 서귀포시,24.04.18
734,제주특별자치도 제주시 연동,253-36,253,36,연동백강스위트엠I,84.8100,202403,14,"56,000",-,11,개인,개인,2021,연동4길 12-12,20240508,중개거래,제주 제주시,-
735,제주특별자치도 제주시 연동,2325-5,2325,5,장원타운,155.3800,202403,14,"50,000",장원타운아파트,15,개인,개인,2003,성신로1길 18,-,중개거래,제주 제주시,24.04.05
736,제주특별자치도 제주시 연동,253-36,253,36,연동백강스위트엠I,84.8100,202403,14,"56,000",연동 백강스위트엠Ⅰ,11,개인,개인,2021,연동4길 12-12,-,중개거래,제주 제주시,24.05.14
737,제주특별자치도 서귀포시 서귀동,114-1,114,1,"명지아파트(가동,나동)",69.4800,202403,14,"11,500",나,2,개인,개인,1991,동부로12번길 9,-,중개거래,제주 서귀포시,24.03.15
738,제주특별자치도 제주시 애월읍 하귀1리,166-1,166,1,제주하귀휴먼시아2단지,84.8500,202403,14,"44,000",202,5,개인,개인,2010,하귀9길 71,-,중개거래,제주 제주시,24.06.07
739,제주특별자치도 제주시 이도이동,324-21,324,21,동인미노스빌,166.6100,202403,14,"35,500",-,4,개인,법인,2002,가령골길 47,-,중개거래,제주 제주시,24.06.07
740,제주특별자치도 제주시 외도일동,448-1,448,1,외도타워,84.7576,202403,13,"34,500",-,2,개인,개인,2013,절물2길 8-7,20240321,중개거래,제주 제주시,-
741,제주특별자치도 제주시 외도일동,448-1,448,1,외도타워,84.7576,202403,13,"34,500",-,2,개인,개인,2013,절물2길 8-7,-,중개거래,제주 제주시,24.04.05
742,제주특별자치도 서귀포시 성산읍 고성리,1132-21,1132,21,동명,70.8600,202403,13,"12,000",가,5,개인,개인,1991,고성동서로56번길 10,-,직거래,-,24.03.13
743,제주특별자치도 서귀포시 안덕면 화순리,1092-1,1092,1,엘림피렌체3차,84.8100,202403,13,"27,500",-,6,개인,개인,2017,화순재남로 5,-,중개거래,제주 서귀포시,24.04.22
744,제주특별자치도 제주시 삼도이동,300-4,300,4,미듬아뜨리에,84.7042,202403,13,"30,700",미듬아뜨리에 103,4,개인,개인,2006,중앙로26길 25,-,중개거래,제주 제주시,24.04.22
745,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,59.9330,202403,13,"23,000",104,8,개인,개인,2000,우정로11길 22,-,직거래,-,24.03.29
746,제주특별자치도 제주시 이도이동,324-21,324,21,동인미노스빌,153.2900,202403,13,"30,000",-,5,개인,개인,2002,가령골길 47,-,직거래,-,24.03.13
747,제주특별자치도 제주시 애월읍 하귀1리,167,167,0,제주하귀휴먼시아1단지,84.8400,202403,13,"43,000",104,3,개인,개인,2010,하귀9길 45,-,중개거래,제주 제주시,24.04.29
748,제주특별자치도 제주시 도련일동,1789-2,1789,2,미듬하나로(도련),53.0916,202403,13,"16,200",미듬하나로아파트 다동,7,개인,개인,2002,삼봉로 115-1,-,중개거래,제주 제주시,24.04.26
749,제주특별자치도 서귀포시 중문동,1726,1726,0,e편한세상중문,79.0040,202403,13,"41,000",102동,4,개인,개인,2021,일주서로731번길 10,-,중개거래,제주 서귀포시,24.04.17
750,제주특별자치도 제주시 도남동,71,71,0,수선화(71),39.7500,202403,13,"11,000",-101,5,개인,개인,1993,도남로17길 20,-,직거래,-,24.03.13
751,제주특별자치도 제주시 노형동,753-1,753,1,중흥에스클래스,84.9963,202403,12,"67,000",102,11,개인,개인,2003,한라대학로 107,-,중개거래,제주 제주시,24.05.07
752,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.8960,202403,12,"21,800",101,7,개인,개인,2000,우정로11길 22,-,중개거래,제주 제주시,24.04.30
753,제주특별자치도 제주시 삼도이동,300-4,300,4,미듬아뜨리에,84.7042,202403,12,"34,000",미듬아뜨리에 101,3,개인,개인,2006,중앙로26길 25,-,중개거래,제주 제주시,24.04.22
754,제주특별자치도 제주시 건입동,940-3,940,3,현대,84.1800,202403,12,"35,000",103,1,개인,개인,1993,만덕로3길 26,-,중개거래,제주 제주시,24.04.11
755,제주특별자치도 제주시 외도일동,494-2,494,2,더펠리스11차,84.8657,202403,12,"48,000",-,9,개인,법인,2023,우령6길 27,-,중개거래,제주 제주시,24.03.27
756,제주특별자치도 서귀포시 동홍동,539,539,0,네스트힐,84.6900,202403,11,"26,600",103,5,개인,개인,2013,동홍로99번길 10,-,중개거래,제주 서귀포시,24.05.30
757,제주특별자치도 제주시 용담삼동,505,505,0,용두암현대1,83.5500,202403,11,"28,300",102,7,개인,개인,1991,용담로5길 25,-,중개거래,제주 제주시,24.04.05
758,제주특별자치도 제주시 애월읍 하귀2리,1437,1437,0,하귀코아루오션뷰,84.9619,202403,11,"30,000",103동,5,개인,개인,2018,항몽로 7,-,직거래,-,24.03.11
759,제주특별자치도 제주시 삼양이동,2333,2333,0,제주삼화사랑으로부영5차,84.3616,202403,11,"50,500",514,2,개인,개인,2013,화삼로 166,-,중개거래,제주 제주시,24.03.26
760,제주특별자치도 제주시 삼양이동,2135-2,2135,2,삼양더힐링빌,29.7800,202403,11,"12,000",-,3,개인,개인,2016,설촌로2길 30,-,중개거래,제주 제주시,24.05.16
761,제주특별자치도 제주시 일도이동,113,113,0,일도우성1,59.4400,202403,11,"32,000",-,1,개인,개인,1995,태성로 3,-,중개거래,제주 제주시,-
762,제주특별자치도 제주시 외도일동,534-1,534,1,갤럭시타운,67.7146,202403,11,"26,000",-,6,개인,개인,2013,우령서로 57,-,중개거래,제주 제주시,24.05.29
763,제주특별자치도 제주시 노형동,732-1,732,1,해오름,59.5600,202403,11,"48,000",105,1,개인,개인,2001,연화로 16,-,중개거래,제주 제주시,24.04.18
764,제주특별자치도 서귀포시 표선면 표선리,1534-1,1534,1,표선2차반석타운,59.5800,202403,10,"12,000",나,2,개인,개인,2001,표선동서로61번길 124,-,중개거래,제주 서귀포시,24.03.12
765,제주특별자치도 제주시 노형동,753-1,753,1,중흥에스클래스,59.9570,202403,9,"52,800",106,6,개인,개인,2003,한라대학로 107,-,중개거래,제주 제주시,24.04.08
766,제주특별자치도 서귀포시 대정읍 상모리,4170,4170,0,아이진베라뷰대정,84.5100,202403,9,"28,000",101동,1,개인,개인,2017,상모로273번길 44,-,직거래,-,24.03.28
767,제주특별자치도 제주시 애월읍 하귀2리,1437,1437,0,하귀코아루오션뷰,84.9619,202403,9,"36,500",104동,5,개인,개인,2018,항몽로 7,-,중개거래,제주 제주시,24.04.30
768,제주특별자치도 서귀포시 보목동,1280,1280,0,장안아파트101동102동,84.2400,202403,8,"12,000",101,4,개인,개인,1992,문필로 54,-,직거래,-,24.03.29
769,제주특별자치도 제주시 일도이동,113,113,0,일도우성1,59.4400,202403,8,"32,000",103,1,개인,개인,1995,태성로 3,-,직거래,-,24.03.27
770,제주특별자치도 제주시 일도이동,357-9,357,9,인제네오하임,84.9500,202403,8,"34,500",-,5,개인,개인,2013,고마로 71,-,중개거래,제주 제주시,24.06.03
771,제주특별자치도 제주시 노형동,940-1,940,1,에코피아,124.7900,202403,8,"53,500",-,6,개인,개인,2011,노연로 50,-,중개거래,제주 제주시,24.04.01
772,제주특별자치도 제주시 외도일동,496-1,496,1,아름지운아파트,69.8007,202403,8,"25,000",-,8,개인,개인,2016,우정로10길 19,-,직거래,-,24.03.08
773,제주특별자치도 제주시 도남동,72-6,72,6,아산5차,84.9100,202403,8,"20,500",-,1,개인,개인,1997,독짓골2길 19,-,중개거래,제주 제주시,24.03.28
774,제주특별자치도 제주시 연동,293-13,293,13,시스빌,39.9800,202403,7,"10,000",-,9,개인,개인,2004,연동11길 39,-,직거래,-,24.03.14
775,제주특별자치도 제주시 노형동,2583-1,2583,1,노형뜨란채,84.7500,202403,7,"56,000",209,2,개인,개인,2006,수덕로 44,-,중개거래,제주 제주시,24.04.05
776,제주특별자치도 제주시 용담이동,609-68,609,68,남양맨션,67.9800,202403,7,"9,700",남양아파트,5,개인,개인,1989,용화로5길 14,-,직거래,-,24.03.07
777,제주특별자치도 제주시 삼도이동,602-1,602,1,아이린5차,84.7200,202403,7,"39,800",-,8,개인,개인,2018,전농로9길 27,-,중개거래,제주 제주시,24.03.22
778,제주특별자치도 제주시 일도이동,409-10,409,10,일도남양,82.3300,202403,6,"18,800",-,3,개인,개인,1992,천수로9길 9,20240322,중개거래,제주 제주시,-
779,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,101.9934,202403,6,"71,500",111동,6,개인,개인,2017,대청로 34,-,중개거래,제주 서귀포시,24.04.01
780,제주특별자치도 제주시 외도일동,529-1,529,1,해밀마루,46.7400,202403,6,"19,000",-,6,개인,개인,2019,우정로15길 48,-,직거래,-,24.04.04
781,제주특별자치도 제주시 조천읍 조천리,1361-3,1361,3,대진유토피아빌리지(3차),66.1500,202403,6,"15,500",-,6,개인,개인,2017,조천14길 24,-,중개거래,제주 제주시,24.04.08
782,제주특별자치도 제주시 도남동,70,70,0,수선화(70)1차,53.8900,202403,6,"22,000",수선화아파트 가,3,개인,개인,1992,독짓골2길 26,-,중개거래,제주 제주시,24.04.02
783,제주특별자치도 서귀포시 보목동,1280,1280,0,장안아파트101동102동,84.2400,202403,6,"11,000",101,5,개인,개인,1992,문필로 54,-,중개거래,제주 서귀포시,24.03.06
784,제주특별자치도 제주시 삼양이동,2142-1,2142,1,삼화다온펠리스,83.5539,202403,6,"42,000",-,9,개인,개인,2019,지석2길 3,-,중개거래,제주 제주시,24.03.27
785,제주특별자치도 서귀포시 동홍동,388-1,388,1,가나노블휘닉스,83.3861,202403,6,"26,500",-,5,개인,개인,2011,태평로 505,-,중개거래,제주 서귀포시,24.03.19
786,제주특별자치도 제주시 노형동,1289-1,1289,1,제동프린스빌,32.0900,202403,6,"8,100",-,8,개인,개인,2003,다랑곶길 10,-,중개거래,제주 제주시,24.03.22
787,제주특별자치도 서귀포시 안덕면 화순리,2133,2133,0,서귀포화순코아루푸르나임,84.9455,202403,6,"28,000",102동,6,개인,개인,2017,화순중앙로12번길 39,-,중개거래,제주 서귀포시,24.04.09
788,제주특별자치도 제주시 일도이동,409-10,409,10,일도남양,82.3300,202403,6,"18,800",-,3,개인,개인,1992,천수로9길 9,-,중개거래,제주 제주시,24.03.25
789,제주특별자치도 서귀포시 동홍동,1557-1,1557,1,센트럴팰리스,18.4400,202403,5,"10,000",-,8,개인,개인,2018,중앙로 172,-,직거래,-,24.03.14
790,제주특별자치도 제주시 삼양일동,1601-11,1601,11,삼부장미(가동),72.0900,202403,5,"13,600",-,5,개인,개인,1992,선사로6길 55,-,중개거래,제주 제주시,24.04.25
791,제주특별자치도 제주시 노형동,1062-5,1062,5,대원상록수노형1차,84.1400,202403,5,"21,000",-,5,개인,개인,1995,수덕7길 9,-,중개거래,제주 제주시,24.06.19
792,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,202403,5,"33,000",206,7,개인,개인,2001,과원로 11,-,중개거래,제주 제주시,24.03.26
793,제주특별자치도 제주시 조천읍 함덕리,4168,4168,0,광명샤인빌,59.2517,202403,5,"23,300",104,2,법인,개인,2006,함덕30길 27,-,중개거래,제주 제주시,24.04.19
794,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.8700,202403,5,"17,900",524,1,개인,개인,1999,중산간동로 8002,-,중개거래,제주 서귀포시,24.03.13
795,제주특별자치도 제주시 이도이동,1780-1,1780,1,석정시티빌,19.5500,202403,5,"6,200",-,7,개인,개인,2011,서광로30길 8,-,중개거래,"경기 수원시팔달구, 제주 제주시",24.04.16
796,제주특별자치도 제주시 이호이동,1095,1095,0,이호재영샤르빌13차,84.8900,202403,5,"34,000",-,7,개인,법인,2018,오도11길 19-1,-,중개거래,제주 제주시,24.03.21
797,제주특별자치도 제주시 일도이동,46-1,46,1,혜성대유,59.8200,202403,5,"30,000",104,5,개인,개인,1995,연수로 40,-,직거래,-,24.03.07
